player_id,player_name,game_id,game,team_id,stat,side,line,odds,bet_vendor,model_prob,market_prob,ev,kelly_units,q50,q_preds,usage_bucket,mp_bucket,actual,result,profit,clv,clv_proxy,clv_is_true,grade_date
17553995,Austin Reaves,18447807,Los Angeles Lakers @ Houston Rockets,14,blk,OVER,0.5,160,betparx,0.4912,0.3621,0.2771,0.043,1.1,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.33, '0.33': 0.48, '0.4': 1.07, '0.5': 1.1, '0.6': 1.49, '0.67': 1.57, '0.75': 2.03, '0.8': 2.56, '0.9': 2.97}",0,3,1.0,HIT,1.6,0.1291,0.1291,False,2026-03-16
666581,Darius Garland,18447808,San Antonio Spurs @ LA Clippers,13,pts,UNDER,20.5,-105,draftkings,0.6539,0.4872,0.2767,0.073,13.88,"{'0.1': 9.64, '0.2': 13.31, '0.25': 13.31, '0.33': 13.31, '0.4': 13.41, '0.5': 13.88, '0.6': 15.85, '0.67': 15.85, '0.75': 17.22, '0.8': 17.95, '0.9': 20.91}",0,2,25.0,MISS,-1.0,-0.1667,-0.1667,False,2026-03-16
38017684,Jabari Smith Jr.,18447807,Los Angeles Lakers @ Houston Rockets,11,stl,UNDER,1.0,175,betparx,0.4639,0.5133,0.2758,0.039,0.92,"{'0.1': 0.3, '0.2': 0.31, '0.25': 0.31, '0.33': 0.4, '0.4': 0.66, '0.5': 0.92, '0.6': 1.24, '0.67': 1.35, '0.75': 1.51, '0.8': 1.55, '0.9': 1.85}",0,3,0.0,HIT,1.75,0.0494,0.0494,False,2026-03-16
303,CJ McCollum,18447801,Orlando Magic @ Atlanta Hawks,1,blk,OVER,0.5,175,betmgm,0.4583,0.3373,0.2603,0.037,0.56,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.35, '0.4': 0.48, '0.5': 0.56, '0.6': 0.85, '0.67': 1.08, '0.75': 1.08, '0.8': 1.23, '0.9': 1.33}",0,2,1.0,HIT,1.75,0.121,0.121,False,2026-03-16
56677824,Taylor Hendricks,18447805,Memphis Grizzlies @ Chicago Bulls,15,reb,UNDER,5.5,104,betway,0.6152,0.4834,0.2549,0.061,3.74,"{'0.1': 1.91, '0.2': 2.27, '0.25': 2.85, '0.33': 2.85, '0.4': 2.96, '0.5': 3.74, '0.6': 3.87, '0.67': 3.87, '0.75': 4.43, '0.8': 5.31, '0.9': 7.42}",0,2,3.0,HIT,1.04,-0.1318,-0.1318,False,2026-03-16
38017727,Collin Gillespie,18447804,Phoenix Suns @ Boston Celtics,24,stl,UNDER,0.5,165,betway,0.473,0.3528,0.2536,0.038,0.33,"{'0.1': 0.3, '0.2': 0.3, '0.25': 0.3, '0.33': 0.3, '0.4': 0.33, '0.5': 0.33, '0.6': 0.74, '0.67': 0.95, '0.75': 0.95, '0.8': 1.03, '0.9': 1.62}",0,3,2.0,MISS,-1.0,0.1217,0.1202,True,2026-03-16
378,Kristaps Porzingis,18447802,Golden State Warriors @ Washington Wizards,10,blk,OVER,1.0,185,betparx,0.4393,0.4818,0.252,0.034,1.11,"{'0.1': 0.32, '0.2': 0.34, '0.25': 0.36, '0.33': 0.4, '0.4': 0.62, '0.5': 1.11, '0.6': 1.26, '0.67': 1.43, '0.75': 1.78, '0.8': 1.98, '0.9': 2.33}",0,2,3.0,HIT,1.85,0.0823,-0.0425,True,2026-03-16
17896065,Josh Giddey,18447805,Memphis Grizzlies @ Chicago Bulls,5,pts,UNDER,20.5,102,draftkings,0.617,0.473,0.2464,0.06,14.8,"{'0.1': 7.42, '0.2': 9.56, '0.25': 9.56, '0.33': 10.43, '0.4': 12.61, '0.5': 14.8, '0.6': 17.53, '0.67': 19.15, '0.75': 20.2, '0.8': 20.2, '0.9': 22.59}",0,2,16.0,HIT,1.02,-0.144,-0.144,False,2026-03-16
17895966,Jalen Green,18447804,Phoenix Suns @ Boston Celtics,24,pts,UNDER,19.5,-105,betparx,0.6372,0.4955,0.244,0.064,14.58,"{'0.1': 10.02, '0.2': 14.0, '0.25': 14.0, '0.33': 14.0, '0.4': 14.19, '0.5': 14.58, '0.6': 15.12, '0.67': 15.12, '0.75': 16.03, '0.8': 17.87, '0.9': 20.98}",0,2,21.0,MISS,-1.0,0.1545,0.1417,True,2026-03-16
17896062,Alperen Sengun,18447807,Los Angeles Lakers @ Houston Rockets,11,reb,UNDER,8.5,-106,betmgm,0.6387,0.4955,0.2412,0.064,6.03,"{'0.1': 4.54, '0.2': 5.1, '0.25': 5.59, '0.33': 5.59, '0.4': 5.78, '0.5': 6.03, '0.6': 6.58, '0.67': 6.58, '0.75': 7.09, '0.8': 7.9, '0.9': 8.98}",0,3,,NO_ACTION,0.0,,,False,2026-03-16
56677850,Toumani Camara,18447803,Portland Trail Blazers @ Brooklyn Nets,25,ast,OVER,2.0,130,betway,0.538,0.5054,0.2375,0.046,3.37,"{'0.1': 1.58, '0.2': 1.99, '0.25': 2.38, '0.33': 2.6, '0.4': 3.14, '0.5': 3.37, '0.6': 3.38, '0.67': 3.56, '0.75': 3.69, '0.8': 3.98, '0.9': 4.63}",0,3,2.0,PUSH,0.0,-0.0372,0.0326,True,2026-03-16
38017695,Tari Eason,18447807,Los Angeles Lakers @ Houston Rockets,11,blk,OVER,0.5,185,betmgm,0.4333,0.3236,0.2349,0.032,0.51,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.33, '0.4': 0.33, '0.5': 0.51, '0.6': 0.63, '0.67': 0.85, '0.75': 0.89, '0.8': 1.19, '0.9': 1.43}",0,2,0.0,MISS,-1.0,0.1097,0.1097,False,2026-03-16
1028025177,Matas Buzelis,18447805,Memphis Grizzlies @ Chicago Bulls,5,pts,UNDER,20.5,-102,draftkings,0.6234,0.4856,0.2346,0.06,15.48,"{'0.1': 10.91, '0.2': 13.53, '0.25': 13.8, '0.33': 14.12, '0.4': 14.51, '0.5': 15.48, '0.6': 15.48, '0.67': 16.54, '0.75': 17.65, '0.8': 20.02, '0.9': 21.94}",0,2,29.0,MISS,-1.0,-0.1378,-0.1378,False,2026-03-16
161,De'Aaron Fox,18447808,San Antonio Spurs @ LA Clippers,27,pts,UNDER,19.5,-118,fanduel,0.6682,0.5174,0.2345,0.069,13.0,"{'0.1': 9.07, '0.2': 13.0, '0.25': 13.0, '0.33': 13.0, '0.4': 13.0, '0.5': 13.0, '0.6': 13.36, '0.67': 13.97, '0.75': 14.58, '0.8': 16.06, '0.9': 19.03}",0,2,18.0,HIT,0.847457627118644,-0.1508,-0.1508,False,2026-03-16
17896027,Ziaire Williams,18447803,Portland Trail Blazers @ Brooklyn Nets,3,stl,UNDER,1.5,105,betway,0.5999,0.5,0.2297,0.055,0.86,"{'0.1': 0.3, '0.2': 0.3, '0.25': 0.3, '0.33': 0.3, '0.4': 0.3, '0.5': 0.86, '0.6': 1.16, '0.67': 1.16, '0.75': 1.28, '0.8': 1.65, '0.9': 1.9}",0,2,2.0,MISS,-1.0,0.0276,0.0999,True,2026-03-16
303,CJ McCollum,18447801,Orlando Magic @ Atlanta Hawks,1,reb,OVER,3.5,135,betparx,0.5228,0.4176,0.2286,0.042,3.62,"{'0.1': 2.84, '0.2': 3.32, '0.25': 3.52, '0.33': 3.52, '0.4': 3.61, '0.5': 3.62, '0.6': 4.42, '0.67': 4.98, '0.75': 5.26, '0.8': 5.91, '0.9': 7.48}",0,2,2.0,MISS,-1.0,0.1052,0.1052,False,2026-03-16
1057275262,Nolan Traoré,18447803,Portland Trail Blazers @ Brooklyn Nets,3,blk,OVER,0.5,230,betmgm,0.372,0.2804,0.2278,0.025,0.35,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.32, '0.4': 0.33, '0.5': 0.35, '0.6': 0.48, '0.67': 0.49, '0.75': 0.75, '0.8': 1.03, '0.9': 1.03}",0,2,0.0,MISS,-1.0,0.0916,0.0916,False,2026-03-16
38017684,Jabari Smith Jr.,18447807,Los Angeles Lakers @ Houston Rockets,11,stl,OVER,1.0,190,betparx,0.4227,0.4867,0.2258,0.03,0.92,"{'0.1': 0.3, '0.2': 0.31, '0.25': 0.31, '0.33': 0.4, '0.4': 0.66, '0.5': 0.92, '0.6': 1.24, '0.67': 1.35, '0.75': 1.51, '0.8': 1.55, '0.9': 1.85}",0,3,0.0,MISS,-1.0,-0.064,-0.064,False,2026-03-16
247,Derrick Jones Jr.,18447808,San Antonio Spurs @ LA Clippers,13,ast,OVER,1.5,120,betway,0.5559,0.422,0.2231,0.046,2.5,"{'0.1': 1.24, '0.2': 1.74, '0.25': 1.95, '0.33': 2.24, '0.4': 2.46, '0.5': 2.5, '0.6': 2.82, '0.67': 2.82, '0.75': 2.82, '0.8': 3.51, '0.9': 4.15}",0,3,1.0,MISS,-1.0,0.1339,0.1339,False,2026-03-16
17896073,Jalen Suggs,18447801,Orlando Magic @ Atlanta Hawks,22,pts,UNDER,15.0,100,betparx,0.6074,0.5086,0.2147,0.054,9.95,"{'0.1': 5.76, '0.2': 7.36, '0.25': 7.73, '0.33': 8.07, '0.4': 9.06, '0.5': 9.95, '0.6': 10.77, '0.67': 11.38, '0.75': 13.43, '0.8': 15.23, '0.9': 18.23}",0,2,8.0,HIT,1.0,0.0594,0.0988,True,2026-03-16
420,Marcus Smart,18447807,Los Angeles Lakers @ Houston Rockets,14,ast,OVER,2.5,122,draftkings,0.5451,0.4357,0.2102,0.043,3.49,"{'0.1': 2.2, '0.2': 2.57, '0.25': 2.76, '0.33': 3.19, '0.4': 3.47, '0.5': 3.49, '0.6': 3.93, '0.67': 4.38, '0.75': 5.11, '0.8': 5.11, '0.9': 5.76}",0,2,1.0,MISS,-1.0,0.1094,0.1094,False,2026-03-16
132,Luka Doncic,18447807,Los Angeles Lakers @ Houston Rockets,14,pts,UNDER,30.5,-110,betway,0.6329,0.5056,0.2084,0.057,22.08,"{'0.1': 13.19, '0.2': 16.93, '0.25': 17.49, '0.33': 17.54, '0.4': 18.61, '0.5': 22.08, '0.6': 24.46, '0.67': 26.75, '0.75': 29.61, '0.8': 29.61, '0.9': 31.64}",0,3,36.0,MISS,-1.0,-0.1273,-0.1273,False,2026-03-16
378,Kristaps Porzingis,18447802,Golden State Warriors @ Washington Wizards,10,ast,OVER,2.5,130,betmgm,0.5236,0.4085,0.2043,0.039,2.6,"{'0.1': 1.44, '0.2': 2.26, '0.25': 2.55, '0.33': 2.55, '0.4': 2.55, '0.5': 2.6, '0.6': 2.86, '0.67': 3.15, '0.75': 3.5, '0.8': 3.64, '0.9': 4.78}",0,2,4.0,HIT,1.2999999999999998,0.08,0.1151,True,2026-03-16
57,Devin Booker,18447804,Phoenix Suns @ Boston Celtics,24,pts,UNDER,24.5,-113,draftkings,0.6384,0.5021,0.2034,0.057,20.74,"{'0.1': 13.06, '0.2': 17.45, '0.25': 17.75, '0.33': 18.0, '0.4': 18.78, '0.5': 20.74, '0.6': 22.14, '0.67': 22.91, '0.75': 23.66, '0.8': 23.66, '0.9': 25.19}",0,2,40.0,MISS,-1.0,0.128,0.1363,True,2026-03-16
17553979,Jonathan Kuminga,18447801,Orlando Magic @ Atlanta Hawks,1,stl,OVER,0.5,135,betway,0.5101,0.3938,0.1987,0.037,1.15,"{'0.1': 0.3, '0.2': 0.3, '0.25': 0.36, '0.33': 0.73, '0.4': 1.15, '0.5': 1.15, '0.6': 1.38, '0.67': 1.76, '0.75': 1.76, '0.8': 2.09, '0.9': 2.3}",0,1,0.0,MISS,-1.0,0.1163,0.1163,False,2026-03-16
3547264,Jalen Smith,18447805,Memphis Grizzlies @ Chicago Bulls,5,reb,UNDER,8.5,-104,betway,0.6109,0.4932,0.1982,0.052,6.02,"{'0.1': 3.51, '0.2': 4.44, '0.25': 5.01, '0.33': 5.01, '0.4': 5.55, '0.5': 6.02, '0.6': 6.22, '0.67': 6.44, '0.75': 6.77, '0.8': 8.49, '0.9': 9.75}",0,2,5.0,HIT,0.9615384615384617,-0.1177,-0.1177,False,2026-03-16
1028025344,Donovan Clingan,18447803,Portland Trail Blazers @ Brooklyn Nets,25,pts,UNDER,14.5,-107,betparx,0.6165,0.5169,0.1927,0.052,9.18,"{'0.1': 6.04, '0.2': 7.67, '0.25': 7.67, '0.33': 8.55, '0.4': 9.18, '0.5': 9.18, '0.6': 9.88, '0.67': 10.38, '0.75': 13.0, '0.8': 14.0, '0.9': 18.34}",0,2,14.0,HIT,0.9345794392523366,0.1177,0.0996,True,2026-03-16
56677825,Amen Thompson,18447807,Los Angeles Lakers @ Houston Rockets,11,blk,OVER,0.5,150,betmgm,0.473,0.3731,0.1826,0.03,1.15,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.33, '0.33': 0.34, '0.4': 0.55, '0.5': 1.15, '0.6': 1.37, '0.67': 1.37, '0.75': 1.56, '0.8': 1.83, '0.9': 2.39}",0,3,1.0,HIT,1.5,0.0999,0.0999,False,2026-03-16
38017715,Josh Minott,18447803,Portland Trail Blazers @ Brooklyn Nets,3,reb,UNDER,4.5,-117,betway,0.6364,0.5369,0.1804,0.053,1.93,"{'0.1': 0.6, '0.2': 0.65, '0.25': 0.81, '0.33': 1.16, '0.4': 1.44, '0.5': 1.93, '0.6': 2.53, '0.67': 3.09, '0.75': 3.28, '0.8': 3.81, '0.9': 5.17}",0,0,,NO_ACTION,0.0,,,False,2026-03-16
38017649,Julian Champagnie,18447808,San Antonio Spurs @ LA Clippers,27,blk,OVER,0.5,175,betway,0.4285,0.3414,0.1783,0.025,0.49,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.32, '0.4': 0.32, '0.5': 0.49, '0.6': 0.62, '0.67': 0.93, '0.75': 0.93, '0.8': 0.93, '0.9': 1.03}",0,2,1.0,HIT,1.75,0.0871,0.0871,False,2026-03-16
666581,Darius Garland,18447808,San Antonio Spurs @ LA Clippers,13,ast,UNDER,6.5,100,fanduel,0.5885,0.4764,0.177,0.044,5.71,"{'0.1': 2.22, '0.2': 3.41, '0.25': 3.6, '0.33': 4.34, '0.4': 4.91, '0.5': 5.71, '0.6': 5.84, '0.67': 6.15, '0.75': 6.38, '0.8': 7.2, '0.9': 8.23}",0,2,10.0,MISS,-1.0,-0.1121,-0.1121,False,2026-03-16
1057279760,Ben Saraf,18447803,Portland Trail Blazers @ Brooklyn Nets,3,fg3m,OVER,0.5,105,betway,0.574,0.4632,0.1767,0.042,0.54,"{'0.1': 0.52, '0.2': 0.52, '0.25': 0.52, '0.33': 0.54, '0.4': 0.54, '0.5': 0.54, '0.6': 0.63, '0.67': 0.76, '0.75': 0.84, '0.8': 0.92, '0.9': 1.3}",0,1,0.0,MISS,-1.0,0.1186,0.1108,True,2026-03-16
3547293,Naji Marshall,18447806,Dallas Mavericks @ New Orleans Pelicans,7,reb,UNDER,4.5,-105,draftkings,0.6017,0.4988,0.1747,0.046,3.73,"{'0.1': 1.74, '0.2': 2.19, '0.25': 2.41, '0.33': 2.95, '0.4': 3.19, '0.5': 3.73, '0.6': 3.94, '0.67': 4.12, '0.75': 4.42, '0.8': 4.54, '0.9': 5.31}",0,2,8.0,MISS,-1.0,-0.1029,-0.1029,False,2026-03-16
38017715,Josh Minott,18447803,Portland Trail Blazers @ Brooklyn Nets,3,blk,UNDER,0.5,120,betway,0.5338,0.4193,0.1743,0.036,0.35,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.32, '0.4': 0.32, '0.5': 0.35, '0.6': 0.39, '0.67': 0.53, '0.75': 0.8, '0.8': 1.11, '0.9': 1.11}",0,0,,NO_ACTION,0.0,,,False,2026-03-16
132,Luka Doncic,18447807,Los Angeles Lakers @ Houston Rockets,14,ast,UNDER,8.5,-150,fanduel,0.7028,0.5667,0.1713,0.064,5.63,"{'0.1': 2.89, '0.2': 3.54, '0.25': 4.09, '0.33': 4.9, '0.4': 5.29, '0.5': 5.63, '0.6': 5.63, '0.67': 5.63, '0.75': 6.07, '0.8': 6.44, '0.9': 7.22}",0,3,4.0,HIT,0.6666666666666665,-0.1361,-0.1361,False,2026-03-16
1057847894,Ryan Nembhard,18447806,Dallas Mavericks @ New Orleans Pelicans,7,ast,UNDER,4.5,-110,betway,0.6132,0.4853,0.1707,0.047,4.03,"{'0.1': 0.96, '0.2': 1.86, '0.25': 2.26, '0.33': 2.72, '0.4': 3.03, '0.5': 4.03, '0.6': 4.29, '0.67': 4.29, '0.75': 4.29, '0.8': 4.48, '0.9': 4.83}",0,0,5.0,MISS,-1.0,-0.1279,-0.1279,False,2026-03-16
1028036515,Oso Ighodaro,18447804,Phoenix Suns @ Boston Celtics,24,reb,UNDER,5.5,100,draftkings,0.585,0.4711,0.1699,0.042,4.38,"{'0.1': 2.67, '0.2': 3.2, '0.25': 3.29, '0.33': 3.53, '0.4': 3.72, '0.5': 4.38, '0.6': 5.24, '0.67': 5.24, '0.75': 5.49, '0.8': 6.2, '0.9': 6.43}",0,2,4.0,HIT,1.0,0.1092,0.1139,True,2026-03-16
666969,Zion Williamson,18447806,Dallas Mavericks @ New Orleans Pelicans,19,reb,UNDER,5.5,116,betway,0.5399,0.4425,0.1662,0.036,4.27,"{'0.1': 2.56, '0.2': 2.8, '0.25': 3.26, '0.33': 3.61, '0.4': 3.74, '0.5': 4.27, '0.6': 4.91, '0.67': 5.54, '0.75': 5.69, '0.8': 5.77, '0.9': 7.75}",0,3,4.0,HIT,1.1600000000000001,-0.0974,-0.0974,False,2026-03-16
1057847894,Ryan Nembhard,18447806,Dallas Mavericks @ New Orleans Pelicans,7,pts,UNDER,7.5,-125,betway,0.6476,0.5203,0.1656,0.052,2.78,"{'0.1': 2.5, '0.2': 2.5, '0.25': 2.5, '0.33': 2.5, '0.4': 2.5, '0.5': 2.78, '0.6': 4.18, '0.67': 4.8, '0.75': 5.95, '0.8': 5.95, '0.9': 8.06}",0,0,2.0,HIT,0.8,-0.1273,-0.1273,False,2026-03-16
666682,Keldon Johnson,18447808,San Antonio Spurs @ LA Clippers,27,reb,UNDER,5.5,-125,caesars,0.6474,0.5522,0.1653,0.052,2.29,"{'0.1': 1.56, '0.2': 1.94, '0.25': 1.94, '0.33': 1.94, '0.4': 1.94, '0.5': 2.29, '0.6': 2.84, '0.67': 3.08, '0.75': 3.76, '0.8': 4.34, '0.9': 5.93}",0,1,5.0,HIT,0.8,-0.0952,-0.0952,False,2026-03-16
17896040,Jalen Johnson,18447801,Orlando Magic @ Atlanta Hawks,1,ast,UNDER,7.5,-105,draftkings,0.5961,0.4882,0.1638,0.043,6.11,"{'0.1': 3.34, '0.2': 3.69, '0.25': 4.51, '0.33': 5.04, '0.4': 5.44, '0.5': 6.11, '0.6': 6.35, '0.67': 7.06, '0.75': 7.22, '0.8': 7.85, '0.9': 8.69}",0,3,13.0,MISS,-1.0,0.0592,0.1079,True,2026-03-16
214,Jrue Holiday,18447803,Portland Trail Blazers @ Brooklyn Nets,25,fg3m,OVER,2.5,130,betmgm,0.506,0.4202,0.1638,0.031,3.42,"{'0.1': 1.21, '0.2': 2.26, '0.25': 2.35, '0.33': 2.64, '0.4': 3.16, '0.5': 3.42, '0.6': 3.43, '0.67': 3.71, '0.75': 4.04, '0.8': 4.06, '0.9': 5.35}",0,3,1.0,MISS,-1.0,0.0921,0.0858,True,2026-03-16
378,Kristaps Porzingis,18447802,Golden State Warriors @ Washington Wizards,10,blk,UNDER,1.0,165,betparx,0.4387,0.5182,0.1625,0.025,1.11,"{'0.1': 0.32, '0.2': 0.34, '0.25': 0.36, '0.33': 0.4, '0.4': 0.62, '0.5': 1.11, '0.6': 1.26, '0.67': 1.43, '0.75': 1.78, '0.8': 1.98, '0.9': 2.33}",0,2,3.0,MISS,-1.0,-0.2043,-0.0795,True,2026-03-16
378,Kristaps Porzingis,18447802,Golden State Warriors @ Washington Wizards,10,pts,UNDER,16.5,-114,caesars,0.6183,0.5075,0.1607,0.046,11.84,"{'0.1': 7.33, '0.2': 8.95, '0.25': 8.95, '0.33': 9.01, '0.4': 10.19, '0.5': 11.84, '0.6': 12.42, '0.67': 13.14, '0.75': 14.8, '0.8': 16.18, '0.9': 18.31}",0,2,30.0,MISS,-1.0,0.1282,0.1108,True,2026-03-16
378,Kristaps Porzingis,18447802,Golden State Warriors @ Washington Wizards,10,reb,UNDER,4.5,116,draftkings,0.5373,0.4349,0.1605,0.035,3.37,"{'0.1': 1.82, '0.2': 2.26, '0.25': 2.91, '0.33': 2.91, '0.4': 2.91, '0.5': 3.37, '0.6': 4.13, '0.67': 4.55, '0.75': 4.68, '0.8': 4.77, '0.9': 6.06}",0,2,5.0,MISS,-1.0,0.053,0.1024,True,2026-03-16
666508,Nicolas Claxton,18447803,Portland Trail Blazers @ Brooklyn Nets,3,ast,OVER,3.5,135,betparx,0.4937,0.4088,0.1603,0.03,4.45,"{'0.1': 1.86, '0.2': 2.67, '0.25': 2.97, '0.33': 3.53, '0.4': 4.14, '0.5': 4.45, '0.6': 4.51, '0.67': 4.53, '0.75': 5.05, '0.8': 5.59, '0.9': 7.0}",0,2,1.0,MISS,-1.0,0.0828,0.0849,True,2026-03-16
56677822,Victor Wembanyama,18447808,San Antonio Spurs @ LA Clippers,27,blk,UNDER,3.5,-155,draftkings,0.7028,0.5819,0.1561,0.061,1.07,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.57, '0.4': 1.07, '0.5': 1.07, '0.6': 1.17, '0.67': 1.48, '0.75': 2.04, '0.8': 2.66, '0.9': 2.73}",0,2,4.0,MISS,-1.0,-0.1209,-0.1209,False,2026-03-16
17553979,Jonathan Kuminga,18447801,Orlando Magic @ Atlanta Hawks,1,fg3m,OVER,0.5,-110,betway,0.6053,0.4853,0.1555,0.043,0.95,"{'0.1': 0.52, '0.2': 0.54, '0.25': 0.6, '0.33': 0.6, '0.4': 0.64, '0.5': 0.95, '0.6': 1.28, '0.67': 1.28, '0.75': 1.49, '0.8': 1.55, '0.9': 2.25}",0,1,0.0,MISS,-1.0,0.1053,0.12,True,2026-03-16
1057271583,Walter Clayton Jr.,18447805,Memphis Grizzlies @ Chicago Bulls,15,blk,OVER,0.5,250,betway,0.33,0.2632,0.1551,0.016,0.32,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.32, '0.4': 0.32, '0.5': 0.32, '0.6': 0.32, '0.67': 0.32, '0.75': 0.32, '0.8': 0.5, '0.9': 0.9}",0,2,1.0,HIT,2.5,0.0668,0.0668,False,2026-03-16
3547264,Jalen Smith,18447805,Memphis Grizzlies @ Chicago Bulls,5,pts,UNDER,14.5,-118,draftkings,0.6249,0.515,0.1545,0.046,11.37,"{'0.1': 6.5, '0.2': 8.08, '0.25': 8.95, '0.33': 9.65, '0.4': 10.87, '0.5': 11.37, '0.6': 11.37, '0.67': 11.9, '0.75': 12.83, '0.8': 14.0, '0.9': 15.79}",0,2,13.0,HIT,0.847457627118644,-0.1099,-0.1099,False,2026-03-16
17896062,Alperen Sengun,18447807,Los Angeles Lakers @ Houston Rockets,11,ast,UNDER,5.5,-105,fanduel,0.5913,0.5085,0.1544,0.041,4.62,"{'0.1': 1.94, '0.2': 2.81, '0.25': 2.81, '0.33': 3.4, '0.4': 3.69, '0.5': 4.62, '0.6': 4.63, '0.67': 5.01, '0.75': 5.25, '0.8': 6.23, '0.9': 6.96}",0,3,,NO_ACTION,0.0,,,False,2026-03-16
1028025261,Stephon Castle,18447808,San Antonio Spurs @ LA Clippers,27,pts,UNDER,17.0,104,betparx,0.5656,0.4879,0.1538,0.037,12.02,"{'0.1': 7.4, '0.2': 8.68, '0.25': 9.04, '0.33': 9.72, '0.4': 11.32, '0.5': 12.02, '0.6': 14.41, '0.67': 15.71, '0.75': 18.06, '0.8': 18.56, '0.9': 19.27}",0,2,23.0,MISS,-1.0,-0.0777,-0.0777,False,2026-03-16
17896040,Jalen Johnson,18447801,Orlando Magic @ Atlanta Hawks,1,reb,UNDER,10.5,-138,fanduel,0.6689,0.556,0.1537,0.053,6.41,"{'0.1': 4.58, '0.2': 5.4, '0.25': 5.81, '0.33': 6.03, '0.4': 6.17, '0.5': 6.41, '0.6': 7.74, '0.67': 8.12, '0.75': 9.03, '0.8': 9.79, '0.9': 10.39}",0,3,15.0,MISS,-1.0,0.1114,0.1129,True,2026-03-16
1028025344,Donovan Clingan,18447803,Portland Trail Blazers @ Brooklyn Nets,25,blk,UNDER,1.5,120,betmgm,0.523,0.422,0.1505,0.031,1.08,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.56, '0.4': 1.08, '0.5': 1.08, '0.6': 1.4, '0.67': 1.61, '0.75': 2.07, '0.8': 2.48, '0.9': 2.65}",0,2,0.0,HIT,1.2000000000000002,0.1384,0.101,True,2026-03-16
1057266649,Cedric Coward,18447805,Memphis Grizzlies @ Chicago Bulls,15,pts,UNDER,13.5,-110,betparx,0.6026,0.5141,0.1504,0.041,8.92,"{'0.1': 6.12, '0.2': 8.55, '0.25': 8.75, '0.33': 8.75, '0.4': 8.79, '0.5': 8.92, '0.6': 10.08, '0.67': 11.49, '0.75': 12.56, '0.8': 13.93, '0.9': 15.35}",0,2,17.0,MISS,-1.0,-0.0885,-0.0885,False,2026-03-16
3547274,Tre Jones,18447805,Memphis Grizzlies @ Chicago Bulls,5,reb,UNDER,2.5,130,betmgm,0.4988,0.414,0.1472,0.028,2.16,"{'0.1': 1.46, '0.2': 1.46, '0.25': 1.76, '0.33': 1.92, '0.4': 2.05, '0.5': 2.16, '0.6': 2.54, '0.67': 2.54, '0.75': 2.54, '0.8': 2.75, '0.9': 4.39}",0,2,5.0,MISS,-1.0,-0.0848,-0.0848,False,2026-03-16
56677859,Olivier-Maxence Prosper,18447805,Memphis Grizzlies @ Chicago Bulls,15,reb,UNDER,4.5,110,betway,0.5457,0.4615,0.146,0.033,4.01,"{'0.1': 2.56, '0.2': 3.41, '0.25': 3.7, '0.33': 3.7, '0.4': 3.75, '0.5': 4.01, '0.6': 4.08, '0.67': 4.45, '0.75': 5.07, '0.8': 5.6, '0.9': 6.69}",0,2,3.0,HIT,1.1,-0.0842,-0.0842,False,2026-03-16
1028025261,Stephon Castle,18447808,San Antonio Spurs @ LA Clippers,27,blk,OVER,0.5,240,betmgm,0.337,0.2744,0.1457,0.015,0.32,"{'0.1': 0.32, '0.2': 0.32, '0.25': 0.32, '0.33': 0.32, '0.4': 0.32, '0.5': 0.32, '0.6': 0.32, '0.67': 0.32, '0.75': 0.32, '0.8': 0.63, '0.9': 0.99}",0,2,0.0,MISS,-1.0,0.0626,0.0626,False,2026-03-16
420,Marcus Smart,18447807,Los Angeles Lakers @ Houston Rockets,14,reb,OVER,2.5,130,betway,0.4969,0.439,0.1429,0.027,3.81,"{'0.1': 1.69, '0.2': 1.89, '0.25': 2.04, '0.33': 2.6, '0.4': 3.11, '0.5': 3.81, '0.6': 3.81, '0.67': 3.92, '0.75': 3.99, '0.8': 4.42, '0.9': 5.44}",0,2,0.0,MISS,-1.0,0.0579,0.0579,False,2026-03-16
56677858,Brandin Podziemski,18447802,Golden State Warriors @ Washington Wizards,10,fg3m,OVER,2.5,139,draftkings,0.4781,0.4142,0.1428,0.026,3.2,"{'0.1': 0.63, '0.2': 1.75, '0.25': 1.87, '0.33': 2.28, '0.4': 2.67, '0.5': 3.2, '0.6': 3.76, '0.67': 4.21, '0.75': 4.61, '0.8': 4.74, '0.9': 5.47}",0,3,1.0,MISS,-1.0,0.0546,0.0639,True,2026-03-16
