player_id,player_name,game_id,game,team_id,stat,side,line,odds,over_odds,under_odds,bet_vendor,model_prob,market_prob,raw_edge,ev,kelly_units,q50,q_preds,usage_bucket,mp_bucket,min_ev_applied,cal_type,is_sparse,actual,result,profit,clv_proxy,clv,clv_is_true,grade_date
38017730,Dominick Barlow,18447833,Philadelphia 76ers @ Sacramento Kings,23,pts,UNDER,11.0,100,104,100,betparx,0.5961,0.505,0.0911,0.1921,0.048,6.18,"{'0.1': 3.08, '0.2': 4.5, '0.25': 4.5, '0.33': 4.89, '0.4': 5.13, '0.5': 6.18, '0.6': 7.62, '0.67': 7.63, '0.75': 10.3, '0.8': 11.9, '0.9': 13.55}",0,2,0.04,global,False,12.0,MISS,-1.0,-0.0911,-0.0911,False,2026-03-19
377,Bobby Portis,18447832,Milwaukee Bucks @ Utah Jazz,17,reb,UNDER,8.5,-145,115,-145,betway,0.7028,0.5599,0.1428,0.1874,0.068,4.42,"{'0.1': 2.27, '0.2': 3.05, '0.25': 3.05, '0.33': 3.56, '0.4': 3.56, '0.5': 4.42, '0.6': 4.69, '0.67': 4.89, '0.75': 5.13, '0.8': 5.46, '0.9': 5.99}",0,2,0.04,global,False,6.0,HIT,0.6896551724137931,-0.1429,-0.1429,False,2026-03-19
17895966,Jalen Green,18447831,Phoenix Suns @ San Antonio Spurs,24,pts,UNDER,19.5,-125,-104,-125,fanduel,0.6577,0.5215,0.1362,0.1838,0.057,13.4,"{'0.1': 8.85, '0.2': 12.82, '0.25': 12.82, '0.33': 12.82, '0.4': 13.01, '0.5': 13.4, '0.6': 13.95, '0.67': 13.95, '0.75': 14.79, '0.8': 16.66, '0.9': 19.68}",0,2,0.04,global,False,17.0,HIT,0.8,-0.1362,-0.1362,False,2026-03-19
1028035794,Kyle Filipowski,18447832,Milwaukee Bucks @ Utah Jazz,29,pts,UNDER,19.0,-115,-105,-115,betway,0.6297,0.5108,0.1188,0.1772,0.051,10.92,"{'0.1': 6.13, '0.2': 8.66, '0.25': 8.66, '0.33': 8.79, '0.4': 10.13, '0.5': 10.92, '0.6': 12.61, '0.67': 14.7, '0.75': 17.73, '0.8': 17.73, '0.9': 21.11}",0,2,0.04,global,False,16.0,HIT,0.8695652173913042,-0.1189,-0.1189,False,2026-03-19
1028035794,Kyle Filipowski,18447832,Milwaukee Bucks @ Utah Jazz,29,reb,UNDER,9.5,107,110,107,betway,0.5676,0.5036,0.064,0.175,0.041,7.32,"{'0.1': 3.8, '0.2': 4.66, '0.25': 5.14, '0.33': 5.57, '0.4': 6.38, '0.5': 7.32, '0.6': 8.82, '0.67': 8.82, '0.75': 9.96, '0.8': 11.05, '0.9': 12.55}",0,2,0.04,global,False,8.0,HIT,1.0700000000000003,-0.064,-0.064,False,2026-03-19
666969,Zion Williamson,18447830,LA Clippers @ New Orleans Pelicans,19,pts,OVER,14.5,115,115,-130,betway,0.5454,0.4514,0.0939,0.1725,0.038,20.71,"{'0.1': 10.37, '0.2': 15.47, '0.25': 15.91, '0.33': 16.69, '0.4': 18.53, '0.5': 20.71, '0.6': 20.94, '0.67': 22.12, '0.75': 22.32, '0.8': 23.38, '0.9': 25.08}",0,3,0.025,global,False,15.0,HIT,1.15,0.094,0.094,False,2026-03-19
56677822,Victor Wembanyama,18447831,Phoenix Suns @ San Antonio Spurs,27,ast,OVER,1.5,110,110,-145,fanatics,0.5553,0.4459,0.1094,0.1661,0.038,2.86,"{'0.1': 0.94, '0.2': 2.0, '0.25': 2.0, '0.33': 2.2, '0.4': 2.74, '0.5': 2.86, '0.6': 3.55, '0.67': 3.82, '0.75': 4.08, '0.8': 4.08, '0.9': 5.15}",0,2,0.025,global,False,1.0,MISS,-1.0,0.1094,0.1094,False,2026-03-19
38017649,Julian Champagnie,18447831,Phoenix Suns @ San Antonio Spurs,27,reb,OVER,2.5,-105,-105,-140,betway,0.5912,0.4675,0.1236,0.1542,0.04,5.34,"{'0.1': 2.86, '0.2': 3.6, '0.25': 3.7, '0.33': 3.79, '0.4': 4.37, '0.5': 5.34, '0.6': 6.2, '0.67': 6.7, '0.75': 6.7, '0.8': 6.87, '0.9': 7.89}",0,2,0.025,global,False,2.0,MISS,-1.0,0.1237,0.1237,False,2026-03-19
377,Bobby Portis,18447832,Milwaukee Bucks @ Utah Jazz,17,pts,UNDER,17.5,-135,-105,-135,betway,0.6588,0.5287,0.1302,0.1469,0.05,12.09,"{'0.1': 5.77, '0.2': 8.42, '0.25': 8.42, '0.33': 8.55, '0.4': 10.06, '0.5': 12.09, '0.6': 12.8, '0.67': 14.2, '0.75': 14.86, '0.8': 15.2, '0.9': 17.59}",0,2,0.04,global,False,11.0,HIT,0.7407407407407407,-0.1301,-0.1301,False,2026-03-19
380,Norman Powell,18447828,Los Angeles Lakers @ Miami Heat,16,pts,UNDER,17.0,-130,104,-130,fanduel,0.6427,0.5355,0.1072,0.1371,0.045,13.17,"{'0.1': 8.17, '0.2': 11.86, '0.25': 11.86, '0.33': 12.01, '0.4': 12.41, '0.5': 13.17, '0.6': 13.76, '0.67': 13.76, '0.75': 15.01, '0.8': 15.01, '0.9': 18.15}",0,2,0.04,global,False,20.0,MISS,-1.0,-0.1072,-0.1072,False,2026-03-19
472,Russell Westbrook,18447833,Philadelphia 76ers @ Sacramento Kings,26,reb,UNDER,5.5,-136,112,-136,fanduel,0.6469,0.5499,0.097,0.1225,0.042,3.35,"{'0.1': 1.87, '0.2': 2.07, '0.25': 2.46, '0.33': 2.46, '0.4': 2.62, '0.5': 3.35, '0.6': 3.79, '0.67': 3.79, '0.75': 4.07, '0.8': 4.44, '0.9': 5.91}",0,2,0.04,global,False,3.0,HIT,0.7352941176470589,-0.097,-0.097,False,2026-03-19
125,DeMar DeRozan,18447833,Philadelphia 76ers @ Sacramento Kings,26,ast,UNDER,4.5,-125,120,-125,fanduel,0.6232,0.55,0.0732,0.1217,0.038,2.86,"{'0.1': 1.1, '0.2': 1.33, '0.25': 1.65, '0.33': 2.21, '0.4': 2.65, '0.5': 2.86, '0.6': 3.27, '0.67': 3.44, '0.75': 3.82, '0.8': 4.17, '0.9': 5.5}",0,2,0.04,global,False,5.0,MISS,-1.0,-0.0732,-0.0732,False,2026-03-19
17896076,Evan Mobley,18447829,Cleveland Cavaliers @ Chicago Bulls,6,reb,UNDER,12.5,-170,115,-170,betway,0.701,0.5751,0.1259,0.1133,0.048,6.03,"{'0.1': 4.64, '0.2': 5.0, '0.25': 5.26, '0.33': 5.38, '0.4': 5.55, '0.5': 6.03, '0.6': 7.19, '0.67': 7.24, '0.75': 8.03, '0.8': 8.51, '0.9': 10.66}",0,2,0.04,global,False,14.0,MISS,-1.0,-0.1259,-0.1259,False,2026-03-19
1028036515,Oso Ighodaro,18447831,Phoenix Suns @ San Antonio Spurs,24,pts,UNDER,13.5,-115,135,-115,draftkings,0.5939,0.5569,0.037,0.1104,0.032,8.93,"{'0.1': 5.15, '0.2': 6.55, '0.25': 6.62, '0.33': 7.16, '0.4': 7.92, '0.5': 8.93, '0.6': 9.69, '0.67': 11.35, '0.75': 13.02, '0.8': 14.37, '0.9': 15.55}",0,2,0.04,global,False,15.0,MISS,-1.0,-0.037,-0.037,False,2026-03-19
1057261935,VJ Edgecombe,18447833,Philadelphia 76ers @ Sacramento Kings,23,ast,UNDER,4.5,-120,105,-120,betmgm,0.6051,0.5279,0.0772,0.1094,0.033,2.58,"{'0.1': 0.48, '0.2': 0.9, '0.25': 1.11, '0.33': 1.84, '0.4': 2.17, '0.5': 2.58, '0.6': 3.03, '0.67': 3.44, '0.75': 4.12, '0.8': 4.6, '0.9': 5.43}",0,3,0.04,global,False,11.0,MISS,-1.0,-0.0772,-0.0772,False,2026-03-19
192,James Harden,18447829,Cleveland Cavaliers @ Chicago Bulls,6,ast,UNDER,9.5,-175,120,-175,betway,0.7028,0.5833,0.1194,0.1043,0.046,4.9,"{'0.1': 2.36, '0.2': 3.13, '0.25': 3.73, '0.33': 3.99, '0.4': 4.27, '0.5': 4.9, '0.6': 5.25, '0.67': 5.4, '0.75': 5.95, '0.8': 6.27, '0.9': 7.54}",0,3,0.04,global,False,9.0,HIT,0.5714285714285714,-0.1195,-0.1195,False,2026-03-19
22,Deandre Ayton,18447828,Los Angeles Lakers @ Miami Heat,14,reb,UNDER,5.5,-105,-140,-105,betway,0.5624,0.4675,0.0949,0.098,0.026,4.25,"{'0.1': 2.21, '0.2': 2.92, '0.25': 3.11, '0.33': 3.18, '0.4': 3.56, '0.5': 4.25, '0.6': 4.54, '0.67': 4.78, '0.75': 6.3, '0.8': 7.75, '0.9': 8.56}",0,1,0.04,global,False,4.0,HIT,0.9523809523809523,-0.0949,-0.0949,False,2026-03-19
1028214238,Justin Edwards,18447833,Philadelphia 76ers @ Sacramento Kings,23,ast,UNDER,3.5,-180,130,-180,betway,0.7028,0.5965,0.1062,0.0932,0.042,1.23,"{'0.1': 0.38, '0.2': 0.56, '0.25': 0.66, '0.33': 1.0, '0.4': 1.06, '0.5': 1.23, '0.6': 1.7, '0.67': 1.94, '0.75': 2.24, '0.8': 2.75, '0.9': 3.09}",0,1,0.04,global,False,4.0,MISS,-1.0,-0.1063,-0.1063,False,2026-03-19
3547249,Precious Achiuwa,18447833,Philadelphia 76ers @ Sacramento Kings,26,reb,UNDER,8.5,-104,-106,-104,fanduel,0.5558,0.4977,0.0581,0.0901,0.023,7.42,"{'0.1': 4.35, '0.2': 5.36, '0.25': 5.66, '0.33': 5.89, '0.4': 6.45, '0.5': 7.42, '0.6': 7.84, '0.67': 8.28, '0.75': 8.98, '0.8': 9.38, '0.9': 11.08}",0,2,0.04,global,False,7.0,HIT,0.9615384615384617,-0.0581,-0.0581,False,2026-03-19
666633,Tyler Herro,18447828,Los Angeles Lakers @ Miami Heat,16,pts,OVER,14.5,-102,-102,-125,fanduel,0.5475,0.4761,0.0714,0.0843,0.021,18.39,"{'0.1': 11.72, '0.2': 15.43, '0.25': 15.53, '0.33': 15.53, '0.4': 17.12, '0.5': 18.39, '0.6': 18.39, '0.67': 19.63, '0.75': 20.5, '0.8': 20.7, '0.9': 23.37}",0,2,0.025,global,False,21.0,HIT,0.9803921568627452,0.0714,0.0714,False,2026-03-19
137,Andre Drummond,18447833,Philadelphia 76ers @ Sacramento Kings,23,pts,UNDER,8.5,-110,-104,-110,betparx,0.5666,0.5068,0.0598,0.0817,0.022,7.17,"{'0.1': 2.16, '0.2': 3.89, '0.25': 4.86, '0.33': 5.8, '0.4': 6.15, '0.5': 7.17, '0.6': 7.17, '0.67': 7.66, '0.75': 9.13, '0.8': 9.13, '0.9': 10.47}",0,1,0.04,global,False,13.0,MISS,-1.0,-0.0598,-0.0598,False,2026-03-19
3547249,Precious Achiuwa,18447833,Philadelphia 76ers @ Sacramento Kings,26,ast,OVER,1.5,-115,-115,-120,betway,0.5777,0.4951,0.0826,0.08,0.023,3.59,"{'0.1': 1.58, '0.2': 2.32, '0.25': 2.42, '0.33': 3.08, '0.4': 3.5, '0.5': 3.59, '0.6': 3.72, '0.67': 4.07, '0.75': 4.11, '0.8': 4.28, '0.9': 5.27}",0,2,0.025,global,False,0.0,MISS,-1.0,0.0826,0.0826,False,2026-03-19
57,Devin Booker,18447831,Phoenix Suns @ San Antonio Spurs,24,reb,OVER,0.5,-130,-130,-110,betway,0.6053,0.519,0.0862,0.0708,0.023,3.74,"{'0.1': 2.27, '0.2': 2.42, '0.25': 2.42, '0.33': 2.58, '0.4': 3.04, '0.5': 3.74, '0.6': 3.94, '0.67': 3.94, '0.75': 4.35, '0.8': 5.19, '0.9': 6.74}",0,2,0.025,global,False,0.0,MISS,-1.0,0.0863,0.0863,False,2026-03-19
1057390745,Maxime Raynaud,18447833,Philadelphia 76ers @ Sacramento Kings,26,reb,UNDER,9.5,-115,104,-115,fanduel,0.571,0.5218,0.0492,0.0675,0.019,7.33,"{'0.1': 5.28, '0.2': 6.04, '0.25': 6.25, '0.33': 6.3, '0.4': 6.64, '0.5': 7.33, '0.6': 8.24, '0.67': 8.5, '0.75': 9.98, '0.8': 10.74, '0.9': 12.26}",0,2,0.04,global,False,4.0,HIT,0.8695652173913042,-0.0492,-0.0492,False,2026-03-19
38017712,Ryan Rollins,18447832,Milwaukee Bucks @ Utah Jazz,17,reb,OVER,3.0,-125,-125,100,draftkings,0.5903,0.5263,0.0639,0.0625,0.02,5.15,"{'0.1': 3.3, '0.2': 3.93, '0.25': 4.04, '0.33': 4.72, '0.4': 5.15, '0.5': 5.15, '0.6': 5.81, '0.67': 6.11, '0.75': 6.58, '0.8': 6.62, '0.9': 7.31}",0,3,0.025,global,False,3.0,PUSH,0.0,0.064,0.064,False,2026-03-19
139,Kris Dunn,18447830,LA Clippers @ New Orleans Pelicans,13,reb,UNDER,6.5,-130,126,-130,fanduel,0.5948,0.5609,0.0339,0.0524,0.017,5.05,"{'0.1': 2.9, '0.2': 3.45, '0.25': 3.66, '0.33': 4.1, '0.4': 4.36, '0.5': 5.05, '0.6': 5.98, '0.67': 6.24, '0.75': 6.24, '0.8': 6.9, '0.9': 7.62}",0,2,0.04,global,False,7.0,MISS,-1.0,-0.0339,-0.0339,False,2026-03-19
17896024,Herbert Jones,18447830,LA Clippers @ New Orleans Pelicans,19,pts,UNDER,11.5,-115,-104,-115,fanduel,0.5605,0.512,0.0485,0.0479,0.014,8.35,"{'0.1': 3.44, '0.2': 4.95, '0.25': 4.95, '0.33': 5.47, '0.4': 5.79, '0.5': 8.35, '0.6': 9.7, '0.67': 10.59, '0.75': 12.71, '0.8': 12.9, '0.9': 13.53}",0,2,0.04,global,False,11.0,HIT,0.8695652173913042,-0.0485,-0.0485,False,2026-03-19
38017716,Ousmane Dieng,18447832,Milwaukee Bucks @ Utah Jazz,17,ast,OVER,1.5,-140,-140,-105,betway,0.6053,0.5325,0.0728,0.0376,0.013,3.11,"{'0.1': 1.84, '0.2': 1.93, '0.25': 2.29, '0.33': 2.47, '0.4': 2.86, '0.5': 3.11, '0.6': 3.69, '0.67': 3.91, '0.75': 4.78, '0.8': 4.86, '0.9': 5.54}",0,2,0.025,global,False,1.0,MISS,-1.0,0.0728,0.0728,False,2026-03-19
