player_name,projected_minutes,stat,market_line,model_projected_mean,model_probability_over_market_line
Jalen Duren,26.90840802967333,pa,11.5,15.00924377143624,0.6796434373607763
Jalen Duren,26.90840802967333,pa,12.5,15.00924377143624,0.6093170382534192
Jalen Duren,26.90840802967333,pa,13.5,15.00924377143624,0.5390879705379512
Jalen Duren,26.90840802967333,pa,14.5,15.00924377143624,0.45728836749909296
Jalen Duren,26.90840802967333,pa,15.5,15.00924377143624,0.39079416602845596
Jalen Duren,26.90840802967333,pa,16.5,15.00924377143624,0.33436253950749273
Jalen Duren,26.90840802967333,pa,17.5,15.00924377143624,0.28160249139633153
Jalen Duren,26.90840802967333,pa,18.5,15.00924377143624,0.2347452795276479
Jalen Duren,26.90840802967333,pr,13.5,21.488941530120506,0.8309086507832003
Jalen Duren,26.90840802967333,pr,14.5,21.488941530120506,0.7741988591144469
Jalen Duren,26.90840802967333,pr,15.5,21.488941530120506,0.7294085439983529
Jalen Duren,26.90840802967333,pr,16.5,21.488941530120506,0.6833682548214267
Jalen Duren,26.90840802967333,pr,17.5,21.488941530120506,0.6299879672416441
Jalen Duren,26.90840802967333,pr,18.5,21.488941530120506,0.5660760483216262
Jalen Duren,26.90840802967333,pr,19.5,21.488941530120506,0.4958425341294206
Jalen Duren,26.90840802967333,pr,20.5,21.488941530120506,0.4491226419506833
Jalen Duren,26.90840802967333,pr,21.5,21.488941530120506,0.39162889187536953
Jalen Duren,26.90840802967333,pr,22.5,21.488941530120506,0.33725912373402717
Jalen Duren,26.90840802967333,pr,23.5,21.488941530120506,0.29100797594378036
Jalen Duren,26.90840802967333,pr,24.5,21.488941530120506,0.248716320787705
Jalen Duren,26.90840802967333,pr,25.5,21.488941530120506,0.21492361855290543
Jalen Duren,26.90840802967333,pr,26.5,21.488941530120506,0.18091870968707147
Jalen Duren,26.90840802967333,pr,27.5,21.488941530120506,0.14621488845777464
Jalen Duren,26.90840802967333,pr,28.5,21.488941530120506,0.12049813518500518
Jalen Duren,26.90840802967333,pr,29.5,21.488941530120506,0.09774673691228786
Jalen Duren,26.90840802967333,pra,15.5,23.9256644882146,0.8282020789942117
Jalen Duren,26.90840802967333,pra,16.5,23.9256644882146,0.7747046432825958
Jalen Duren,26.90840802967333,pra,17.5,23.9256644882146,0.7284470958680498
Jalen Duren,26.90840802967333,pra,18.5,23.9256644882146,0.6855641321455609
Jalen Duren,26.90840802967333,pra,19.5,23.9256644882146,0.6333351877669663
Jalen Duren,26.90840802967333,pra,20.5,23.9256644882146,0.5700314866184678
Jalen Duren,26.90840802967333,pra,21.5,23.9256644882146,0.4968394341367094
Jalen Duren,26.90840802967333,pra,22.5,23.9256644882146,0.4500163931481028
Jalen Duren,26.90840802967333,pra,23.5,23.9256644882146,0.3966679163076764
Jalen Duren,26.90840802967333,pra,24.5,23.9256644882146,0.3398598653169501
Jalen Duren,26.90840802967333,pra,25.5,23.9256644882146,0.29632525893022144
Jalen Duren,26.90840802967333,pra,26.5,23.9256644882146,0.25542402170360623
Jalen Duren,26.90840802967333,pra,27.5,23.9256644882146,0.21899004516217146
