game_date,run_date,run_id,run_mode,generated_at_utc,pipeline_version,model_version,model_artifact_hash,source_data_asof_utc,player_id,player_name,team,opponent,game_id,event_id,stat,line,role_bucket,hard_role_bucket,role_mixture_enabled,role_mixture_weights_json,role_entropy,role_bucket_confidence,projected_minutes,minutes_q10,minutes_q50,minutes_q90,inactive_risk,expected_lineup_status,official_lineup_status,injury_status,injury_source,injury_last_updated_utc,lineup_source,lineup_last_updated_utc,stale_injury_flag,stale_lineup_flag,model_prob_over_raw,model_prob_over_active,model_prob_under_active,fair_over_odds,fair_under_odds,pmf_mean,pmf_variance,pmf_p10,pmf_p50,pmf_p90,market_prob_over,no_vig_market_prob_over,edge,market_status,delivery_status,unavailable_reason,calculation_source,calculation_status
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,reb,6.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.6655617213460937,0.6655617213460937,0.3344382786539063,-199.0,199.0,7.579100844582567,6.257289428002757,5.0,8.0,11.0,0.4796954314720812,0.4796954314720812,0.1858662898740125,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,reb,6.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.6655617213460937,0.6655617213460937,0.3344382786539063,-199.0,199.0,7.579100844582567,6.257289428002757,5.0,8.0,11.0,0.4592085979482169,0.4592085979482169,0.20635312339787681,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,reb,6.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.6655617213460937,0.6655617213460937,0.3344382786539063,-199.0,199.0,7.579100844582567,6.257289428002757,5.0,8.0,11.0,0.4451682953311618,0.4451682953311618,0.2203934260149319,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,reb,6.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.6655617213460937,0.6655617213460937,0.3344382786539063,-199.0,199.0,7.579100844582567,6.257289428002757,5.0,8.0,11.0,0.4796954314720812,0.4796954314720812,0.1858662898740125,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,reb,6.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.6655617213460937,0.6655617213460937,0.3344382786539063,-199.0,199.0,7.579100844582567,6.257289428002757,5.0,8.0,11.0,0.4796954314720812,0.4796954314720812,0.1858662898740125,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,reb,6.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.6655617213460937,0.6655617213460937,0.3344382786539063,-199.0,199.0,7.579100844582567,6.257289428002757,5.0,8.0,11.0,0.4796954314720812,0.4796954314720812,0.1858662898740125,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,reb,6.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.6655617213460937,0.6655617213460937,0.3344382786539063,-199.0,199.0,7.579100844582567,6.257289428002757,5.0,8.0,11.0,0.4796954314720812,0.4796954314720812,0.1858662898740125,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,reb,6.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.6655617213460937,0.6655617213460937,0.3344382786539063,-199.0,199.0,7.579100844582567,6.257289428002757,5.0,8.0,11.0,0.45454545454545453,0.45454545454545453,0.21101626680063917,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,ast,0.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.8372433947034672,0.8372433947034672,0.1627566052965328,-514.0,514.0,1.261104577490089,0.7067248311361121,0.0,1.0,2.0,0.554140127388535,0.554140127388535,0.2831032673149322,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,ast,0.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.8372433947034672,0.8372433947034672,0.1627566052965328,-514.0,514.0,1.261104577490089,0.7067248311361121,0.0,1.0,2.0,0.5666394112837285,0.5666394112837285,0.2706039834197387,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,fg3m,,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,,,,,,1.3423938960419637,12.069382220302904,0.0,0.0,7.0,,,,no_market,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,tov,,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,,,,,,1.1960756882336359,0.5534886673909232,0.0,1.0,2.0,,,,no_market,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,stl,,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,,,,,,0.7915755568974056,1.8522174075583617,0.0,0.0,2.0,,,,no_market,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,blk,,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,,,,,,2.146806923452934,1.8394181025842435,1.0,2.0,4.0,,,,no_market,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,stocks,,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,,,,,,3.062256652594339,5.633240670187538,1.0,3.0,5.0,,,,no_market,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,pa,13.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.44436815371939475,0.44436815371939475,0.5556318462806052,125.0,-125.0,13.88703120812869,59.887961142156826,7.0,13.0,21.0,0.5101214574898786,0.5101214574898786,-0.06575330377048383,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,pa,13.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.44436815371939475,0.44436815371939475,0.5556318462806052,125.0,-125.0,13.88703120812869,59.887961142156826,7.0,13.0,21.0,0.5141838223374939,0.5141838223374939,-0.06981566861809918,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,pa,13.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.44436815371939475,0.44436815371939475,0.5556318462806052,125.0,-125.0,13.88703120812869,59.887961142156826,7.0,13.0,21.0,0.5137867647058824,0.5137867647058824,-0.0694186109864876,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,pr,19.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.4469870242605216,0.4469870242605216,0.5530129757394784,124.0,-124.0,19.652765088740544,70.2201011512991,11.0,18.0,28.0,0.48987854251012153,0.48987854251012153,-0.042891518249599914,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,pr,19.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.4469870242605216,0.4469870242605216,0.5530129757394784,124.0,-124.0,19.652765088740544,70.2201011512991,11.0,18.0,28.0,0.47591522157996147,0.47591522157996147,-0.028928197319439852,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,pr,19.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.4469870242605216,0.4469870242605216,0.5530129757394784,124.0,-124.0,19.652765088740544,70.2201011512991,11.0,18.0,28.0,0.4954128440366972,0.4954128440366972,-0.048425819776175605,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,ra,7.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.5562728135668316,0.5562728135668316,0.44372718643316844,-125.0,125.0,8.6093107456253,19.98853179846374,4.0,8.0,13.0,0.45420136260408783,0.45420136260408783,0.10207145096274373,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,ra,7.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.5562728135668316,0.5562728135668316,0.44372718643316844,-125.0,125.0,8.6093107456253,19.98853179846374,4.0,8.0,13.0,0.4592085979482169,0.4592085979482169,0.09706421561861467,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,pra,20.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.4568743131380262,0.4568743131380262,0.5431256868619738,119.0,-119.0,20.973782394846708,81.82594425863687,12.0,20.0,29.0,0.4796954314720812,0.4796954314720812,-0.022821118334055035,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,pra,20.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.4568743131380262,0.4568743131380262,0.5431256868619738,119.0,-119.0,20.973782394846708,81.82594425863687,12.0,20.0,29.0,0.47591522157996147,0.47591522157996147,-0.01904090844193529,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,pra,20.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.4568743131380262,0.4568743131380262,0.5431256868619738,119.0,-119.0,20.973782394846708,81.82594425863687,12.0,20.0,29.0,0.5048923679060665,0.5048923679060665,-0.04801805476804033,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,pra,20.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.4568743131380262,0.4568743131380262,0.5431256868619738,119.0,-119.0,20.973782394846708,81.82594425863687,12.0,20.0,29.0,0.4809885931558936,0.4809885931558936,-0.024114280017867418,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,pra,20.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.4568743131380262,0.4568743131380262,0.5431256868619738,119.0,-119.0,20.973782394846708,81.82594425863687,12.0,20.0,29.0,0.5048923679060665,0.5048923679060665,-0.04801805476804033,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,9,Jarrett Allen,CLE,DET,21709238,,pra,20.5,core,core,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,0.4568743131380262,0.4568743131380262,0.5431256868619738,119.0,-119.0,20.973782394846708,81.82594425863687,12.0,20.0,29.0,0.48621323529411764,0.48621323529411764,-0.029338922156091463,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,12,Kyle Anderson,MIN,SAS,21707977,,pts,,bench,bench,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,,,,,,4.071986817955883,22.91039215371555,0.0,3.0,10.0,,,,no_market,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,12,Kyle Anderson,MIN,SAS,21707977,,reb,,bench,bench,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,,,,,,1.8552915963194057,2.5972811961245217,0.0,2.0,4.0,,,,no_market,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-15,2026-05-16,67ad05df-3e53-49ca-bdff-311d56792973,morning_expected,2026-05-16T00:02:33Z,80401630,80401630#phase10c,challenger-2026-05-13,2026-05-16T00:02:23Z,12,Kyle Anderson,MIN,SAS,21707977,,ast,,bench,bench,True,,,,,,,,0.0,projected,not_available_yet,fresh,bdl_availability_freshness_manifest,,bdl_lineup_freshness_manifest,,False,False,,,,,,0.9789662317904567,1.1206125356823877,0.0,1.0,2.0,,,,no_market,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
