player_id,player_name,game_id,game,team_id,stat,side,line,bet_vendor,model_prob,market_prob,edge_publish_status,calibration_support_status,contextual_feature_set_id,lineup_confirmed,snapshot_type,source_row_id,row_id,k,p_k
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,4,0.007004903432402681
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,5,0.011808265786050234
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,6,0.010007004903432402
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,7,0.013909736815771038
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,8,0.013509456619633743
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,9,0.011708195737015911
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,10,0.014910437306114278
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,11,0.01841288902231562
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,12,0.019613729610727507
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,13,0.025317722405683977
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,14,0.026718703092164516
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,15,0.02862003402381667
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,16,0.03242269588712098
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,17,0.034223956769738814
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,18,0.04182928049634744
