game_date,run_date,run_id,run_mode,generated_at_utc,pipeline_version,model_version,model_artifact_hash,source_data_asof_utc,player_id,player_name,team,opponent,game_id,event_id,stat,line,role_bucket,hard_role_bucket,role_mixture_enabled,role_mixture_weights_json,role_entropy,role_bucket_confidence,projected_minutes,minutes_q10,minutes_q50,minutes_q90,inactive_risk,expected_lineup_status,official_lineup_status,injury_status,injury_source,injury_last_updated_utc,lineup_source,stale_injury_flag,stale_lineup_flag,market_line,p_over,model_prob_under_active,fair_over_odds,fair_under_odds,pmf_mean,pmf_variance,pmf_p10,pmf_p50,pmf_p90,market_prob_over,no_vig_market_prob_over,edge,market_status,delivery_status,unavailable_reason,calculation_source,calculation_status
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,pts,5.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,5.5,0.664392783119342,0.335607216880658,-198.0,198.0,7.838843819899858,23.65766745946234,1.0,7.0,14.0,0.567740307795812,0.567740307795812,0.09665247532353,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,pts,6.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,6.5,0.5859115297244526,0.4140884702755474,-141.0,141.0,7.838843819899858,23.65766745946234,1.0,7.0,14.0,0.4713467048710602,0.4713467048710602,0.1145648248533924,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,pts,5.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,5.5,0.664392783119342,0.335607216880658,-198.0,198.0,7.838843819899858,23.65766745946234,1.0,7.0,14.0,0.5407914020517831,0.5407914020517831,0.1236013810675589,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,pts,5.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,5.5,0.664392783119342,0.335607216880658,-198.0,198.0,7.838843819899858,23.65766745946234,1.0,7.0,14.0,0.5407914020517831,0.5407914020517831,0.1236013810675589,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,reb,2.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,2.5,0.5635262348316135,0.4364737651683865,-129.0,129.0,2.7992809536375485,2.1586341906040323,1.0,3.0,5.0,0.4898785425101215,0.4898785425101215,0.0736476923214919,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,reb,3.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,3.5,0.2908147067943914,0.7091852932056086,244.0,-244.0,2.7992809536375485,2.1586341906040323,1.0,3.0,5.0,0.3125,0.3125,-0.0216852932056086,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,reb,2.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,2.5,0.5635262348316135,0.4364737651683865,-129.0,129.0,2.7992809536375485,2.1586341906040323,1.0,3.0,5.0,0.4919057833178194,0.4919057833178194,0.071620451513794,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,reb,2.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,2.5,0.5635262348316135,0.4364737651683865,-129.0,129.0,2.7992809536375485,2.1586341906040323,1.0,3.0,5.0,0.5,0.5,0.0635262348316134,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,reb,2.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,2.5,0.5635262348316135,0.4364737651683865,-129.0,129.0,2.7992809536375485,2.1586341906040323,1.0,3.0,5.0,0.5346534653465347,0.5346534653465347,0.0288727694850787,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,reb,3.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,3.5,0.2908147067943914,0.7091852932056086,244.0,-244.0,2.7992809536375485,2.1586341906040323,1.0,3.0,5.0,0.2924393723252496,0.2924393723252496,-0.0016246655308583,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,reb,4.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,4.5,0.1274977896347752,0.8725022103652247,684.0,-684.0,2.7992809536375485,2.1586341906040323,1.0,3.0,5.0,0.1698113207547169,0.1698113207547169,-0.0423135311199417,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,reb,2.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,2.5,0.5635262348316135,0.4364737651683865,-129.0,129.0,2.7992809536375485,2.1586341906040323,1.0,3.0,5.0,0.5,0.5,0.0635262348316134,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,reb,1.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,1.5,0.8156952596747218,0.1843047403252782,-443.0,443.0,2.7992809536375485,2.1586341906040323,1.0,3.0,5.0,0.7213426219126029,0.7213426219126029,0.0943526377621187,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,reb,2.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,2.5,0.5635262348316135,0.4364737651683865,-129.0,129.0,2.7992809536375485,2.1586341906040323,1.0,3.0,5.0,0.5,0.5,0.0635262348316134,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,reb,1.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,1.5,0.8156952596747218,0.1843047403252782,-443.0,443.0,2.7992809536375485,2.1586341906040323,1.0,3.0,5.0,0.7256097560975611,0.7256097560975611,0.0900855035771606,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-20,2026-05-20,52c14027-8de5-45ad-a03a-c66989bdcb6e,morning_expected,2026-05-20T18:03:33Z,f3b2974b,f3b2974b#phase10c,challenger-2026-04-30,2026-05-20T18:03:28Z,666541,Luguentz Dort,OKC,SAS,21713529,,reb,2.5,rotation,rotation,True,,,,22.39566998735416,,21.90926639358925,,0.05,projected,not_available_yet,fallback_used,bdl_plus_nba_official,2026-05-20T18:02:42Z,bdl_lineup_freshness_manifest,False,False,2.5,0.5635262348316135,0.4364737651683865,-129.0,129.0,2.7992809536375485,2.1586341906040323,1.0,3.0,5.0,0.5,0.5,0.0635262348316134,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
