player_id,player_name,team,opponent,game_id,is_home,stat,line,market_line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_mean,p_over,role_bucket,injury_freshness_status,lineup_freshness_status,market_coverage_status
3547246,Devin Vassell,SAS,OKC,21713533,True,reb,4.5000,4.5000,betmgm,-111.0000,-118.0000,0.4929,5.2328,0.6778,starter,fallback_used,projected,full
3547246,Devin Vassell,SAS,OKC,21713533,True,ast,2.5000,2.5000,betmgm,115.0000,-155.0000,0.4335,2.6343,0.5331,starter,fallback_used,projected,full
3547246,Devin Vassell,SAS,OKC,21713533,True,fg3m,2.5000,2.5000,betmgm,-120.0000,-110.0000,0.5101,2.3044,0.3351,starter,fallback_used,projected,full
3547246,Devin Vassell,SAS,OKC,21713533,True,tov,,,,,,,1.3656,,starter,fallback_used,projected,no_market_line
3547246,Devin Vassell,SAS,OKC,21713533,True,stl,0.5000,0.5000,betparx,-235.0000,170.0000,0.6545,0.7471,0.4741,starter,fallback_used,projected,full
3547246,Devin Vassell,SAS,OKC,21713533,True,blk,0.5000,0.5000,betmgm,110.0000,-155.0000,0.4393,0.3714,0.2464,starter,fallback_used,projected,full
3547246,Devin Vassell,SAS,OKC,21713533,True,stocks,1.5000,1.5000,betparx,-109.0000,-121.0000,0.4878,1.1185,0.3377,starter,fallback_used,projected,full
3547246,Devin Vassell,SAS,OKC,21713533,True,pa,15.5000,15.5000,bovada,-125.0000,-105.0000,0.5203,16.5767,0.5599,starter,fallback_used,projected,full
3547246,Devin Vassell,SAS,OKC,21713533,True,pr,18.5000,18.5000,betmgm,-105.0000,-125.0000,0.4797,19.1752,0.5301,starter,fallback_used,projected,full
3547246,Devin Vassell,SAS,OKC,21713533,True,ra,6.5000,6.5000,betmgm,-125.0000,-105.0000,0.5203,7.8670,0.7363,starter,fallback_used,projected,full
3547246,Devin Vassell,SAS,OKC,21713533,True,pra,20.5000,20.5000,betmgm,-120.0000,-110.0000,0.5101,21.8095,0.5691,starter,fallback_used,projected,full
38017649,Julian Champagnie,SAS,OKC,21713533,True,pts,9.5000,9.5000,betmgm,-120.0000,-110.0000,0.5101,12.5457,0.6475,core,fallback_used,projected,full
38017649,Julian Champagnie,SAS,OKC,21713533,True,reb,5.5000,5.5000,betmgm,-118.0000,-111.0000,0.5071,6.0086,0.5784,core,fallback_used,projected,full
38017649,Julian Champagnie,SAS,OKC,21713533,True,ast,1.5000,1.5000,betmgm,125.0000,-165.0000,0.4165,1.8654,0.5771,core,fallback_used,projected,full
38017649,Julian Champagnie,SAS,OKC,21713533,True,fg3m,2.5000,2.5000,betmgm,120.0000,-160.0000,0.4248,1.9630,0.2746,core,fallback_used,projected,full
38017649,Julian Champagnie,SAS,OKC,21713533,True,tov,,,,,,,1.1143,,core,fallback_used,projected,no_market_line
