player_id,player_name,team,opponent,game_id,is_home,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,model_p_over,edge,role_bucket,injury_freshness_status,lineup_freshness_status,market_coverage_status
3547259,Jaden McDaniels,MIN,SAS,21707974,True,tov,,,,,,,,starter,fresh,projected,full
17895983,Ayo Dosunmu,MIN,SAS,21707974,True,pts,,,,,,,,core,fresh,projected,full
17895983,Ayo Dosunmu,MIN,SAS,21707974,True,reb,,,,,,,,core,fresh,projected,full
17895983,Ayo Dosunmu,MIN,SAS,21707974,True,ast,,,,,,,,core,fresh,projected,full
17895983,Ayo Dosunmu,MIN,SAS,21707974,True,fg3m,,,,,,,,core,fresh,projected,full
17895983,Ayo Dosunmu,MIN,SAS,21707974,True,tov,,,,,,,,core,fresh,projected,full
17896031,Nah'Shon Hyland,MIN,SAS,21707974,True,pts,,,,,,,,bench,fresh,projected,full
17896031,Nah'Shon Hyland,MIN,SAS,21707974,True,reb,,,,,,,,bench,fresh,projected,full
17896031,Nah'Shon Hyland,MIN,SAS,21707974,True,ast,,,,,,,,bench,fresh,projected,full
17896031,Nah'Shon Hyland,MIN,SAS,21707974,True,fg3m,,,,,,,,bench,fresh,projected,full
17896031,Nah'Shon Hyland,MIN,SAS,21707974,True,tov,,,,,,,,bench,fresh,projected,full
27924547,Lindy Waters III,SAS,MIN,21707974,False,pts,,,,,,,,inactive_risk,fresh,projected,full
27924547,Lindy Waters III,SAS,MIN,21707974,False,reb,,,,,,,,inactive_risk,fresh,projected,full
27924547,Lindy Waters III,SAS,MIN,21707974,False,ast,,,,,,,,inactive_risk,fresh,projected,full
27924547,Lindy Waters III,SAS,MIN,21707974,False,fg3m,,,,,,,,inactive_risk,fresh,projected,full
27924547,Lindy Waters III,SAS,MIN,21707974,False,tov,,,,,,,,inactive_risk,fresh,projected,full
38017649,Julian Champagnie,SAS,MIN,21707974,False,pts,,,,,,,,core,fresh,projected,full
38017649,Julian Champagnie,SAS,MIN,21707974,False,reb,,,,,,,,core,fresh,projected,full
38017649,Julian Champagnie,SAS,MIN,21707974,False,ast,,,,,,,,core,fresh,projected,full
38017649,Julian Champagnie,SAS,MIN,21707974,False,fg3m,,,,,,,,core,fresh,projected,full
38017649,Julian Champagnie,SAS,MIN,21707974,False,tov,,,,,,,,core,fresh,projected,full
38017699,Jeremy Sochan,NYK,MIN,21707974,False,pts,,,,,,,,fringe,fresh,projected,full
38017699,Jeremy Sochan,NYK,MIN,21707974,False,reb,,,,,,,,fringe,fresh,projected,full
38017699,Jeremy Sochan,NYK,MIN,21707974,False,ast,,,,,,,,fringe,fresh,projected,full
38017699,Jeremy Sochan,NYK,MIN,21707974,False,fg3m,,,,,,,,fringe,fresh,projected,full
38017699,Jeremy Sochan,NYK,MIN,21707974,False,tov,,,,,,,,fringe,fresh,projected,full
56677822,Victor Wembanyama,SAS,MIN,21707974,False,pts,,,,,,,,core,fresh,projected,full
56677822,Victor Wembanyama,SAS,MIN,21707974,False,reb,,,,,,,,core,fresh,projected,full
56677822,Victor Wembanyama,SAS,MIN,21707974,False,ast,,,,,,,,core,fresh,projected,full
56677822,Victor Wembanyama,SAS,MIN,21707974,False,fg3m,,,,,,,,core,fresh,projected,full
56677822,Victor Wembanyama,SAS,MIN,21707974,False,tov,,,,,,,,core,fresh,projected,full
56677851,Jaylen Clark,MIN,SAS,21707974,True,pts,,,,,,,,bench,fresh,projected,full
56677851,Jaylen Clark,MIN,SAS,21707974,True,reb,,,,,,,,bench,fresh,projected,full
56677851,Jaylen Clark,MIN,SAS,21707974,True,ast,,,,,,,,bench,fresh,projected,full
56677851,Jaylen Clark,MIN,SAS,21707974,True,fg3m,,,,,,,,bench,fresh,projected,full
56677851,Jaylen Clark,MIN,SAS,21707974,True,tov,,,,,,,,bench,fresh,projected,full
56677857,Julian Phillips,MIN,SAS,21707974,True,pts,,,,,,,,inactive_risk,fresh,projected,full
56677857,Julian Phillips,MIN,SAS,21707974,True,reb,,,,,,,,inactive_risk,fresh,projected,full
56677857,Julian Phillips,MIN,SAS,21707974,True,ast,,,,,,,,inactive_risk,fresh,projected,full
56677857,Julian Phillips,MIN,SAS,21707974,True,fg3m,,,,,,,,inactive_risk,fresh,projected,full
56677857,Julian Phillips,MIN,SAS,21707974,True,tov,,,,,,,,inactive_risk,fresh,projected,full
1028025261,Stephon Castle,SAS,MIN,21707974,False,pts,,,,,,,,core,fresh,projected,full
1028025261,Stephon Castle,SAS,MIN,21707974,False,reb,,,,,,,,core,fresh,projected,full
1028025261,Stephon Castle,SAS,MIN,21707974,False,ast,,,,,,,,core,fresh,projected,full
1028025261,Stephon Castle,SAS,MIN,21707974,False,fg3m,,,,,,,,core,fresh,projected,full
1028025261,Stephon Castle,SAS,MIN,21707974,False,tov,,,,,,,,core,fresh,projected,full
1028028501,Terrence Shannon Jr.,MIN,SAS,21707974,True,pts,,,,,,,,rotation,fresh,projected,full
1028028501,Terrence Shannon Jr.,MIN,SAS,21707974,True,reb,,,,,,,,rotation,fresh,projected,full
1028028501,Terrence Shannon Jr.,MIN,SAS,21707974,True,ast,,,,,,,,rotation,fresh,projected,full
1028028501,Terrence Shannon Jr.,MIN,SAS,21707974,True,fg3m,,,,,,,,rotation,fresh,projected,full
1028028501,Terrence Shannon Jr.,MIN,SAS,21707974,True,tov,,,,,,,,rotation,fresh,projected,full
1028046464,Harrison Ingram,SAS,MIN,21707974,False,pts,,,,,,,,inactive_risk,fresh,projected,full
1028046464,Harrison Ingram,SAS,MIN,21707974,False,reb,,,,,,,,inactive_risk,fresh,projected,full
1028046464,Harrison Ingram,SAS,MIN,21707974,False,ast,,,,,,,,inactive_risk,fresh,projected,full
1028046464,Harrison Ingram,SAS,MIN,21707974,False,fg3m,,,,,,,,inactive_risk,fresh,projected,full
1028046464,Harrison Ingram,SAS,MIN,21707974,False,tov,,,,,,,,inactive_risk,fresh,projected,full
1057262518,Dylan Harper,SAS,MIN,21707974,False,pts,,,,,,,,core,fresh,projected,full
1057262518,Dylan Harper,SAS,MIN,21707974,False,reb,,,,,,,,core,fresh,projected,full
1057262518,Dylan Harper,SAS,MIN,21707974,False,ast,,,,,,,,core,fresh,projected,full
1057262518,Dylan Harper,SAS,MIN,21707974,False,fg3m,,,,,,,,core,fresh,projected,full
1057262518,Dylan Harper,SAS,MIN,21707974,False,tov,,,,,,,,core,fresh,projected,full
1057271099,Joan Beringer,MIN,SAS,21707974,True,pts,,,,,,,,inactive_risk,fresh,projected,full
1057271099,Joan Beringer,MIN,SAS,21707974,True,reb,,,,,,,,inactive_risk,fresh,projected,full
1057271099,Joan Beringer,MIN,SAS,21707974,True,ast,,,,,,,,inactive_risk,fresh,projected,full
1057271099,Joan Beringer,MIN,SAS,21707974,True,fg3m,,,,,,,,inactive_risk,fresh,projected,full
1057271099,Joan Beringer,MIN,SAS,21707974,True,tov,,,,,,,,inactive_risk,fresh,projected,full
1057271360,Carter Bryant,SAS,MIN,21707974,False,pts,,,,,,,,bench,fresh,projected,full
1057271360,Carter Bryant,SAS,MIN,21707974,False,reb,,,,,,,,bench,fresh,projected,full
1057271360,Carter Bryant,SAS,MIN,21707974,False,ast,,,,,,,,bench,fresh,projected,full
1057271360,Carter Bryant,SAS,MIN,21707974,False,fg3m,,,,,,,,bench,fresh,projected,full
1057271360,Carter Bryant,SAS,MIN,21707974,False,tov,,,,,,,,bench,fresh,projected,full
