PLAYER_ID,PLAYER_NAME,GAME_DATE,HOME_GAME,REST_DAYS,MIN,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT,OPP_DEF_RATING,OPP_OFF_RATING,OPP_PACE,USAGE_RATE,GAMES_LAST_7,PTS_L3,PTS_L5,PTS_L7,PTS_L10,REB_L3,REB_L5,REB_L7,REB_L10,AST_L3,AST_L5,AST_L7,AST_L10,MIN_L3,MIN_L5,MIN_L7,MIN_L10,FG_PCT_L3,FG_PCT_L5,FG_PCT_L7,FG_PCT_L10,FG3_PCT_L3,FG3_PCT_L5,FG3_PCT_L7,FG3_PCT_L10,FT_PCT_L3,FT_PCT_L5,FT_PCT_L7,FT_PCT_L10
1020,Mike Conley,2024-02-21,1,0,31.1,22.6,1.8,8.0,1.8,1.7,1.9,0.34,0.353,1.0,114.4,109.8,100.2,16.5,3,18.033333333333335,18.259999999999998,18.257142857142856,17.46,2.466666666666667,2.76,2.8,2.5599999999999996,7.966666666666668,7.24,6.299999999999999,6.05,28.133333333333336,29.4,28.37142857142857,27.49,0.42100000000000004,0.4464,0.4588571428571428,0.44110000000000005,0.3706666666666667,0.384,0.3815714285714286,0.3791,0.9329999999999999,0.8725999999999999,0.8371428571428571,0.8154999999999999
1046,Player 1046,2023-11-17,1,2,28.7,14.3,12.1,0.5,2.3,0.8,3.6,0.55,0.12,0.742,113.4,111.5,98.1,17.5,2,16.099999999999998,15.440000000000001,14.0,13.755555555555555,10.233333333333334,8.88,8.4,8.766666666666667,1.9333333333333336,2.1,1.9714285714285715,2.011111111111111,27.933333333333334,26.4,27.285714285714285,27.188888888888886,0.541,0.5478,0.5399999999999999,0.552,0.19066666666666668,0.22559999999999997,0.2444285714285714,0.23333333333333334,0.753,0.7722,0.7797142857142857,0.7542222222222222
1019,Malcolm Brogdon,2023-10-30,0,2,26.8,14.7,1.2,7.4,2.1,0.2,0.8,0.42,0.297,0.665,117.6,116.0,99.8,14.0,2,16.03333333333333,16.03333333333333,16.03333333333333,16.03333333333333,3.9333333333333336,3.9333333333333336,3.9333333333333336,3.9333333333333336,7.366666666666667,7.366666666666667,7.366666666666667,7.366666666666667,29.03333333333333,29.03333333333333,29.03333333333333,29.03333333333333,0.44366666666666665,0.44366666666666665,0.44366666666666665,0.44366666666666665,0.31,0.31,0.31,0.31,0.6926666666666668,0.6926666666666668,0.6926666666666668,0.6926666666666668
1007,Damian Lillard,2023-11-11,0,1,31.3,30.8,4.4,6.9,0.3,1.1,3.2,0.517,0.422,0.945,116.9,108.8,99.0,21.5,4,27.46666666666667,26.74,28.271428571428572,28.271428571428572,5.866666666666667,5.8,5.942857142857143,5.942857142857143,5.066666666666667,6.720000000000001,6.771428571428572,6.771428571428572,35.03333333333334,34.2,33.2,33.2,0.528,0.5086,0.5042857142857143,0.5042857142857143,0.38199999999999995,0.35760000000000003,0.3618571428571428,0.3618571428571428,0.8803333333333333,0.8612,0.8728571428571429,0.8728571428571429
1023,Tyrese Haliburton,2023-12-11,0,2,32.9,13.9,4.0,10.7,1.7,1.6,3.9,0.394,0.359,0.783,117.0,113.5,102.2,20.8,3,18.3,18.18,16.542857142857144,15.2,4.233333333333333,3.18,3.442857142857143,3.07,7.466666666666666,6.4799999999999995,6.328571428571429,6.58,30.0,28.660000000000004,27.25714285714286,27.4,0.4376666666666667,0.4606,0.4415714285714286,0.4404,0.3393333333333333,0.3348,0.367,0.36879999999999996,0.769,0.7525999999999999,0.7591428571428571,0.7646
1032,Player 1032,2023-11-23,0,2,30.8,28.9,9.3,2.6,0.4,0.7,0.9,0.417,0.309,0.89,114.4,114.7,99.7,19.1,3,25.666666666666668,24.520000000000003,23.04285714285714,21.5,7.733333333333333,6.82,6.5,5.44,5.766666666666667,3.820000000000001,2.8571428571428577,4.16,31.633333333333336,31.8,30.7,31.43,0.45599999999999996,0.4716,0.46699999999999997,0.4606,0.3213333333333333,0.3366,0.34971428571428576,0.3719,0.874,0.8482,0.8172857142857143,0.8257999999999999
1005,Nikola Jokic,2023-11-02,1,2,33.7,12.5,5.3,6.2,0.0,0.6,0.4,0.467,0.429,0.817,113.9,114.9,99.2,28.3,3,26.8,31.0,31.0,31.0,5.466666666666666,5.8,5.8,5.8,6.466666666666666,6.85,6.85,6.85,35.16666666666667,36.35,36.35,36.35,0.5073333333333333,0.4975,0.4975,0.4975,0.40299999999999997,0.37625,0.37625,0.37625,0.7946666666666666,0.7955,0.7955,0.7955
1045,Player 1045,2023-12-11,1,1,23.6,13.0,1.9,4.4,1.2,1.6,3.5,0.424,0.413,0.614,108.7,115.4,101.2,20.0,4,12.766666666666666,13.6,14.085714285714285,13.530000000000001,2.5,2.88,2.914285714285714,3.09,3.7333333333333343,4.7,5.3999999999999995,5.71,24.666666666666668,23.62,24.800000000000004,25.240000000000002,0.4143333333333333,0.4332,0.433,0.4412,0.35133333333333333,0.35439999999999994,0.34128571428571425,0.36679999999999996,0.7023333333333334,0.7242,0.7452857142857142,0.7875
1042,Player 1042,2024-02-03,0,0,23.5,9.1,4.9,4.8,1.4,0.6,1.4,0.406,0.422,0.8,114.7,114.7,101.8,18.7,3,10.799999999999999,12.28,12.92857142857143,13.26,4.533333333333333,3.56,3.8285714285714283,3.63,6.266666666666667,6.460000000000001,6.371428571428572,6.209999999999999,25.7,26.26,27.228571428571428,27.309999999999995,0.43966666666666665,0.4466,0.435,0.4314,0.40199999999999997,0.4022,0.3821428571428572,0.3758,0.84,0.8310000000000001,0.836857142857143,0.8008
1014,Trae Young,2024-02-06,1,1,33.9,30.7,3.8,9.3,1.4,0.8,2.2,0.391,0.409,0.738,115.6,110.9,97.5,18.2,3,21.066666666666666,21.96,20.842857142857145,20.46,6.0,5.42,5.785714285714286,5.720000000000001,5.433333333333334,4.6,5.471428571428571,5.61,33.46666666666667,31.640000000000004,31.75714285714286,31.99,0.47600000000000015,0.4506,0.44628571428571434,0.4596,0.37833333333333335,0.33799999999999997,0.3582857142857144,0.3578,0.8043333333333335,0.8183999999999999,0.8397142857142857,0.8307
1041,Player 1041,2024-01-25,1,1,32.5,18.3,8.4,4.0,0.9,0.4,2.8,0.397,0.344,0.791,114.8,108.7,101.5,19.5,3,15.966666666666667,17.94,18.185714285714287,18.31,5.866666666666666,4.26,5.1000000000000005,4.2299999999999995,4.6000000000000005,4.220000000000001,3.4714285714285715,3.41,31.299999999999997,30.3,30.17142857142857,29.71,0.4586666666666667,0.4532,0.459,0.4577,0.37033333333333335,0.36079999999999995,0.3627142857142857,0.34400000000000003,0.793,0.7786,0.8221428571428572,0.8326
1027,Jonas Valanciunas,2024-01-04,1,1,29.9,12.4,7.3,2.1,1.3,0.5,5.0,0.491,0.188,0.711,113.1,117.1,98.0,18.9,3,15.066666666666668,14.4,13.557142857142859,12.52,9.500000000000002,10.000000000000002,9.5,9.38,1.8,1.7799999999999998,2.1,2.04,28.3,27.339999999999996,27.2,27.27,0.49833333333333335,0.5267999999999999,0.5224285714285715,0.5273,0.242,0.202,0.22085714285714284,0.22560000000000002,0.6866666666666666,0.6816,0.6950000000000001,0.6782999999999999
1001,Kevin Durant,2023-12-11,1,1,33.1,29.3,6.4,4.1,0.7,1.0,2.8,0.5,0.346,0.82,110.9,114.2,102.9,26.8,3,27.96666666666667,27.28,25.9,26.28,9.666666666666666,8.219999999999999,9.285714285714286,7.790000000000001,7.233333333333333,6.4799999999999995,6.071428571428571,6.1,34.666666666666664,33.940000000000005,33.871428571428574,33.34,0.5023333333333333,0.46980000000000005,0.46485714285714286,0.46509999999999996,0.32,0.35200000000000004,0.3815714285714286,0.4008,0.8153333333333332,0.8432000000000001,0.8407142857142856,0.8345
1007,Damian Lillard,2023-11-05,0,1,36.6,21.9,2.3,0.0,1.7,0.9,2.4,0.549,0.398,0.949,112.9,109.9,99.8,21.4,4,24.400000000000002,27.48,27.48,27.48,4.566666666666666,5.26,5.26,5.26,6.133333333333333,6.44,6.44,6.44,34.166666666666664,32.78,32.78,32.78,0.5026666666666667,0.499,0.499,0.499,0.3466666666666667,0.35700000000000004,0.35700000000000004,0.35700000000000004,0.8713333333333333,0.8836,0.8836,0.8836
1008,Jayson Tatum,2023-11-11,1,1,34.2,26.8,8.8,6.3,1.6,1.0,4.3,0.439,0.353,0.719,113.9,109.7,102.8,20.5,2,25.733333333333334,23.2,21.32857142857143,21.32857142857143,5.866666666666667,6.22,6.814285714285715,6.814285714285715,6.3999999999999995,5.180000000000001,4.928571428571429,4.928571428571429,33.56666666666667,33.32000000000001,32.528571428571425,32.528571428571425,0.4136666666666667,0.4492,0.4422857142857143,0.4422857142857143,0.318,0.3638,0.372,0.372,0.7789999999999999,0.8276,0.7965714285714285,0.7965714285714285
1001,Kevin Durant,2024-01-22,1,1,41.3,32.2,12.8,5.1,1.8,0.4,2.3,0.576,0.349,0.837,114.9,116.4,102.7,27.6,3,27.066666666666674,28.76,28.38571428571429,26.910000000000004,8.933333333333332,9.34,9.014285714285714,9.84,6.633333333333334,8.040000000000001,7.4142857142857155,8.03,34.666666666666664,36.120000000000005,35.84285714285714,35.97,0.5336666666666666,0.5118,0.5132857142857142,0.504,0.36366666666666664,0.3558,0.35714285714285715,0.3618,0.793,0.7914,0.8338571428571429,0.8481
1003,Giannis Antetokounmpo,2024-01-31,0,0,32.1,14.4,8.7,2.4,0.1,1.4,3.1,0.463,0.352,0.627,110.8,115.9,99.4,25.2,3,24.599999999999998,25.06,25.471428571428568,28.310000000000002,7.966666666666666,8.120000000000001,7.857142857142857,7.280000000000001,5.533333333333334,5.86,6.171428571428571,7.290000000000001,32.833333333333336,33.7,34.01428571428572,34.809999999999995,0.49833333333333335,0.48679999999999995,0.4744285714285715,0.47569999999999996,0.3456666666666666,0.3346,0.34700000000000003,0.35069999999999996,0.75,0.7816,0.7934285714285715,0.7858
1016,Chris Paul,2023-12-29,1,2,19.7,7.4,2.1,4.3,0.5,0.0,1.2,0.494,0.454,0.725,108.7,116.7,99.6,17.8,3,12.233333333333336,14.899999999999997,15.085714285714285,15.820000000000002,3.233333333333333,3.7599999999999993,3.7285714285714286,3.85,7.0666666666666655,6.88,6.157142857142857,6.409999999999999,24.400000000000002,27.4,27.442857142857143,28.270000000000003,0.43333333333333335,0.4524,0.45699999999999996,0.4514,0.39099999999999996,0.4208,0.413,0.3996,0.8136666666666666,0.7978,0.8022857142857143,0.7855
1012,Devin Booker,2023-11-26,0,1,34.0,26.7,9.3,5.5,1.8,0.7,1.9,0.413,0.264,0.765,110.3,117.0,102.0,25.7,3,26.766666666666666,25.48,24.5,24.220000000000002,6.7,6.980000000000001,7.385714285714286,7.029999999999999,3.3000000000000003,4.36,5.0,5.04,30.8,30.68,30.657142857142862,30.85,0.4713333333333334,0.4566,0.44,0.4486,0.3363333333333333,0.3126,0.3122857142857143,0.3399,0.7913333333333333,0.7754,0.7738571428571428,0.7623
1042,Player 1042,2023-10-30,0,1,28.8,14.1,0.0,8.7,1.1,0.3,2.9,0.503,0.354,0.722,117.8,113.4,98.7,21.1,2,17.76666666666667,17.76666666666667,17.76666666666667,17.76666666666667,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,6.666666666666667,6.666666666666667,6.666666666666667,6.666666666666667,30.03333333333333,30.03333333333333,30.03333333333333,30.03333333333333,0.472,0.472,0.472,0.472,0.33899999999999997,0.33899999999999997,0.33899999999999997,0.33899999999999997,0.8099999999999999,0.8099999999999999,0.8099999999999999,0.8099999999999999
1024,Clint Capela,2023-12-29,1,1,26.4,7.7,5.7,1.1,0.8,0.0,2.9,0.553,0.252,0.925,108.0,111.4,101.9,15.9,3,13.433333333333335,10.360000000000001,11.085714285714285,11.66,7.700000000000002,7.720000000000001,7.428571428571429,7.69,1.9000000000000004,1.58,1.5999999999999999,2.05,27.366666666666664,25.580000000000002,25.38571428571429,26.669999999999998,0.492,0.506,0.5121428571428571,0.5125,0.28600000000000003,0.32120000000000004,0.34071428571428575,0.3088,0.8493333333333334,0.7564,0.7551428571428572,0.709
1020,Mike Conley,2023-11-20,1,2,32.2,31.0,3.6,4.3,1.0,1.2,1.3,0.448,0.393,0.918,116.6,116.9,100.9,19.3,3,21.23333333333333,17.16,18.042857142857144,16.61,2.0,2.32,2.7714285714285714,2.4,4.500000000000001,4.58,5.442857142857143,5.0200000000000005,28.8,27.6,28.228571428571428,27.71,0.408,0.4112,0.4271428571428571,0.41209999999999997,0.381,0.3842,0.3882857142857143,0.38239999999999996,0.8746666666666667,0.8484,0.844857142857143,0.8259000000000001
1007,Damian Lillard,2024-01-01,1,1,37.9,31.1,5.7,4.0,1.1,0.4,2.6,0.531,0.277,0.827,112.6,117.0,97.3,30.1,3,32.46666666666666,30.380000000000003,29.214285714285715,28.55,6.6000000000000005,6.220000000000001,7.057142857142857,7.75,4.466666666666666,5.0,6.114285714285714,7.94,36.4,36.21999999999999,35.65714285714285,35.72,0.4739999999999999,0.5104,0.5119999999999999,0.49609999999999993,0.325,0.3298,0.3327142857142857,0.33140000000000003,0.8300000000000001,0.8362,0.8218571428571427,0.8173999999999999
1001,Kevin Durant,2023-10-30,0,1,31.3,29.3,6.4,5.1,1.5,0.9,1.9,0.538,0.295,0.869,110.9,117.0,97.1,19.2,2,28.96666666666667,28.96666666666667,28.96666666666667,28.96666666666667,6.166666666666667,6.166666666666667,6.166666666666667,6.166666666666667,6.2,6.2,6.2,6.2,33.4,33.4,33.4,33.4,0.518,0.518,0.518,0.518,0.414,0.414,0.414,0.414,0.7486666666666667,0.7486666666666667,0.7486666666666667,0.7486666666666667
1030,Domantas Sabonis,2024-01-28,0,3,30.9,9.9,12.0,1.8,0.4,0.4,2.4,0.521,0.208,0.669,109.4,111.4,101.8,14.0,3,9.799999999999999,10.24,11.200000000000001,11.67,7.333333333333331,7.859999999999999,8.528571428571428,8.27,1.4666666666666668,1.4,1.5999999999999999,1.54,26.666666666666668,26.880000000000003,27.32857142857143,26.65,0.5883333333333333,0.5808,0.5722857142857143,0.5544,0.286,0.2848,0.2814285714285714,0.263,0.7073333333333333,0.751,0.7577142857142858,0.7396
1029,Robert Williams,2023-11-26,0,1,23.9,13.9,9.1,2.1,0.9,0.4,3.1,0.557,0.199,0.677,114.5,115.0,100.0,13.4,4,14.633333333333333,13.919999999999998,13.414285714285713,13.62,10.966666666666667,9.46,9.314285714285715,8.78,2.5333333333333337,1.6199999999999999,1.5857142857142856,1.52,27.099999999999998,25.0,25.942857142857147,25.830000000000002,0.4546666666666667,0.5076,0.49800000000000005,0.49260000000000004,0.25433333333333336,0.2674,0.2652857142857143,0.2577,0.75,0.8112,0.7637142857142857,0.7407
1027,Jonas Valanciunas,2023-12-05,0,2,27.8,10.2,7.6,0.8,2.6,0.9,3.9,0.454,0.265,0.775,112.0,115.5,97.8,15.1,2,12.299999999999999,11.52,11.742857142857144,12.5,7.333333333333333,8.24,9.071428571428571,9.389999999999999,1.4666666666666668,2.0,1.9428571428571428,2.0599999999999996,27.566666666666666,27.28,26.457142857142856,27.040000000000003,0.46366666666666667,0.48760000000000003,0.5005714285714286,0.5083,0.27466666666666667,0.287,0.2581428571428571,0.263,0.7276666666666666,0.7452,0.7430000000000001,0.7212999999999999
1020,Mike Conley,2024-01-13,1,2,28.2,15.4,1.9,3.7,1.4,1.3,1.9,0.429,0.42,0.863,117.1,115.3,102.0,19.5,3,17.0,15.24,14.185714285714287,14.940000000000001,2.6666666666666665,3.0799999999999996,3.271428571428572,3.2,3.2333333333333343,3.62,4.0,4.209999999999999,27.733333333333334,26.580000000000002,26.428571428571427,27.369999999999997,0.45766666666666667,0.4204,0.41771428571428576,0.4232,0.3996666666666666,0.35219999999999996,0.375,0.3654,0.8103333333333333,0.7938000000000001,0.801142857142857,0.7795
1001,Kevin Durant,2024-01-31,0,1,37.6,17.2,11.8,14.3,1.1,0.8,1.5,0.496,0.436,0.876,113.0,113.4,102.7,29.9,4,26.86666666666667,27.46,29.185714285714287,27.929999999999996,8.0,9.0,8.257142857142856,8.709999999999999,8.4,7.140000000000001,7.700000000000001,7.710000000000001,36.800000000000004,37.14,36.285714285714285,36.13,0.5263333333333332,0.5347999999999999,0.5207142857142857,0.5172000000000001,0.3913333333333333,0.37079999999999996,0.3751428571428571,0.3674,0.82,0.7842,0.8072857142857143,0.8297000000000001
1045,Player 1045,2023-10-30,1,1,26.4,8.2,2.0,7.9,1.1,0.6,2.9,0.4,0.466,0.781,116.6,110.5,101.1,18.1,2,13.5,13.5,13.5,13.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,7.666666666666667,7.666666666666667,7.666666666666667,7.666666666666667,25.0,25.0,25.0,25.0,0.4423333333333333,0.4423333333333333,0.4423333333333333,0.4423333333333333,0.43566666666666665,0.43566666666666665,0.43566666666666665,0.43566666666666665,0.8476666666666667,0.8476666666666667,0.8476666666666667,0.8476666666666667
1033,Player 1033,2023-11-17,1,1,28.0,9.7,3.2,7.6,1.7,0.0,2.6,0.416,0.46,0.791,108.3,115.8,100.1,15.7,4,15.5,13.5,12.842857142857143,13.633333333333333,3.8333333333333335,3.1399999999999997,3.1714285714285713,3.0555555555555554,6.5,5.9,6.028571428571428,6.155555555555555,27.53333333333333,27.6,26.82857142857143,26.955555555555556,0.39233333333333337,0.4104,0.4254285714285714,0.41200000000000003,0.4023333333333334,0.4086,0.38971428571428574,0.3887777777777778,0.7883333333333334,0.7804,0.7782857142857142,0.7762222222222221
1042,Player 1042,2023-11-11,1,2,31.7,12.4,3.2,4.9,1.6,0.9,4.8,0.421,0.264,0.775,109.1,116.6,97.9,13.0,3,13.299999999999999,14.059999999999999,15.642857142857142,15.642857142857142,2.466666666666667,2.2399999999999998,2.742857142857143,2.742857142857143,2.966666666666667,4.62,4.914285714285714,4.914285714285714,27.53333333333333,27.360000000000003,28.3,28.3,0.45766666666666667,0.4901999999999999,0.48057142857142854,0.48057142857142854,0.2976666666666667,0.3312,0.3312857142857143,0.3312857142857143,0.7873333333333333,0.769,0.7932857142857143,0.7932857142857143
1012,Devin Booker,2024-01-28,1,1,32.4,22.3,12.7,8.8,0.3,0.4,1.8,0.398,0.268,0.786,110.2,110.7,99.7,27.1,4,23.066666666666666,21.68,19.214285714285715,21.19,10.233333333333333,8.319999999999999,8.114285714285714,7.6,5.900000000000001,5.720000000000001,5.228571428571429,5.2299999999999995,32.63333333333333,31.54,30.814285714285713,30.670000000000005,0.40599999999999997,0.45,0.4612857142857143,0.46180000000000004,0.33966666666666673,0.33340000000000003,0.33285714285714285,0.3255,0.7743333333333333,0.7856,0.7711428571428572,0.7863
1042,Player 1042,2024-01-10,0,2,31.0,12.5,3.3,5.1,2.0,0.2,0.6,0.369,0.356,0.598,116.8,117.7,97.0,19.4,3,13.033333333333331,12.38,14.528571428571428,13.76,3.1666666666666665,2.98,2.9714285714285715,3.05,5.933333333333333,5.42,5.3999999999999995,5.279999999999999,28.96666666666667,26.880000000000003,27.871428571428574,27.8,0.4423333333333333,0.4516,0.44399999999999995,0.44630000000000003,0.3539999999999999,0.356,0.351,0.3715,0.7283333333333332,0.7266,0.7414285714285714,0.7301
1012,Devin Booker,2024-01-16,0,2,30.4,13.3,6.2,2.9,1.2,1.4,2.8,0.525,0.289,0.887,113.1,115.5,99.8,26.4,3,13.133333333333335,18.52,18.25714285714286,18.5,7.133333333333334,7.2,6.142857142857143,5.720000000000001,3.633333333333333,4.54,4.0285714285714285,4.65,29.46666666666667,30.080000000000002,29.942857142857143,30.52,0.5013333333333333,0.48599999999999993,0.4822857142857143,0.4681,0.3173333333333333,0.305,0.31599999999999995,0.3192,0.7856666666666667,0.7774,0.8007142857142858,0.8164
1021,Dejounte Murray,2024-02-03,0,1,29.8,19.6,3.7,5.6,1.6,1.3,3.0,0.398,0.359,0.865,112.1,112.4,97.5,20.9,4,19.9,17.759999999999998,17.985714285714288,15.55,4.500000000000001,3.54,3.6999999999999997,3.21,6.5,6.18,6.585714285714286,5.95,31.13333333333333,27.4,28.857142857142858,27.5,0.44533333333333336,0.43620000000000003,0.44085714285714284,0.4306,0.383,0.3852,0.3725714285714286,0.35409999999999997,0.8290000000000001,0.8503999999999999,0.8049999999999999,0.8286
1000,LeBron James,2024-01-22,1,1,32.7,36.2,7.6,9.8,1.2,0.9,3.0,0.454,0.283,0.716,108.3,113.5,100.2,23.0,4,33.9,30.759999999999998,29.699999999999996,29.939999999999998,7.8,9.139999999999999,7.528571428571429,8.069999999999999,7.7,8.459999999999999,8.385714285714286,8.989999999999998,35.29999999999999,36.36,36.55714285714286,36.59,0.48333333333333334,0.5026,0.4992857142857143,0.4931,0.3093333333333333,0.33499999999999996,0.34114285714285714,0.3347,0.8096666666666666,0.8614,0.8734285714285714,0.8587
1025,Jarrett Allen,2024-01-07,0,1,25.6,10.7,10.1,2.3,1.2,0.3,1.7,0.436,0.265,0.776,111.7,110.1,102.8,16.6,3,9.633333333333333,11.040000000000001,10.785714285714286,10.870000000000001,8.3,8.620000000000001,7.985714285714286,8.24,1.466666666666667,1.0399999999999998,1.5857142857142856,1.81,24.23333333333333,25.16,24.514285714285712,25.65,0.5006666666666667,0.5152,0.4967142857142857,0.5021000000000001,0.30099999999999993,0.269,0.27714285714285714,0.2972,0.832,0.7806,0.7774285714285715,0.7596
1038,Player 1038,2023-11-08,1,1,30.0,20.6,5.6,3.3,1.0,0.0,1.3,0.445,0.45,0.851,114.8,111.9,97.8,25.0,4,19.900000000000002,20.839999999999996,20.633333333333333,20.633333333333333,5.533333333333334,5.42,5.833333333333333,5.833333333333333,5.366666666666666,5.64,4.95,4.95,29.866666666666664,30.119999999999997,30.433333333333334,30.433333333333334,0.4676666666666667,0.44420000000000004,0.45133333333333336,0.45133333333333336,0.375,0.3672,0.3551666666666667,0.3551666666666667,0.8380000000000001,0.8388,0.84,0.84
1008,Jayson Tatum,2024-02-15,1,2,35.9,24.8,4.4,0.9,2.3,1.4,3.1,0.534,0.363,0.758,109.8,115.2,101.2,21.3,3,20.2,19.32,20.228571428571428,19.509999999999998,5.166666666666667,6.5600000000000005,6.057142857142858,6.15,2.4,3.38,4.3,4.779999999999999,33.03333333333333,30.860000000000003,31.285714285714285,31.490000000000002,0.4623333333333333,0.4678,0.47057142857142853,0.45280000000000004,0.35633333333333334,0.34140000000000004,0.34614285714285714,0.364,0.7203333333333334,0.7428000000000001,0.7471428571428571,0.7774
1021,Dejounte Murray,2023-11-02,1,2,31.9,11.6,0.0,6.9,0.9,1.6,2.8,0.451,0.352,0.721,116.9,113.2,97.8,14.0,3,14.066666666666668,14.175,14.175,14.175,2.466666666666667,2.7750000000000004,2.7750000000000004,2.7750000000000004,7.233333333333333,7.075,7.075,7.075,29.03333333333333,27.75,27.75,27.75,0.42766666666666664,0.4305,0.4305,0.4305,0.35433333333333333,0.334,0.334,0.334,0.7543333333333333,0.75675,0.75675,0.75675
1037,Player 1037,2023-12-17,1,1,21.3,15.2,5.2,1.3,0.0,1.1,3.2,0.571,0.152,0.781,113.1,110.5,102.4,19.7,3,13.533333333333331,13.219999999999999,13.171428571428573,13.069999999999999,8.9,9.5,9.828571428571427,9.34,1.866666666666667,1.72,1.7,1.9200000000000004,24.666666666666668,24.74,26.514285714285716,26.330000000000002,0.49266666666666664,0.5147999999999999,0.5267142857142858,0.5189,0.18333333333333335,0.229,0.25871428571428573,0.26339999999999997,0.7636666666666668,0.7323999999999999,0.7488571428571429,0.7071
1016,Chris Paul,2024-01-13,1,2,24.1,9.3,3.7,3.2,1.2,0.5,1.1,0.482,0.412,0.658,115.6,116.8,102.1,21.6,3,10.500000000000005,12.260000000000002,11.6,13.579999999999998,3.0666666666666664,3.2600000000000002,3.0571428571428574,3.5100000000000002,5.066666666666666,5.5,5.5,6.19,25.866666666666664,25.28,24.728571428571428,26.339999999999996,0.4666666666666666,0.4386,0.4432857142857142,0.4455,0.4096666666666666,0.373,0.3845714285714286,0.39690000000000003,0.7023333333333334,0.748,0.765,0.7729
1012,Devin Booker,2023-11-02,0,0,31.4,28.2,5.1,0.0,1.1,0.9,2.3,0.489,0.316,0.699,111.3,109.8,100.6,24.7,3,26.100000000000005,25.65,25.65,25.65,4.833333333333333,5.449999999999999,5.449999999999999,5.449999999999999,5.1,5.85,5.85,5.85,32.7,32.425,32.425,32.425,0.4593333333333333,0.45675,0.45675,0.45675,0.43100000000000005,0.40975,0.40975,0.40975,0.7803333333333334,0.8025,0.8025,0.8025
1036,Player 1036,2023-12-14,1,2,32.6,15.7,1.6,8.9,1.3,1.2,4.7,0.404,0.361,0.921,110.1,115.7,98.9,13.8,3,13.266666666666666,15.580000000000002,15.042857142857143,15.479999999999999,3.3666666666666667,3.5199999999999996,3.2714285714285714,2.98,6.966666666666666,7.2,6.442857142857143,6.609999999999999,29.266666666666666,30.04,29.542857142857144,30.03,0.429,0.44139999999999996,0.4378571428571429,0.4218,0.35400000000000004,0.3684,0.39185714285714285,0.39909999999999995,0.7939999999999999,0.8033999999999999,0.7859999999999999,0.7918999999999999
1036,Player 1036,2024-02-03,0,2,22.0,12.5,0.8,1.7,1.9,0.0,2.6,0.386,0.322,0.819,113.3,114.1,98.1,20.9,3,14.5,15.139999999999997,14.171428571428573,15.290000000000001,2.233333333333333,2.2600000000000002,2.5,2.88,4.3999999999999995,4.74,5.471428571428571,5.3,27.433333333333337,27.76,27.28571428571429,27.04,0.40199999999999997,0.4282,0.4444285714285714,0.4524,0.3273333333333334,0.3256,0.3642857142857143,0.3602,0.7140000000000001,0.7356,0.7535714285714287,0.7687999999999999
1045,Player 1045,2024-02-27,0,2,27.8,18.3,2.6,8.7,0.1,1.1,3.0,0.406,0.349,0.822,111.3,113.9,98.5,20.5,3,14.933333333333335,17.240000000000002,16.928571428571427,17.560000000000002,2.900000000000001,2.5799999999999996,2.7857142857142856,2.51,5.966666666666668,6.18,5.5857142857142845,5.92,28.099999999999994,28.860000000000003,29.214285714285715,29.03,0.4670000000000001,0.4468,0.4072857142857143,0.4058,0.35733333333333334,0.36839999999999995,0.36514285714285716,0.36300000000000004,0.8146666666666667,0.7772,0.7781428571428571,0.7939
1036,Player 1036,2024-02-21,1,1,30.8,20.4,0.3,7.3,1.3,0.2,3.6,0.53,0.459,0.57,109.1,115.0,101.4,12.1,3,17.7,14.680000000000001,14.1,14.66,3.4000000000000004,3.54,3.0285714285714285,2.94,6.2,6.76,5.7,5.64,27.900000000000006,27.380000000000003,27.099999999999998,28.320000000000004,0.4873333333333334,0.48740000000000006,0.4714285714285714,0.46160000000000007,0.38566666666666666,0.41079999999999994,0.3955714285714286,0.373,0.6433333333333333,0.6961999999999999,0.7304285714285713,0.7184
1001,Kevin Durant,2023-10-27,1,1,33.9,28.6,6.1,6.1,0.7,1.2,2.5,0.528,0.433,0.646,110.5,110.0,100.0,26.3,1,28.8,28.8,28.8,28.8,6.05,6.05,6.05,6.05,6.75,6.75,6.75,6.75,34.45,34.45,34.45,34.45,0.508,0.508,0.508,0.508,0.47350000000000003,0.47350000000000003,0.47350000000000003,0.47350000000000003,0.6885,0.6885,0.6885,0.6885
1029,Robert Williams,2024-02-21,1,0,28.7,19.4,10.2,2.7,0.8,0.1,3.3,0.472,0.206,0.784,109.6,108.8,102.5,14.3,3,15.166666666666666,12.459999999999999,13.114285714285716,11.18,8.933333333333334,10.28,10.757142857142856,11.45,2.1999999999999997,1.86,1.9285714285714286,1.9300000000000002,26.900000000000002,26.24,26.685714285714283,25.41,0.54,0.5317999999999999,0.5237142857142857,0.5222,0.22466666666666668,0.236,0.236,0.24419999999999997,0.6893333333333334,0.6948000000000001,0.7167142857142857,0.7209
