game_id,team_id,team,pts,reb,ast,stl,blk,turnover,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,pf,min_decimal,fg_pct,fg3_pct,ft_pct,date,season,home_team_id,away_team_id,is_home
1037676,26,Sacramento Kings,89,43,20,5,6,11,32,84,11,41,14,19,8,35,19,0.0,0.38095238095238093,0.2682926829268293,0.7368421052631579,2023-11-04,2023,11,26,False
1037677,18,Minnesota Timberwolves,123,43,25,10,11,10,45,81,9,24,24,31,9,34,23,0.0,0.5555555555555556,0.375,0.7741935483870968,2023-11-04,2023,18,29,True
1037677,29,Utah Jazz,95,39,20,3,7,18,35,91,12,43,13,17,17,22,20,0.0,0.38461538461538464,0.27906976744186046,0.7647058823529411,2023-11-04,2023,18,29,False
1037678,5,Chicago Bulls,101,37,28,7,3,11,39,86,7,26,16,23,9,28,19,0.0,0.45348837209302323,0.2692307692307692,0.6956521739130435,2023-11-04,2023,8,5,False
1037678,8,Denver Nuggets,123,49,31,10,4,11,42,81,16,36,23,30,10,39,18,0.0,0.5185185185185185,0.4444444444444444,0.7666666666666667,2023-11-04,2023,8,5,True
1037679,9,Detroit Pistons,106,33,25,7,6,16,43,87,8,23,12,14,10,23,23,0.0,0.4942528735632184,0.34782608695652173,0.8571428571428571,2023-11-05,2023,9,24,True
1037679,24,Phoenix Suns,120,43,29,8,10,18,43,86,8,21,26,29,14,29,13,0.0,0.5,0.38095238095238093,0.896551724137931,2023-11-05,2023,9,24,False
1037680,27,San Antonio Spurs,116,46,30,7,7,16,48,97,10,32,10,13,9,37,21,0.0,0.4948453608247423,0.3125,0.7692307692307693,2023-11-05,2023,27,28,True
1037680,28,Toronto Raptors,123,48,29,11,7,14,44,97,19,48,16,26,13,35,15,0.0,0.4536082474226804,0.3958333333333333,0.6153846153846154,2023-11-05,2023,27,28,False
1037681,6,Cleveland Cavaliers,115,54,26,8,2,18,41,83,11,37,22,28,13,41,21,0.0,0.4939759036144578,0.2972972972972973,0.7857142857142857,2023-11-05,2023,6,10,True
1037681,10,Golden State Warriors,104,44,26,10,4,13,34,94,16,41,20,30,17,27,18,0.0,0.3617021276595745,0.3902439024390244,0.6666666666666666,2023-11-05,2023,6,10,False
1037682,4,Charlotte Hornets,118,43,30,5,2,8,49,99,8,30,12,21,10,33,25,0.0,0.494949494949495,0.26666666666666666,0.5714285714285714,2023-11-05,2023,7,4,False
1037682,7,Dallas Mavericks,124,47,31,3,6,10,43,91,14,42,24,32,9,38,19,0.0,0.4725274725274725,0.3333333333333333,0.75,2023-11-05,2023,7,4,True
1037683,15,Memphis Grizzlies,112,49,27,6,7,16,45,89,13,32,9,13,10,39,18,0.0,0.5056179775280899,0.40625,0.6923076923076923,2023-11-05,2023,25,15,False
1037683,25,Portland Trail Blazers,100,47,23,11,5,14,37,95,14,45,12,15,16,31,21,0.0,0.3894736842105263,0.3111111111111111,0.8,2023-11-05,2023,25,15,True
1037684,9,Detroit Pistons,109,39,23,8,2,14,38,80,13,30,20,21,7,32,20,0.0,0.475,0.43333333333333335,0.9523809523809523,2023-11-06,2023,9,10,True
1037684,10,Golden State Warriors,120,44,26,8,4,11,46,97,12,41,16,21,17,27,14,0.0,0.4742268041237113,0.2926829268292683,0.7619047619047619,2023-11-06,2023,9,10,False
1037685,12,Indiana Pacers,152,49,38,7,4,14,55,95,20,38,22,23,9,40,24,0.0,0.5789473684210527,0.5263157894736842,0.9565217391304348,2023-11-06,2023,12,27,True
1037685,27,San Antonio Spurs,111,36,26,7,5,11,40,94,8,26,23,30,12,24,15,0.0,0.425531914893617,0.3076923076923077,0.7666666666666667,2023-11-06,2023,12,27,False
1037686,7,Dallas Mavericks,117,31,21,9,6,14,41,82,15,40,20,28,5,26,20,0.0,0.5,0.375,0.7142857142857143,2023-11-06,2023,22,7,False
1037686,22,Orlando Magic,102,38,27,6,4,20,40,85,8,27,14,18,6,32,24,0.0,0.47058823529411764,0.2962962962962963,0.7777777777777778,2023-11-06,2023,22,7,True
1037687,23,Philadelphia 76ers,146,45,37,12,7,15,51,91,12,31,32,36,10,35,15,0.0,0.5604395604395604,0.3870967741935484,0.8888888888888888,2023-11-06,2023,23,30,True
1037687,30,Washington Wizards,128,38,31,6,10,19,49,96,14,34,16,20,10,28,26,0.0,0.5104166666666666,0.4117647058823529,0.8,2023-11-06,2023,23,30,False
1037688,3,Brooklyn Nets,125,46,22,2,4,8,49,101,16,45,11,13,11,35,16,0.0,0.48514851485148514,0.35555555555555557,0.8461538461538461,2023-11-06,2023,3,17,True
1037688,17,Milwaukee Bucks,129,48,26,6,2,10,46,96,16,48,21,24,12,36,13,0.0,0.4791666666666667,0.3333333333333333,0.875,2023-11-06,2023,3,17,False
1037689,14,Los Angeles Lakers,107,38,28,6,5,17,44,81,8,26,11,14,5,33,17,0.0,0.5432098765432098,0.3076923076923077,0.7857142857142857,2023-11-06,2023,16,14,False
1037689,16,Miami Heat,108,44,30,11,4,17,41,88,12,37,14,16,11,33,14,0.0,0.4659090909090909,0.32432432432432434,0.875,2023-11-06,2023,16,14,True
1037690,13,LA Clippers,97,31,21,8,4,22,36,73,11,32,14,16,7,24,15,0.0,0.4931506849315068,0.34375,0.875,2023-11-06,2023,20,13,False
1037690,20,New York Knicks,111,48,28,13,1,19,41,88,12,31,17,18,18,30,13,0.0,0.4659090909090909,0.3870967741935484,0.9444444444444444,2023-11-06,2023,20,13,True
1037691,5,Chicago Bulls,130,36,26,12,3,8,48,93,18,34,16,19,10,26,18,0.0,0.5161290322580645,0.5294117647058824,0.8421052631578947,2023-11-06,2023,5,29,True
1037691,29,Utah Jazz,113,52,32,1,7,22,41,86,16,43,15,17,17,35,20,0.0,0.47674418604651164,0.37209302325581395,0.8823529411764706,2023-11-06,2023,5,29,False
1037692,11,Houston Rockets,122,39,28,8,4,10,43,75,15,31,21,27,5,34,19,0.0,0.5733333333333334,0.4838709677419355,0.7777777777777778,2023-11-06,2023,11,26,True
1037692,26,Sacramento Kings,97,34,22,5,2,13,36,81,14,40,11,20,12,22,22,0.0,0.4444444444444444,0.35,0.55,2023-11-06,2023,11,26,False
3277349,6,Cleveland Cavaliers,116,35,27,10,9,13,44,84,8,28,20,25,5,30,20,0.0,0.5238095238095238,0.2857142857142857,0.8,2023-11-03,2023,12,6,False
3277349,12,Indiana Pacers,121,40,28,7,5,18,45,86,15,31,16,24,7,33,18,0.0,0.5232558139534884,0.4838709677419355,0.6666666666666666,2023-11-03,2023,12,6,True
3277350,17,Milwaukee Bucks,110,41,24,6,10,14,35,82,20,39,20,28,7,34,16,0.0,0.4268292682926829,0.5128205128205128,0.7142857142857143,2023-11-03,2023,17,20,True
3277350,20,New York Knicks,105,56,18,6,1,10,38,96,10,39,19,25,16,40,22,0.0,0.3958333333333333,0.2564102564102564,0.76,2023-11-03,2023,17,20,False
3277351,16,Miami Heat,121,37,35,9,1,19,48,80,13,27,12,14,7,30,18,0.0,0.6,0.48148148148148145,0.8571428571428571,2023-11-03,2023,16,30,True
3277351,30,Washington Wizards,114,30,33,7,4,20,46,81,13,28,9,17,4,26,18,0.0,0.5679012345679012,0.4642857142857143,0.5294117647058824,2023-11-03,2023,16,30,False
3277352,3,Brooklyn Nets,109,39,32,4,4,8,44,96,18,45,3,5,8,31,12,0.0,0.4583333333333333,0.4,0.6,2023-11-03,2023,5,3,False
3277352,5,Chicago Bulls,107,42,21,4,4,10,43,89,11,28,10,14,9,33,13,0.0,0.48314606741573035,0.39285714285714285,0.7142857142857143,2023-11-03,2023,5,3,True
3277353,10,Golden State Warriors,141,38,36,9,2,15,49,92,18,40,25,30,13,25,25,0.0,0.532608695652174,0.45,0.8333333333333334,2023-11-03,2023,21,10,False
3277353,21,Oklahoma City Thunder,139,32,26,3,1,19,50,83,15,29,24,30,7,25,20,0.0,0.6024096385542169,0.5172413793103449,0.8,2023-11-03,2023,21,10,True
3277354,7,Dallas Mavericks,114,34,27,12,6,15,41,86,17,42,15,17,10,24,19,0.0,0.47674418604651164,0.40476190476190477,0.8823529411764706,2023-11-03,2023,8,7,False
3277354,8,Denver Nuggets,125,51,33,11,6,17,49,93,13,30,14,19,19,32,17,0.0,0.5268817204301075,0.43333333333333335,0.7368421052631579,2023-11-03,2023,8,7,True
3277355,15,Memphis Grizzlies,113,48,29,8,10,17,47,96,10,35,9,13,7,41,25,0.0,0.4895833333333333,0.2857142857142857,0.6923076923076923,2023-11-03,2023,25,15,False
3277355,25,Portland Trail Blazers,115,50,19,12,7,14,39,96,9,32,28,36,15,35,15,0.0,0.40625,0.28125,0.7777777777777778,2023-11-03,2023,25,15,True
15907438,2,Boston Celtics,132,40,33,6,3,3,48,95,29,61,7,8,11,29,15,0.0,0.5052631578947369,0.47540983606557374,0.875,2024-10-22,2024,2,20,True
15907438,20,New York Knicks,109,34,20,2,3,11,43,78,11,30,12,16,5,29,12,0.0,0.5512820512820513,0.36666666666666664,0.75,2024-10-22,2024,2,20,False
15907439,14,Los Angeles Lakers,110,46,22,7,8,7,42,95,5,30,21,25,15,31,22,0.0,0.4421052631578947,0.16666666666666666,0.84,2024-10-22,2024,14,18,True
15907439,18,Minnesota Timberwolves,103,47,17,4,1,15,35,85,13,41,20,27,12,35,22,0.0,0.4117647058823529,0.3170731707317073,0.7407407407407407,2024-10-22,2024,14,18,False
15907440,9,Detroit Pistons,109,38,22,6,2,12,38,88,9,33,24,28,12,26,21,0.0,0.4318181818181818,0.2727272727272727,0.8571428571428571,2024-10-23,2024,9,12,True
15907440,12,Indiana Pacers,115,39,32,10,8,15,42,83,9,31,22,25,7,32,23,0.0,0.5060240963855421,0.2903225806451613,0.88,2024-10-23,2024,9,12,False
15907441,1,Atlanta Hawks,120,45,25,12,9,16,39,80,9,28,33,46,12,33,20,0.0,0.4875,0.32142857142857145,0.717391304347826,2024-10-23,2024,1,3,True
15907441,3,Brooklyn Nets,116,43,21,8,6,17,40,91,17,43,19,25,12,31,32,0.0,0.43956043956043955,0.3953488372093023,0.76,2024-10-23,2024,1,3,False
15907442,16,Miami Heat,97,41,24,5,8,11,32,82,11,34,22,29,9,32,19,0.0,0.3902439024390244,0.3235294117647059,0.7586206896551724,2024-10-23,2024,16,22,True
15907442,22,Orlando Magic,116,57,28,8,8,11,41,96,18,49,16,22,18,39,21,0.0,0.4270833333333333,0.3673469387755102,0.7272727272727273,2024-10-23,2024,16,22,False
15907443,17,Milwaukee Bucks,124,46,27,4,9,14,43,80,16,37,22,31,8,38,23,0.0,0.5375,0.43243243243243246,0.7096774193548387,2024-10-23,2024,23,17,False
15907443,23,Philadelphia 76ers,109,49,18,4,2,10,41,98,8,31,19,27,17,32,28,0.0,0.41836734693877553,0.25806451612903225,0.7037037037037037,2024-10-23,2024,23,17,True
15907444,6,Cleveland Cavaliers,136,36,29,10,9,12,51,87,14,30,20,26,8,28,22,0.0,0.5862068965517241,0.4666666666666667,0.7692307692307693,2024-10-23,2024,28,6,False
15907444,28,Toronto Raptors,106,38,25,8,6,18,36,86,12,31,22,29,14,24,24,0.0,0.4186046511627907,0.3870967741935484,0.7586206896551724,2024-10-23,2024,28,6,True
15907445,4,Charlotte Hornets,110,56,20,6,10,16,38,85,15,39,19,24,15,41,21,0.0,0.4470588235294118,0.38461538461538464,0.7916666666666666,2024-10-23,2024,11,4,False
15907445,11,Houston Rockets,105,43,19,8,4,8,38,103,13,43,16,20,16,27,18,0.0,0.36893203883495146,0.3023255813953488,0.8,2024-10-23,2024,11,4,True
15907446,5,Chicago Bulls,111,47,26,5,2,21,42,86,10,34,17,25,9,38,16,0.0,0.4883720930232558,0.29411764705882354,0.68,2024-10-23,2024,19,5,False
15907446,19,New Orleans Pelicans,123,42,29,15,10,11,45,97,14,37,19,21,7,35,17,0.0,0.4639175257731959,0.3783783783783784,0.9047619047619048,2024-10-23,2024,19,5,True
15907447,15,Memphis Grizzlies,126,41,28,7,5,12,43,91,17,45,23,32,13,28,35,0.0,0.4725274725274725,0.37777777777777777,0.71875,2024-10-23,2024,29,15,False
15907447,29,Utah Jazz,124,49,21,7,9,14,40,85,10,26,34,45,14,35,24,0.0,0.47058823529411764,0.38461538461538464,0.7555555555555555,2024-10-23,2024,29,15,True
15907448,13,LA Clippers,113,51,27,9,1,21,42,92,8,29,21,30,13,38,29,0.0,0.45652173913043476,0.27586206896551724,0.7,2024-10-23,2024,13,24,True
15907448,24,Phoenix Suns,116,42,25,12,9,22,38,78,15,38,25,34,4,38,23,0.0,0.48717948717948717,0.39473684210526316,0.7352941176470589,2024-10-23,2024,13,24,False
15907449,10,Golden State Warriors,139,57,38,13,5,17,48,93,20,48,23,30,15,42,27,0.0,0.5161290322580645,0.4166666666666667,0.7666666666666667,2024-10-23,2024,25,10,False
15907449,25,Portland Trail Blazers,104,41,21,10,4,16,36,92,8,34,24,30,12,29,22,0.0,0.391304347826087,0.23529411764705882,0.8,2024-10-23,2024,25,10,True
15907450,2,Boston Celtics,122,49,21,7,3,14,42,90,17,45,21,27,12,37,19,0.0,0.4666666666666667,0.37777777777777777,0.7777777777777778,2024-10-24,2024,30,2,False
15907450,30,Washington Wizards,102,40,27,9,6,13,41,95,7,36,13,18,10,30,19,0.0,0.43157894736842106,0.19444444444444445,0.7222222222222222,2024-10-24,2024,30,2,True
15907451,7,Dallas Mavericks,120,49,27,9,5,9,42,102,19,44,17,23,16,33,21,0.0,0.4117647058823529,0.4318181818181818,0.7391304347826086,2024-10-24,2024,7,27,True
15907451,27,San Antonio Spurs,109,52,30,6,5,19,39,86,12,36,19,24,12,40,18,0.0,0.45348837209302323,0.3333333333333333,0.7916666666666666,2024-10-24,2024,7,27,False
15907452,8,Denver Nuggets,87,57,29,11,7,15,35,98,7,38,10,14,17,40,12,0.0,0.35714285714285715,0.18421052631578946,0.7142857142857143,2024-10-24,2024,8,21,True
15907452,21,Oklahoma City Thunder,102,49,23,9,12,12,43,101,8,36,8,12,13,36,15,0.0,0.42574257425742573,0.2222222222222222,0.6666666666666666,2024-10-24,2024,8,21,False
15907453,18,Minnesota Timberwolves,117,42,24,3,2,16,41,86,20,50,15,17,6,36,24,0.0,0.47674418604651164,0.4,0.8823529411764706,2024-10-24,2024,26,18,False
15907453,26,Sacramento Kings,115,38,21,7,2,9,38,82,11,29,28,35,4,34,18,0.0,0.4634146341463415,0.3793103448275862,0.8,2024-10-24,2024,26,18,True
15907454,3,Brooklyn Nets,101,37,22,7,3,17,35,83,14,37,17,21,8,29,31,0.0,0.42168674698795183,0.3783783783783784,0.8095238095238095,2024-10-25,2024,22,3,False
15907454,22,Orlando Magic,116,39,28,10,7,12,39,75,15,30,23,33,5,34,19,0.0,0.52,0.5,0.696969696969697,2024-10-25,2024,22,3,True
15907455,23,Philadelphia 76ers,107,28,19,11,5,16,29,76,9,29,40,53,10,18,32,0.0,0.3815789473684211,0.3103448275862069,0.7547169811320755,2024-10-25,2024,28,23,False
15907455,28,Toronto Raptors,115,54,25,11,13,26,35,76,6,23,39,46,18,36,34,0.0,0.4605263157894737,0.2608695652173913,0.8478260869565217,2024-10-25,2024,28,23,True
15907456,1,Atlanta Hawks,125,39,25,11,9,13,39,81,14,38,33,38,7,32,28,0.0,0.48148148148148145,0.3684210526315789,0.868421052631579,2024-10-25,2024,1,4,True
15907456,4,Charlotte Hornets,120,53,22,7,4,17,37,96,21,51,25,31,22,31,28,0.0,0.3854166666666667,0.4117647058823529,0.8064516129032258,2024-10-25,2024,1,4,False
15907457,6,Cleveland Cavaliers,113,39,28,13,4,12,42,82,13,34,16,23,5,34,15,0.0,0.5121951219512195,0.38235294117647056,0.6956521739130435,2024-10-25,2024,6,9,True
15907457,9,Detroit Pistons,101,42,25,3,5,22,38,81,13,32,12,17,8,34,22,0.0,0.4691358024691358,0.40625,0.7058823529411765,2024-10-25,2024,6,9,False
15907458,12,Indiana Pacers,98,33,28,8,6,15,41,83,3,30,13,20,9,24,24,0.0,0.4939759036144578,0.1,0.65,2024-10-25,2024,20,12,False
15907458,20,New York Knicks,123,43,19,5,4,11,44,84,12,27,23,29,11,32,18,0.0,0.5238095238095238,0.4444444444444444,0.7931034482758621,2024-10-25,2024,20,12,True
15907459,11,Houston Rockets,128,64,20,10,4,17,43,98,17,43,25,36,23,41,32,0.0,0.4387755102040816,0.3953488372093023,0.6944444444444444,2024-10-25,2024,11,15,True
15907459,15,Memphis Grizzlies,108,43,24,8,8,17,38,91,10,28,22,36,14,29,25,0.0,0.4175824175824176,0.35714285714285715,0.6111111111111112,2024-10-25,2024,11,15,False
15907460,5,Chicago Bulls,133,46,30,10,4,9,46,96,21,47,20,23,9,37,17,0.0,0.4791666666666667,0.44680851063829785,0.8695652173913043,2024-10-25,2024,17,5,False
15907460,17,Milwaukee Bucks,122,47,24,5,3,14,46,93,13,40,17,25,8,39,14,0.0,0.4946236559139785,0.325,0.68,2024-10-25,2024,17,5,True
15907461,10,Golden State Warriors,127,60,35,15,6,13,51,106,20,50,5,6,19,41,25,0.0,0.4811320754716981,0.4,0.8333333333333334,2024-10-25,2024,29,10,False
15907461,29,Utah Jazz,86,45,18,8,5,22,29,92,9,42,19,26,14,31,11,0.0,0.31521739130434784,0.21428571428571427,0.7307692307692307,2024-10-25,2024,29,10,True
15907462,14,Los Angeles Lakers,123,37,33,10,5,12,40,75,14,27,29,39,6,31,18,0.0,0.5333333333333333,0.5185185185185185,0.7435897435897436,2024-10-25,2024,14,24,True
15907462,24,Phoenix Suns,116,34,35,8,4,16,42,82,17,37,15,17,5,29,26,0.0,0.5121951219512195,0.4594594594594595,0.8823529411764706,2024-10-25,2024,14,24,False
15907463,19,New Orleans Pelicans,105,44,25,12,7,14,36,86,12,32,21,31,11,33,22,0.0,0.4186046511627907,0.375,0.6774193548387096,2024-10-25,2024,25,19,False
15907463,25,Portland Trail Blazers,103,48,26,7,11,19,37,90,13,37,16,20,10,38,22,0.0,0.4111111111111111,0.35135135135135137,0.8,2024-10-25,2024,25,19,True
15907465,4,Charlotte Hornets,106,46,20,6,5,17,39,89,13,41,15,21,15,31,24,0.0,0.43820224719101125,0.3170731707317073,0.7142857142857143,2024-10-26,2024,4,16,True
15907465,16,Miami Heat,114,43,33,8,6,13,40,86,14,34,20,28,13,30,19,0.0,0.46511627906976744,0.4117647058823529,0.7142857142857143,2024-10-26,2024,4,16,False
15907466,2,Boston Celtics,124,37,19,10,6,10,38,90,22,48,26,30,13,24,16,0.0,0.4222222222222222,0.4583333333333333,0.8666666666666667,2024-10-26,2024,9,2,False
15907466,9,Detroit Pistons,118,44,27,4,7,14,43,88,14,39,18,22,9,35,22,0.0,0.48863636363636365,0.358974358974359,0.8181818181818182,2024-10-26,2024,9,2,True
15907467,6,Cleveland Cavaliers,135,48,27,13,10,16,47,88,18,39,23,34,11,37,27,0.0,0.5340909090909091,0.46153846153846156,0.6764705882352942,2024-10-26,2024,30,6,False
15907467,30,Washington Wizards,116,46,25,6,8,15,37,96,15,43,27,32,18,28,25,0.0,0.3854166666666667,0.3488372093023256,0.84375,2024-10-26,2024,30,6,True
15907468,5,Chicago Bulls,95,61,23,7,2,26,32,92,15,53,16,22,11,50,19,0.0,0.34782608695652173,0.2830188679245283,0.7272727272727273,2024-10-26,2024,5,21,True
15907468,21,Oklahoma City Thunder,114,54,21,15,5,10,45,107,8,40,16,20,9,45,18,0.0,0.4205607476635514,0.2,0.8,2024-10-26,2024,5,21,False
15907469,15,Memphis Grizzlies,124,42,38,10,5,18,46,86,13,34,19,24,6,36,24,0.0,0.5348837209302325,0.38235294117647056,0.7916666666666666,2024-10-26,2024,15,22,True
15907469,22,Orlando Magic,111,41,21,10,6,19,37,87,17,48,20,28,12,29,20,0.0,0.42528735632183906,0.3541666666666667,0.7142857142857143,2024-10-26,2024,15,22,False
15907470,18,Minnesota Timberwolves,112,41,29,9,8,13,39,83,14,37,20,26,9,32,16,0.0,0.46987951807228917,0.3783783783783784,0.7692307692307693,2024-10-26,2024,18,28,True
15907470,28,Toronto Raptors,101,46,29,9,4,20,41,90,10,29,9,13,12,34,22,0.0,0.45555555555555555,0.3448275862068966,0.6923076923076923,2024-10-26,2024,18,28,False
15907471,11,Houston Rockets,106,34,21,10,3,10,38,92,13,41,17,21,8,26,24,0.0,0.41304347826086957,0.3170731707317073,0.8095238095238095,2024-10-26,2024,27,11,False
15907471,27,San Antonio Spurs,109,49,23,6,7,17,39,79,8,20,23,28,10,39,18,0.0,0.4936708860759494,0.4,0.8214285714285714,2024-10-26,2024,27,11,True
15907472,7,Dallas Mavericks,102,46,22,6,2,8,37,93,13,41,15,18,12,34,28,0.0,0.3978494623655914,0.3170731707317073,0.8333333333333334,2024-10-26,2024,24,7,False
15907472,24,Phoenix Suns,114,47,26,3,4,11,36,80,14,39,28,37,7,40,17,0.0,0.45,0.358974358974359,0.7567567567567568,2024-10-26,2024,24,7,True
15907473,14,Los Angeles Lakers,131,45,32,8,3,19,48,92,14,34,21,24,13,32,19,0.0,0.5217391304347826,0.4117647058823529,0.875,2024-10-26,2024,14,26,True
15907473,26,Sacramento Kings,127,32,32,12,5,14,45,88,15,44,22,25,5,27,19,0.0,0.5113636363636364,0.3409090909090909,0.88,2024-10-26,2024,14,26,False
15907474,12,Indiana Pacers,114,37,28,8,4,19,39,84,13,32,23,34,7,30,26,0.0,0.4642857142857143,0.40625,0.6764705882352942,2024-10-27,2024,12,23,True
15907474,23,Philadelphia 76ers,118,54,15,9,4,19,42,98,11,42,23,31,20,34,26,0.0,0.42857142857142855,0.2619047619047619,0.7419354838709677,2024-10-27,2024,12,23,False
15907475,3,Brooklyn Nets,115,47,23,9,3,12,39,91,16,45,21,23,12,35,26,0.0,0.42857142857142855,0.35555555555555557,0.9130434782608695,2024-10-27,2024,3,17,True
15907475,17,Milwaukee Bucks,102,43,19,7,3,18,33,74,10,33,26,31,7,36,17,0.0,0.44594594594594594,0.30303030303030304,0.8387096774193549,2024-10-27,2024,3,17,False
15907477,1,Atlanta Hawks,104,49,24,7,4,19,36,91,10,31,22,29,17,32,23,0.0,0.3956043956043956,0.3225806451612903,0.7586206896551724,2024-10-27,2024,21,1,False
15907477,21,Oklahoma City Thunder,128,45,26,13,12,10,44,89,16,40,24,32,11,34,23,0.0,0.4943820224719101,0.4,0.75,2024-10-27,2024,21,1,True
15907478,10,Golden State Warriors,104,47,19,10,5,21,38,88,14,43,14,22,14,33,22,0.0,0.4318181818181818,0.32558139534883723,0.6363636363636364,2024-10-27,2024,10,13,True
15907478,13,LA Clippers,112,48,27,11,2,18,42,90,10,32,18,23,14,34,21,0.0,0.4666666666666667,0.3125,0.782608695652174,2024-10-27,2024,10,13,False
15907479,12,Indiana Pacers,115,44,25,7,4,12,41,88,13,29,20,30,15,29,28,0.0,0.4659090909090909,0.4482758620689655,0.6666666666666666,2024-10-28,2024,22,12,False
15907479,22,Orlando Magic,119,46,26,7,6,15,39,83,13,41,28,38,11,35,25,0.0,0.46987951807228917,0.3170731707317073,0.7368421052631579,2024-10-28,2024,22,12,True
15907480,1,Atlanta Hawks,119,39,32,12,7,16,39,81,15,40,26,36,6,33,22,0.0,0.48148148148148145,0.375,0.7222222222222222,2024-10-28,2024,1,30,True
15907480,30,Washington Wizards,121,43,24,7,3,18,41,91,21,44,18,22,9,34,25,0.0,0.45054945054945056,0.4772727272727273,0.8181818181818182,2024-10-28,2024,1,30,False
15907481,2,Boston Celtics,119,38,24,5,5,12,43,87,18,47,15,19,4,34,18,0.0,0.4942528735632184,0.3829787234042553,0.7894736842105263,2024-10-28,2024,2,17,True
15907481,17,Milwaukee Bucks,108,44,18,7,6,16,37,82,8,31,26,31,9,35,24,0.0,0.45121951219512196,0.25806451612903225,0.8387096774193549,2024-10-28,2024,2,17,False
15907482,9,Detroit Pistons,98,54,14,6,6,16,35,91,14,38,14,17,19,35,19,0.0,0.38461538461538464,0.3684210526315789,0.8235294117647058,2024-10-28,2024,16,9,False
15907482,16,Miami Heat,106,44,24,14,3,9,38,88,15,47,15,20,10,34,14,0.0,0.4318181818181818,0.3191489361702128,0.75,2024-10-28,2024,16,9,True
15907483,6,Cleveland Cavaliers,110,41,21,10,5,13,39,82,12,36,20,24,9,32,20,0.0,0.47560975609756095,0.3333333333333333,0.8333333333333334,2024-10-28,2024,20,6,False
15907483,20,New York Knicks,104,43,22,8,3,16,40,90,9,28,15,18,13,30,21,0.0,0.4444444444444444,0.32142857142857145,0.8333333333333334,2024-10-28,2024,20,6,True
15907484,8,Denver Nuggets,127,52,29,6,6,16,47,96,9,20,24,30,15,37,20,0.0,0.4895833333333333,0.45,0.8,2024-10-28,2024,28,8,False
15907484,28,Toronto Raptors,125,54,30,7,7,15,49,109,10,35,17,21,18,36,27,0.0,0.44954128440366975,0.2857142857142857,0.8095238095238095,2024-10-28,2024,28,8,True
15907485,5,Chicago Bulls,126,50,36,5,6,9,45,100,25,53,11,17,11,39,15,0.0,0.45,0.4716981132075472,0.6470588235294118,2024-10-28,2024,15,5,False
15907485,15,Memphis Grizzlies,123,60,37,5,9,10,51,111,14,43,7,13,18,42,21,0.0,0.4594594594594595,0.32558139534883723,0.5384615384615384,2024-10-28,2024,15,5,True
15907486,11,Houston Rockets,106,43,20,6,2,12,35,85,15,37,21,24,13,30,23,0.0,0.4117647058823529,0.40540540540540543,0.875,2024-10-28,2024,27,11,False
15907486,27,San Antonio Spurs,101,50,22,6,6,17,37,87,10,33,17,21,17,33,21,0.0,0.42528735632183906,0.30303030303030304,0.8095238095238095,2024-10-28,2024,27,11,True
15907487,7,Dallas Mavericks,110,50,27,9,12,13,43,95,11,39,13,17,13,37,23,0.0,0.45263157894736844,0.28205128205128205,0.7647058823529411,2024-10-28,2024,7,29,True
15907487,29,Utah Jazz,102,50,24,7,5,13,34,92,10,35,24,29,15,35,17,0.0,0.3695652173913043,0.2857142857142857,0.8275862068965517,2024-10-28,2024,7,29,False
15907489,25,Portland Trail Blazers,98,46,16,5,4,17,35,83,4,22,24,30,12,34,22,0.0,0.42168674698795183,0.18181818181818182,0.8,2024-10-28,2024,26,25,False
15907489,26,Sacramento Kings,111,40,25,8,6,14,37,81,14,35,23,25,9,31,27,0.0,0.4567901234567901,0.4,0.92,2024-10-28,2024,26,25,True
15907490,3,Brooklyn Nets,139,41,37,4,6,8,49,96,20,52,21,27,7,34,32,0.0,0.5104166666666666,0.38461538461538464,0.7777777777777778,2024-10-29,2024,3,8,True
15907490,8,Denver Nuggets,144,43,31,3,4,5,46,89,13,27,39,47,9,34,22,0.0,0.5168539325842697,0.48148148148148145,0.8297872340425532,2024-10-29,2024,3,8,False
15907491,7,Dallas Mavericks,120,40,24,12,2,9,45,93,16,39,14,18,12,28,21,0.0,0.4838709677419355,0.41025641025641024,0.7777777777777778,2024-10-29,2024,18,7,False
15907491,18,Minnesota Timberwolves,114,42,33,5,2,20,39,77,19,39,17,26,11,31,20,0.0,0.5064935064935064,0.48717948717948717,0.6538461538461539,2024-10-29,2024,18,7,True
15907492,26,Sacramento Kings,113,49,26,9,9,11,48,92,8,31,9,14,9,40,19,0.0,0.5217391304347826,0.25806451612903225,0.6428571428571429,2024-10-29,2024,29,26,False
15907492,29,Utah Jazz,96,42,24,7,4,17,35,89,14,48,12,14,12,30,16,0.0,0.39325842696629215,0.2916666666666667,0.8571428571428571,2024-10-29,2024,29,26,True
15907493,10,Golden State Warriors,124,34,34,15,9,7,46,97,21,46,11,13,11,23,20,0.0,0.4742268041237113,0.45652173913043476,0.8461538461538461,2024-10-29,2024,10,19,True
15907493,19,New Orleans Pelicans,106,44,22,4,6,23,40,74,9,22,17,24,9,35,13,0.0,0.5405405405405406,0.4090909090909091,0.7083333333333334,2024-10-29,2024,10,19,False
