game_id,player_id,player_name,team_id,team,min,pts,reb,ast,stl,blk,turnover,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,pf
1037632,17553994,Davion Mitchell,26,Sacramento Kings,15,5,2,2,0,0,0,2,4,0.5,1,2,0.5,0,0,0.0,0,2,4
1037632,324,Malik Monk,26,Sacramento Kings,25,22,3,3,0,0,2,7,17,0.4117647,4,9,0.4444444,4,5,0.8,1,2,1
1037632,56677862,Jalen Slawson,26,Sacramento Kings,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037632,4197162,Aleksandar Vezenkov,26,Sacramento Kings,18,11,4,1,0,1,0,4,10,0.4,2,6,0.3333333,1,1,1.0,0,4,0
1037632,17895990,Jordan Ford,26,Sacramento Kings,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037632,290,Trey Lyles,26,Sacramento Kings,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037632,237,LeBron James,14,Los Angeles Lakers,39,27,15,8,0,0,8,11,19,0.5789474,3,8,0.375,2,6,0.3333333,0,15,2
1037632,383,Taurean Prince,14,Los Angeles Lakers,41,20,3,2,0,1,1,7,17,0.4117647,5,13,0.3846154,1,2,0.5,0,3,3
1037632,117,Anthony Davis,14,Los Angeles Lakers,42,30,16,2,2,3,0,11,22,0.5,1,2,0.5,7,8,0.875,6,10,5
1037632,17553995,Austin Reaves,14,Los Angeles Lakers,27,5,2,2,1,0,3,1,12,0.08333334,1,8,0.125,2,2,1.0,0,2,2
1037632,405,D'Angelo Russell,14,Los Angeles Lakers,41,17,3,9,0,0,0,5,13,0.3846154,1,5,0.2,6,7,0.8571429,0,3,4
1037632,38017697,Max Christie,14,Los Angeles Lakers,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037632,666609,Rui Hachimura,14,Los Angeles Lakers,17,11,6,1,0,0,0,3,6,0.5,2,4,0.5,3,4,0.75,2,4,1
1037632,666626,Jaxson Hayes,14,Los Angeles Lakers,07,4,2,0,0,0,0,1,1,1.0,0,0,0.0,2,2,1.0,0,2,1
1037632,56677836,Maxwell Lewis,14,Los Angeles Lakers,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037632,666860,Cameron Reddish,14,Los Angeles Lakers,05,0,1,0,0,0,0,0,2,0.0,0,1,0.0,0,0,0.0,0,1,0
1037632,1603383,Gabe Vincent,14,Los Angeles Lakers,32,2,0,2,1,0,0,1,3,0.3333333,0,2,0.0,0,0,0.0,0,0,4
1037632,486,Christian Wood,14,Los Angeles Lakers,14,11,5,1,0,0,0,3,3,1.0,2,2,1.0,3,3,1.0,0,5,0
1037632,56677738,Colin Castleton,14,Los Angeles Lakers,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037632,56677867,Alex Fudge,14,Los Angeles Lakers,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037632,56677868,D'Moi Hodge,14,Los Angeles Lakers,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037632,56677835,Jalen Hood-Schifino,14,Los Angeles Lakers,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037632,457,Jarred Vanderbilt,14,Los Angeles Lakers,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037633,204,Gordon Hayward,4,Charlotte Hornets,31,15,0,5,2,1,0,6,11,0.5454546,2,2,1.0,1,1,1.0,0,0,4
1037633,666950,P.J. Washington,4,Charlotte Hornets,35,15,12,2,0,0,1,7,14,0.5,1,3,0.3333333,0,1,0.0,3,9,4
1037633,38017698,Mark Williams,4,Charlotte Hornets,23,18,7,1,0,0,1,8,8,1.0,0,0,0.0,2,2,1.0,1,6,1
1037633,403,Terry Rozier,4,Charlotte Hornets,41,23,3,9,2,1,2,10,19,0.5263158,2,6,0.3333333,1,1,1.0,0,3,2
1037633,3547239,LaMelo Ball,4,Charlotte Hornets,22,8,3,8,2,0,3,3,12,0.25,0,6,0.0,2,2,1.0,0,3,6
1037633,56677848,Amari Bailey,4,Charlotte Hornets,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037633,56677866,Leaky Black,4,Charlotte Hornets,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037633,62,Miles Bridges,4,Charlotte Hornets,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037633,3547253,Theo Maledon,4,Charlotte Hornets,20,9,1,2,1,0,0,2,9,0.2222222,0,5,0.0,5,5,1.0,0,1,0
1037633,38017708,Bryce McGowens,4,Charlotte Hornets,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037633,56677823,Brandon Miller,4,Charlotte Hornets,36,22,9,2,0,1,0,7,16,0.4375,2,5,0.4,6,6,1.0,4,5,3
1037633,3547282,Nick Richards,4,Charlotte Hornets,13,4,2,1,1,2,1,1,1,1.0,0,0,0.0,2,2,1.0,0,2,2
1037633,56677846,Nick Smith Jr.,4,Charlotte Hornets,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037633,18678001,JT Thor,4,Charlotte Hornets,19,7,2,3,0,0,1,3,6,0.5,1,4,0.25,0,0,0.0,0,2,1
1037633,17896037,James Bouknight,4,Charlotte Hornets,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037633,666748,Cody Martin,4,Charlotte Hornets,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037633,347,Frank Ntilikina,4,Charlotte Hornets,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037633,422,Ish Smith,4,Charlotte Hornets,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037633,17896048,Cam Thomas,3,Brooklyn Nets,38,33,2,2,0,0,2,10,17,0.5882353,1,4,0.25,12,14,0.8571429,0,2,4
1037633,61,Mikal Bridges,3,Brooklyn Nets,38,24,7,4,1,1,5,10,13,0.7692308,1,3,0.3333333,3,3,1.0,1,6,3
1037633,158,Dorian Finney-Smith,3,Brooklyn Nets,31,19,7,1,1,2,1,7,12,0.5833333,4,9,0.4444444,1,2,0.5,1,6,0
1037633,130,Spencer Dinwiddie,3,Brooklyn Nets,13,5,1,3,0,0,1,2,6,0.3333333,1,3,0.3333333,0,0,0.0,0,1,2
1037633,417,Ben Simmons,3,Brooklyn Nets,35,11,10,8,0,1,2,5,6,0.8333333,0,0,0.0,1,2,0.5,3,7,1
1037633,666508,Nicolas Claxton,3,Brooklyn Nets,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037633,174,Harry Giles III,3,Brooklyn Nets,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037633,351,Royce O'Neale,3,Brooklyn Nets,32,8,2,0,0,2,0,3,8,0.375,2,6,0.3333333,0,0,0.0,0,2,1
1037633,17896038,Day'Ron Sharpe,3,Brooklyn Nets,10,11,8,1,0,1,1,5,8,0.625,0,0,0.0,1,3,0.3333333,4,4,5
1037633,421,Dennis Smith Jr.,3,Brooklyn Nets,14,3,4,2,1,0,1,1,4,0.25,0,1,0.0,1,2,0.5,1,3,2
1037633,464,Lonnie Walker IV,3,Brooklyn Nets,29,19,5,4,1,1,0,6,13,0.4615385,3,7,0.4285714,4,6,0.6666667,0,5,1
1037633,17896058,Trendon Watford,3,Brooklyn Nets,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037633,9051997,Armoni Brooks,3,Brooklyn Nets,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037633,56677843,Noah Clowney,3,Brooklyn Nets,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037633,666679,Cameron Johnson,3,Brooklyn Nets,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037633,56677841,Dariq Whitehead,3,Brooklyn Nets,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037633,56677722,Jalen Wilson,3,Brooklyn Nets,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037634,38017686,Bennedict Mathurin,12,Indiana Pacers,28,15,4,0,0,0,2,4,11,0.3636364,1,4,0.25,6,6,1.0,1,3,5
1037634,3547243,Obi Toppin,12,Indiana Pacers,24,6,8,0,1,0,0,2,5,0.4,0,2,0.0,2,2,1.0,2,6,1
1037634,452,Myles Turner,12,Indiana Pacers,32,20,11,3,0,2,1,6,14,0.4285714,3,8,0.375,5,8,0.625,2,9,2
1037634,69,Bruce Brown,12,Indiana Pacers,37,15,7,1,1,0,3,6,12,0.5,3,6,0.5,0,0,0.0,2,5,2
1037634,3547245,Tyrese Haliburton,12,Indiana Pacers,36,19,5,13,2,0,4,6,16,0.375,1,8,0.125,6,7,0.8571429,1,4,1
1037634,210,Buddy Hield,12,Indiana Pacers,19,11,5,4,0,0,2,4,12,0.3333333,3,8,0.375,0,0,0.0,3,2,0
1037634,17896035,Isaiah Jackson,12,Indiana Pacers,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037634,304,T.J. McConnell,12,Indiana Pacers,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037634,38017507,Andrew Nembhard,12,Indiana Pacers,21,6,1,2,2,0,4,3,7,0.4285714,0,4,0.0,0,0,0.0,0,1,4
1037634,3547250,Aaron Nesmith,12,Indiana Pacers,27,5,4,3,0,2,0,1,4,0.25,1,4,0.25,2,2,1.0,0,4,6
1037634,3547207,Jordan Nwora,12,Indiana Pacers,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037634,56677861,Ben Sheppard,12,Indiana Pacers,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037634,3547264,Jalen Smith,12,Indiana Pacers,16,8,2,0,1,1,1,4,7,0.5714286,0,2,0.0,0,0,0.0,0,2,3
1037634,439,Daniel Theis,12,Indiana Pacers,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037634,56677832,Jarace Walker,12,Indiana Pacers,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037634,38017701,Kendall Brown,12,Indiana Pacers,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037634,56677778,Oscar Tshiebwe,12,Indiana Pacers,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037634,56677794,Isaiah Wong,12,Indiana Pacers,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037634,125,DeMar DeRozan,5,Chicago Bulls,35,20,2,4,0,1,0,6,19,0.3157895,0,1,0.0,8,8,1.0,1,1,2
1037634,3547248,Patrick Williams,5,Chicago Bulls,22,9,4,0,1,1,1,3,6,0.5,1,2,0.5,2,2,1.0,0,4,0
1037634,460,Nikola Vucevic,5,Chicago Bulls,34,24,17,3,1,0,1,10,19,0.5263158,0,1,0.0,4,6,0.6666667,5,12,3
1037634,268,Zach LaVine,5,Chicago Bulls,36,23,5,1,0,0,1,6,17,0.3529412,1,6,0.1666667,10,11,0.9090909,0,5,1
1037634,666956,Coby White,5,Chicago Bulls,25,7,2,3,1,0,1,3,6,0.5,1,2,0.5,0,0,0.0,0,2,4
1037634,87,Jevon Carter,5,Chicago Bulls,18,11,2,2,1,1,3,5,7,0.7142857,1,1,1.0,0,0,0.0,0,2,1
1037634,89,Alex Caruso,5,Chicago Bulls,26,8,4,3,0,1,3,3,5,0.6,1,2,0.5,1,2,0.5,1,3,1
1037634,110,Torrey Craig,5,Chicago Bulls,20,5,4,1,2,1,2,2,3,0.6666667,1,1,1.0,0,0,0.0,1,3,3
1037634,17895983,Ayo Dosunmu,5,Chicago Bulls,10,0,1,0,1,1,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,2
1037634,137,Andre Drummond,5,Chicago Bulls,14,5,3,2,1,0,1,2,4,0.5,0,0,0.0,1,2,0.5,2,1,0
1037634,56677857,Julian Phillips,5,Chicago Bulls,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037634,38017719,Dalen Terry,5,Chicago Bulls,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037634,27,Lonzo Ball,5,Chicago Bulls,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037634,56677874,Onuralp Bitim,5,Chicago Bulls,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037634,45969255,Justin Lewis,5,Chicago Bulls,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037634,56677860,Adama Sanogo,5,Chicago Bulls,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037634,17896116,Terry Taylor,5,Chicago Bulls,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037635,56677844,Bilal Coulibaly,30,Washington Wizards,28,9,5,1,1,2,1,4,12,0.3333333,1,6,0.1666667,0,0,0.0,2,3,0
1037635,3547242,Deni Avdija,30,Washington Wizards,22,11,7,1,1,0,0,4,10,0.4,1,3,0.3333333,2,2,1.0,2,5,4
1037635,265,Kyle Kuzma,30,Washington Wizards,26,21,5,4,0,0,2,9,15,0.6,3,6,0.5,0,0,0.0,0,5,0
1037635,666848,Jordan Poole,30,Washington Wizards,25,11,3,2,3,1,3,5,11,0.4545455,1,5,0.2,0,0,0.0,2,1,3
1037635,249,Tyus Jones,30,Washington Wizards,27,11,3,7,1,0,2,5,9,0.5555556,1,4,0.25,0,0,0.0,0,3,0
1037635,38017704,Patrick Baldwin Jr.,30,Washington Wizards,05,0,0,1,0,0,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0
1037635,18677954,Jared Butler,30,Washington Wizards,06,0,0,1,0,0,1,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0
1037635,38124126,John Butler Jr.,30,Washington Wizards,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037635,38017687,Johnny Davis,30,Washington Wizards,16,5,2,0,0,0,2,2,4,0.5,0,0,0.0,1,2,0.5,1,1,2
1037635,167,Danilo Gallinari,30,Washington Wizards,16,3,2,2,1,0,1,1,5,0.2,0,2,0.0,1,2,0.5,0,2,0
1037635,3547302,Anthony Gill,30,Washington Wizards,10,5,2,1,0,0,0,1,3,0.3333333,0,0,0.0,3,4,0.75,0,2,2
1037635,17896045,Corey Kispert,30,Washington Wizards,24,9,2,0,0,0,2,3,6,0.5,3,6,0.5,0,2,0.0,0,2,1
1037635,337,Mike Muscala,30,Washington Wizards,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037635,17896106,Eugene Omoruyi,30,Washington Wizards,12,14,6,1,1,1,0,5,5,1.0,1,1,1.0,3,4,0.75,3,3,0
1037635,38017712,Ryan Rollins,30,Washington Wizards,12,7,1,3,4,0,1,0,2,0.0,0,0,0.0,7,8,0.875,1,0,1
1037635,487,Delon Wright,30,Washington Wizards,11,1,2,2,0,0,0,0,2,0.0,0,0,0.0,1,2,0.5,0,2,0
1037635,666577,Daniel Gafford,30,Washington Wizards,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037635,414,Landry Shamet,30,Washington Wizards,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037635,70,Jaylen Brown,2,Boston Celtics,31,36,6,2,3,1,0,13,24,0.5416667,8,13,0.6153846,2,4,0.5,0,6,3
1037635,434,Jayson Tatum,2,Boston Celtics,28,33,6,3,0,0,2,14,21,0.6666667,4,9,0.4444444,1,1,1.0,0,6,2
1037635,378,Kristaps Porzingis,2,Boston Celtics,24,15,6,3,0,1,2,7,9,0.7777778,1,2,0.5,0,0,0.0,0,6,2
1037635,473,Derrick White,2,Boston Celtics,24,5,1,8,2,1,2,2,3,0.6666667,1,2,0.5,0,0,0.0,1,0,1
1037635,214,Jrue Holiday,2,Boston Celtics,27,11,5,3,1,2,1,4,7,0.5714286,1,3,0.3333333,2,2,1.0,1,4,1
1037635,17896094,Dalano Banton,2,Boston Celtics,10,2,2,1,0,0,1,1,3,0.3333333,0,1,0.0,0,0,0.0,2,0,1
1037635,666468,Oshae Brissett,2,Boston Celtics,10,0,2,1,1,0,0,0,4,0.0,0,2,0.0,0,0,0.0,1,1,2
1037635,17896060,Sam Hauser,2,Boston Celtics,25,8,8,1,0,1,1,3,10,0.3,2,9,0.2222222,0,0,0.0,3,5,3
1037635,219,Al Horford,2,Boston Celtics,15,8,5,1,2,0,0,4,9,0.4444444,0,3,0.0,0,0,0.0,4,1,1
1037635,261,Luke Kornet,2,Boston Celtics,11,0,1,1,0,0,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1
1037635,338,Svi Mykhailiuk,2,Boston Celtics,05,3,0,1,1,0,0,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0
1037635,3547276,Payton Pritchard,2,Boston Celtics,25,0,7,6,1,0,4,0,8,0.0,0,6,0.0,0,0,0.0,1,6,3
1037635,3547279,Lamar Stevens,2,Boston Celtics,05,5,2,0,0,0,3,2,2,1.0,1,1,1.0,0,0,0.0,2,0,1
1037635,56677864,Jordan Walsh,2,Boston Celtics,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037635,38017707,JD Davison,2,Boston Celtics,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037635,3547295,Nathan Knight,2,Boston Celtics,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037635,17553967,Neemias Queta,2,Boston Celtics,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037636,666656,De'Andre Hunter,1,Atlanta Hawks,30,16,4,2,1,0,0,6,10,0.6,3,5,0.6,1,2,0.5,0,4,0
1037636,17896040,Jalen Johnson,1,Atlanta Hawks,33,12,5,3,1,1,2,5,7,0.7142857,1,2,0.5,1,1,1.0,1,4,3
1037636,83,Clint Capela,1,Atlanta Hawks,23,2,5,1,0,5,1,0,3,0.0,0,0,0.0,2,2,1.0,1,4,3
1037636,334,Dejounte Murray,1,Atlanta Hawks,40,41,7,5,2,0,3,17,24,0.7083333,3,5,0.6,4,4,1.0,0,7,1
1037636,490,Trae Young,1,Atlanta Hawks,35,24,1,8,1,0,1,9,22,0.4090909,1,7,0.1428571,5,5,1.0,0,1,1
1037636,3547256,Saddiq Bey,1,Atlanta Hawks,25,11,6,1,0,1,1,4,5,0.8,3,3,1.0,0,0,0.0,0,6,2
1037636,53,Bogdan Bogdanovic,1,Atlanta Hawks,21,8,1,4,1,0,1,3,10,0.3,2,7,0.2857143,0,0,0.0,0,1,1
1037636,56677838,Kobe Bufkin,1,Atlanta Hawks,01,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0
1037636,666564,Bruno Fernando,1,Atlanta Hawks,01,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037636,3547297,Trent Forrest,1,Atlanta Hawks,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037636,38017689,AJ Griffin,1,Atlanta Hawks,06,3,0,1,0,0,0,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0
1037636,56677806,Mouhamed Gueye,1,Atlanta Hawks,01,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037636,666754,Garrison Mathews,1,Atlanta Hawks,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037636,319,Patty Mills,1,Atlanta Hawks,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037636,3547244,Onyeka Okongwu,1,Atlanta Hawks,24,10,7,3,0,0,0,3,3,1.0,0,0,0.0,4,4,1.0,2,5,1
1037636,56677855,Seth Lundy,1,Atlanta Hawks,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037636,301,Wesley Matthews,1,Atlanta Hawks,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037636,56677875,Miles Norris,1,Atlanta Hawks,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037636,3547259,Jaden McDaniels,18,Minnesota Timberwolves,24,12,3,2,0,1,0,5,6,0.8333333,2,2,1.0,0,0,0.0,0,3,2
1037636,447,Karl-Anthony Towns,18,Minnesota Timberwolves,36,16,10,3,1,0,0,7,17,0.4117647,1,3,0.3333333,1,1,1.0,2,8,2
1037636,176,Rudy Gobert,18,Minnesota Timberwolves,31,14,13,1,1,2,0,3,7,0.4285714,0,0,0.0,8,11,0.7272727,6,7,2
1037636,3547238,Anthony Edwards,18,Minnesota Timberwolves,38,31,5,7,1,0,5,13,21,0.6190476,5,8,0.625,0,1,0.0,0,5,4
1037636,104,Mike Conley,18,Minnesota Timberwolves,28,6,2,3,0,0,0,2,9,0.2222222,2,6,0.3333333,0,0,0.0,1,1,3
1037636,666400,Nickeil Alexander-Walker,18,Minnesota Timberwolves,13,3,0,2,0,0,1,1,3,0.3333333,1,3,0.3333333,0,2,0.0,0,0,1
1037636,12,Kyle Anderson,18,Minnesota Timberwolves,25,4,2,5,2,1,2,2,5,0.4,0,2,0.0,0,0,0.0,1,1,1
1037636,68,Troy Brown Jr.,18,Minnesota Timberwolves,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037636,17896056,Luka Garza,18,Minnesota Timberwolves,01,2,1,0,0,0,0,1,1,1.0,0,0,0.0,0,0,0.0,0,1,0
1037636,666767,Jordan McLaughlin,18,Minnesota Timberwolves,01,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037636,320,Shake Milton,18,Minnesota Timberwolves,17,10,1,1,0,0,1,4,8,0.5,2,2,1.0,0,0,0.0,0,1,1
1037636,38017715,Josh Minott,18,Minnesota Timberwolves,01,2,0,0,0,0,0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0
1037636,17895968,Daishen Nix,18,Minnesota Timberwolves,01,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037636,667378,Naz Reid,18,Minnesota Timberwolves,24,13,1,0,0,0,1,5,12,0.4166667,3,7,0.4285714,0,0,0.0,0,1,1
1037636,56677851,Jaylen Clark,18,Minnesota Timberwolves,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037636,56677782,Leonard Miller,18,Minnesota Timberwolves,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037636,38017700,Wendell Moore Jr.,18,Minnesota Timberwolves,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037637,18,OG Anunoby,28,Toronto Raptors,30,10,3,1,2,1,2,4,12,0.3333333,2,9,0.2222222,0,0,0.0,0,3,0
1037637,416,Pascal Siakam,28,Toronto Raptors,35,20,6,3,1,0,0,9,21,0.4285714,0,6,0.0,2,3,0.6666667,1,5,1
1037637,373,Jakob Poeltl,28,Toronto Raptors,29,14,10,1,0,1,2,6,8,0.75,0,0,0.0,2,3,0.6666667,5,5,3
1037637,17896055,Scottie Barnes,28,Toronto Raptors,37,20,12,2,2,1,4,8,19,0.4210526,1,4,0.25,3,3,1.0,4,8,3
1037637,409,Dennis Schroder,28,Toronto Raptors,32,10,1,8,1,0,1,4,10,0.4,1,3,0.3333333,1,1,1.0,0,1,1
1037637,58,Chris Boucher,28,Toronto Raptors,17,4,7,1,0,1,1,1,4,0.25,0,0,0.0,2,2,1.0,3,4,2
1037637,56677828,Gradey Dick,28,Toronto Raptors,21,4,6,0,2,0,0,2,7,0.2857143,0,3,0.0,0,0,0.0,1,5,3
1037637,3547275,Malachi Flynn,28,Toronto Raptors,15,6,1,0,1,0,1,3,5,0.6,0,2,0.0,0,0,0.0,0,1,1
1037637,38017717,Ron Harper Jr.,28,Toronto Raptors,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037637,666762,Jalen McDaniels,28,Toronto Raptors,05,0,0,1,0,0,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,1
1037637,376,Otto Porter Jr.,28,Toronto Raptors,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037637,436,Garrett Temple,28,Toronto Raptors,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037637,3089,Gary Trent Jr.,28,Toronto Raptors,19,3,1,2,1,0,0,1,7,0.1428571,0,1,0.0,1,3,0.3333333,0,1,2
1037637,489,Thaddeus Young,28,Toronto Raptors,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037637,3547249,Precious Achiuwa,28,Toronto Raptors,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037637,56677805,Javon Freeman-Liberty,28,Toronto Raptors,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037637,38017710,Christian Koloko,28,Toronto Raptors,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037637,56677869,Markquis Nowell,28,Toronto Raptors,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037637,666923,Matisse Thybulle,25,Portland Trail Blazers,19,9,0,2,0,0,0,3,4,0.75,3,4,0.75,0,0,0.0,0,0,1
1037637,182,Jerami Grant,25,Portland Trail Blazers,37,22,6,0,1,1,2,8,18,0.4444444,2,8,0.25,4,4,1.0,1,5,2
1037637,22,Deandre Ayton,25,Portland Trail Blazers,32,10,23,2,1,2,1,5,9,0.5555556,0,0,0.0,0,0,0.0,7,16,1
1037637,38017690,Shaedon Sharpe,25,Portland Trail Blazers,38,14,5,3,1,2,4,4,10,0.4,2,5,0.4,4,4,1.0,2,3,3
1037637,56677747,Scoot Henderson,25,Portland Trail Blazers,35,11,4,7,2,0,4,4,12,0.3333333,0,6,0.0,3,4,0.75,0,4,6
1037637,65,Malcolm Brogdon,25,Portland Trail Blazers,29,21,3,5,0,0,1,9,21,0.4285714,3,7,0.4285714,0,1,0.0,1,2,2
1037637,666476,Moses Brown,25,Portland Trail Blazers,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1037637,56677850,Toumani Camara,25,Portland Trail Blazers,23,3,7,0,0,1,1,1,4,0.25,0,2,0.0,1,2,0.5,2,5,2
1037637,3547289,Skylar Mays,25,Portland Trail Blazers,11,5,0,1,1,0,0,2,4,0.5,1,3,0.3333333,0,0,0.0,0,0,0
1037637,47957121,Justin Minaya,25,Portland Trail Blazers,00,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
