player_id,player_name,game_id,game,team_id,stat,side,line,odds,bet_vendor,model_prob,market_prob,ev,kelly_units,q50,q_preds,usage_bucket,mp_bucket,actual,result,profit,clv_proxy,grade_date
137,Andre Drummond,18447749,Philadelphia 76ers @ Cleveland Cavaliers,23,blk,UNDER,0.5,-175,betway,0.6693,0.5888,0.0517,0.023,0.01,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.01, '0.6': 0.1, '0.67': 0.5, '0.75': 0.97, '0.8': 1.0, '0.9': 1.86}",0,1,0.0,HIT,0.5714285714285714,-0.0805,2026-03-09
666743,Terance Mann,18447750,Memphis Grizzlies @ Brooklyn Nets,3,stl,UNDER,0.5,-115,betway,0.5625,0.4951,0.0517,0.015,0.09,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.02, '0.4': 0.02, '0.5': 0.09, '0.6': 0.75, '0.67': 0.8, '0.75': 0.9, '0.8': 1.07, '0.9': 1.73}",0,2,,NO_ACTION,0.0,,2026-03-09
1057275262,Nolan Traoré,18447750,Memphis Grizzlies @ Brooklyn Nets,3,stl,OVER,0.5,-150,betway,0.6305,0.5516,0.0508,0.019,0.93,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.01, '0.33': 0.18, '0.4': 0.74, '0.5': 0.93, '0.6': 0.94, '0.67': 0.94, '0.75': 1.16, '0.8': 1.53, '0.9': 1.6}",0,2,0.0,MISS,-1.0,0.0789,2026-03-09
1057275262,Nolan Traoré,18447750,Memphis Grizzlies @ Brooklyn Nets,3,blk,UNDER,0.5,-200,betmgm,0.7004,0.6203,0.0506,0.025,0.01,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.01, '0.6': 0.05, '0.67': 0.2, '0.75': 0.99, '0.8': 1.07, '0.9': 1.45}",0,2,1.0,MISS,-1.0,-0.0801,2026-03-09
139,Kris Dunn,18447753,New York Knicks @ LA Clippers,13,ast,OVER,3.5,-128,draftkings,0.5889,0.5289,0.049,0.016,4.29,"{'0.1': 1.41, '0.2': 2.11, '0.25': 2.5, '0.33': 2.93, '0.4': 3.4, '0.5': 4.29, '0.6': 4.8, '0.67': 5.42, '0.75': 6.11, '0.8': 6.39, '0.9': 6.5}",0,2,3.0,MISS,-1.0,0.06,2026-03-09
139,Kris Dunn,18447753,New York Knicks @ LA Clippers,13,pts,OVER,6.5,100,draftkings,0.5215,0.4783,0.0431,0.011,6.83,"{'0.1': 2.04, '0.2': 3.88, '0.25': 4.11, '0.33': 4.79, '0.4': 5.31, '0.5': 6.83, '0.6': 7.3, '0.67': 7.9, '0.75': 8.48, '0.8': 9.38, '0.9': 13.55}",0,2,5.0,MISS,-1.0,0.0432,2026-03-09
56677858,Brandin Podziemski,18447752,Golden State Warriors @ Utah Jazz,10,ast,OVER,4.5,118,betrivers,0.4783,0.4409,0.0426,0.009,4.36,"{'0.1': 1.49, '0.2': 2.37, '0.25': 2.61, '0.33': 2.95, '0.4': 3.66, '0.5': 4.36, '0.6': 5.02, '0.67': 5.53, '0.75': 5.72, '0.8': 6.1, '0.9': 6.85}",0,3,4.0,MISS,-1.0,0.0374,2026-03-09
246,Nikola Jokic,18447751,Denver Nuggets @ Oklahoma City Thunder,8,stl,UNDER,1.5,-163,betway,0.6458,0.6029,0.042,0.017,1.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.02, '0.33': 0.71, '0.4': 0.99, '0.5': 1.0, '0.6': 1.29, '0.67': 1.61, '0.75': 1.91, '0.8': 1.91, '0.9': 2.77}",0,3,0.0,HIT,0.6134969325153374,-0.0429,2026-03-09
185,Draymond Green,18447752,Golden State Warriors @ Utah Jazz,10,stl,UNDER,0.5,135,betway,0.4432,0.3938,0.0415,0.008,0.95,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.04, '0.4': 0.16, '0.5': 0.95, '0.6': 0.97, '0.67': 1.19, '0.75': 1.63, '0.8': 2.04, '0.9': 2.05}",0,2,0.0,HIT,1.35,-0.0494,2026-03-09
360,Kelly Oubre Jr.,18447749,Philadelphia 76ers @ Cleveland Cavaliers,23,blk,OVER,0.5,175,betway,0.3785,0.3373,0.0408,0.006,0.02,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.02, '0.6': 0.45, '0.67': 0.62, '0.75': 0.91, '0.8': 0.91, '0.9': 1.72}",0,3,0.0,MISS,-1.0,0.0412,2026-03-09
56677834,Keyonte George,18447752,Golden State Warriors @ Utah Jazz,29,stl,UNDER,0.5,175,betway,0.3784,0.3349,0.0406,0.006,0.92,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.01, '0.33': 0.25, '0.4': 0.61, '0.5': 0.92, '0.6': 1.08, '0.67': 1.37, '0.75': 1.45, '0.8': 1.6, '0.9': 2.34}",0,3,0.0,HIT,1.75,-0.0435,2026-03-09
177,Aaron Gordon,18447751,Denver Nuggets @ Oklahoma City Thunder,8,pts,OVER,12.5,-125,draftkings,0.5781,0.5263,0.0405,0.013,14.79,"{'0.1': 5.57, '0.2': 8.8, '0.25': 9.75, '0.33': 10.42, '0.4': 11.86, '0.5': 14.79, '0.6': 16.36, '0.67': 17.04, '0.75': 17.46, '0.8': 17.98, '0.9': 22.81}",0,2,23.0,HIT,0.8,0.0518,2026-03-09
274,Kawhi Leonard,18447753,New York Knicks @ LA Clippers,13,blk,UNDER,0.5,-220,betmgm,0.7146,0.6368,0.0394,0.022,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 0.05, '0.67': 0.08, '0.75': 0.83, '0.8': 0.85, '0.9': 1.01}",0,2,0.0,HIT,0.4545454545454546,-0.0778,2026-03-09
247,Derrick Jones Jr.,18447753,New York Knicks @ LA Clippers,13,pts,OVER,11.5,-102,draftkings,0.5247,0.4807,0.0391,0.01,11.96,"{'0.1': 5.71, '0.2': 6.88, '0.25': 7.43, '0.33': 8.99, '0.4': 10.1, '0.5': 11.96, '0.6': 13.56, '0.67': 14.12, '0.75': 15.69, '0.8': 17.42, '0.9': 21.34}",0,2,16.0,HIT,0.9803921568627452,0.044,2026-03-09
666940,Dean Wade,18447749,Philadelphia 76ers @ Cleveland Cavaliers,6,pts,OVER,5.5,100,betmgm,0.5195,0.4737,0.0389,0.01,5.79,"{'0.1': 0.99, '0.2': 2.06, '0.25': 3.03, '0.33': 3.2, '0.4': 4.32, '0.5': 5.79, '0.6': 6.9, '0.67': 6.94, '0.75': 7.93, '0.8': 9.08, '0.9': 10.5}",0,1,13.0,HIT,1.0,0.0458,2026-03-09
1057261935,VJ Edgecombe,18447749,Philadelphia 76ers @ Cleveland Cavaliers,23,reb,OVER,5.5,115,fanatics,0.4832,0.4436,0.0388,0.008,5.36,"{'0.1': 2.81, '0.2': 3.87, '0.25': 4.47, '0.33': 4.78, '0.4': 5.33, '0.5': 5.36, '0.6': 6.2, '0.67': 6.58, '0.75': 7.4, '0.8': 7.87, '0.9': 9.02}",0,3,,NO_ACTION,0.0,,2026-03-09
335,Jamal Murray,18447751,Denver Nuggets @ Oklahoma City Thunder,8,ast,UNDER,6.5,-150,draftkings,0.623,0.5645,0.0383,0.014,5.32,"{'0.1': 2.21, '0.2': 3.05, '0.25': 3.36, '0.33': 3.76, '0.4': 4.4, '0.5': 5.32, '0.6': 6.23, '0.67': 7.06, '0.75': 7.67, '0.8': 7.96, '0.9': 8.71}",0,3,6.0,HIT,0.6666666666666665,-0.0585,2026-03-09
38017686,Bennedict Mathurin,18447753,New York Knicks @ LA Clippers,13,fg3m,UNDER,1.5,-180,betway,0.667,0.6257,0.0376,0.017,0.95,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.02, '0.33': 0.44, '0.4': 0.9, '0.5': 0.95, '0.6': 0.95, '0.67': 1.52, '0.75': 1.81, '0.8': 1.81, '0.9': 2.86}",0,2,2.0,MISS,-1.0,-0.0413,2026-03-09
283,Brook Lopez,18447753,New York Knicks @ LA Clippers,13,stl,UNDER,0.5,115,betway,0.4826,0.4305,0.0376,0.008,0.58,"{'0.1': -0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.05, '0.4': 0.12, '0.5': 0.58, '0.6': 0.7, '0.67': 0.91, '0.75': 1.04, '0.8': 1.39, '0.9': 1.54}",0,2,0.0,HIT,1.15,-0.0521,2026-03-09
18,OG Anunoby,18447753,New York Knicks @ LA Clippers,20,reb,UNDER,5.5,-155,betparx,0.6306,0.5755,0.0375,0.015,4.6,"{'0.1': 2.06, '0.2': 2.57, '0.25': 3.02, '0.33': 3.49, '0.4': 4.25, '0.5': 4.6, '0.6': 5.14, '0.67': 5.97, '0.75': 6.38, '0.8': 7.06, '0.9': 8.35}",0,3,6.0,MISS,-1.0,-0.0551,2026-03-09
56677834,Keyonte George,18447752,Golden State Warriors @ Utah Jazz,29,fg3m,UNDER,2.5,-120,draftkings,0.5646,0.523,0.0351,0.011,2.22,"{'0.1': 0.23, '0.2': 0.99, '0.25': 1.01, '0.33': 1.69, '0.4': 2.08, '0.5': 2.22, '0.6': 2.65, '0.67': 2.88, '0.75': 3.15, '0.8': 3.89, '0.9': 4.75}",0,3,1.0,HIT,0.8333333333333335,-0.0416,2026-03-09
666508,Nicolas Claxton,18447750,Memphis Grizzlies @ Brooklyn Nets,3,pts,UNDER,13.5,-120,draftkings,0.5638,0.5205,0.0336,0.01,12.71,"{'0.1': 6.66, '0.2': 8.37, '0.25': 9.63, '0.33': 11.1, '0.4': 11.66, '0.5': 12.71, '0.6': 13.95, '0.67': 14.93, '0.75': 16.22, '0.8': 17.43, '0.9': 19.78}",0,2,9.0,HIT,0.8333333333333335,-0.0433,2026-03-09
18,OG Anunoby,18447753,New York Knicks @ LA Clippers,20,pts,UNDER,15.5,100,betmgm,0.5166,0.494,0.0331,0.008,15.29,"{'0.1': 6.38, '0.2': 9.02, '0.25': 10.89, '0.33': 12.71, '0.4': 13.14, '0.5': 15.29, '0.6': 16.54, '0.67': 18.55, '0.75': 19.54, '0.8': 20.24, '0.9': 23.54}",0,3,22.0,MISS,-1.0,-0.0226,2026-03-09
322,Donovan Mitchell,18447749,Philadelphia 76ers @ Cleveland Cavaliers,6,ast,UNDER,5.5,-112,betway,0.5442,0.5199,0.0301,0.008,5.19,"{'0.1': 2.16, '0.2': 3.36, '0.25': 3.72, '0.33': 4.19, '0.4': 4.61, '0.5': 5.19, '0.6': 5.89, '0.67': 5.89, '0.75': 7.41, '0.8': 7.58, '0.9': 8.41}",0,3,6.0,MISS,-1.0,-0.0243,2026-03-09
666581,Darius Garland,18447753,New York Knicks @ LA Clippers,13,stl,OVER,0.5,-115,betway,0.551,0.4951,0.0301,0.009,0.95,"{'0.1': 0.0, '0.2': 0.03, '0.25': 0.03, '0.33': 0.07, '0.4': 0.07, '0.5': 0.95, '0.6': 1.01, '0.67': 1.2, '0.75': 1.43, '0.8': 1.78, '0.9': 1.91}",0,2,2.0,HIT,0.8695652173913042,0.0559,2026-03-09
1028048549,Cam Spencer,18447750,Memphis Grizzlies @ Brooklyn Nets,15,blk,UNDER,0.5,-450,betway,0.8424,0.7542,0.0296,0.033,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 0.01, '0.67': 0.05, '0.75': 0.24, '0.8': 0.3, '0.9': 0.77}",0,2,2.0,MISS,-1.0,-0.0882,2026-03-09
322,Donovan Mitchell,18447749,Philadelphia 76ers @ Cleveland Cavaliers,6,stl,UNDER,1.5,-140,draftkings,0.6004,0.562,0.0293,0.01,0.95,"{'0.1': -0.0, '0.2': 0.09, '0.25': 0.41, '0.33': 0.93, '0.4': 0.94, '0.5': 0.95, '0.6': 1.5, '0.67': 2.17, '0.75': 2.17, '0.8': 2.17, '0.9': 2.82}",0,3,2.0,MISS,-1.0,-0.0384,2026-03-09
247,Derrick Jones Jr.,18447753,New York Knicks @ LA Clippers,13,fg3m,UNDER,1.5,-165,betmgm,0.6397,0.604,0.0273,0.011,0.95,"{'0.1': -0.0, '0.2': -0.0, '0.25': 0.08, '0.33': 0.77, '0.4': 0.92, '0.5': 0.95, '0.6': 1.03, '0.67': 1.86, '0.75': 1.99, '0.8': 2.09, '0.9': 2.88}",0,2,4.0,MISS,-1.0,-0.0357,2026-03-09
666679,Cameron Johnson,18447751,Denver Nuggets @ Oklahoma City Thunder,8,stl,OVER,0.5,-120,betway,0.5602,0.5049,0.0271,0.008,0.98,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.06, '0.4': 0.18, '0.5': 0.98, '0.6': 0.98, '0.67': 0.99, '0.75': 1.05, '0.8': 1.3, '0.9': 1.83}",0,3,0.0,MISS,-1.0,0.0553,2026-03-09
69,Bruce Brown,18447751,Denver Nuggets @ Oklahoma City Thunder,8,blk,UNDER,0.5,-450,betway,0.8401,0.7542,0.0268,0.03,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 0.0, '0.67': 0.01, '0.75': 0.02, '0.8': 0.31, '0.9': 0.78}",0,2,0.0,HIT,0.22222222222222232,-0.0859,2026-03-09
795959473,Pat Spencer,18447752,Golden State Warriors @ Utah Jazz,10,blk,UNDER,0.5,-525,betmgm,0.8619,0.7792,0.0261,0.034,0.0,"{'0.1': 0.0, '0.2': 0.0, '0.25': 0.0, '0.33': 0.0, '0.4': 0.0, '0.5': 0.0, '0.6': 0.01, '0.67': 0.01, '0.75': 0.01, '0.8': 0.28, '0.9': 0.63}",0,2,0.0,HIT,0.19047619047619047,-0.0827,2026-03-09
414,Landry Shamet,18447753,New York Knicks @ LA Clippers,20,reb,UNDER,1.5,120,betway,0.4662,0.422,0.0257,0.005,1.58,"{'0.1': 0.47, '0.2': 1.12, '0.25': 1.12, '0.33': 1.12, '0.4': 1.34, '0.5': 1.58, '0.6': 2.23, '0.67': 2.58, '0.75': 2.91, '0.8': 2.91, '0.9': 3.81}",0,2,1.0,HIT,1.2000000000000002,-0.0442,2026-03-09
455,Jonas Valanciunas,18447751,Denver Nuggets @ Oklahoma City Thunder,8,reb,OVER,3.5,-143,draftkings,0.6035,0.5664,0.0255,0.009,4.06,"{'0.1': 0.39, '0.2': 1.68, '0.25': 2.37, '0.33': 2.56, '0.4': 3.55, '0.5': 4.06, '0.6': 4.95, '0.67': 5.68, '0.75': 5.68, '0.8': 6.04, '0.9': 6.9}",0,0,2.0,MISS,-1.0,0.0371,2026-03-09
