game_date,player_name,team,opponent,stat,line,outcome_k,probability,cdf,survival_prob_ge_k,p_over_line_model,market_fair_over_prob,model_edge_vs_market,pmf_source
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,14,0.0456,0.8026,0.2431,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,15,0.0453,0.8479,0.1974,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,16,0.0295,0.8773,0.1521,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,17,0.0261,0.9035,0.1227,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,18,0.0227,0.9262,0.0965,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,19,0.0194,0.9456,0.0738,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,20,0.0151,0.9607,0.0544,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,21,0.0075,0.9682,0.0393,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,22,0.0077,0.9759,0.0318,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,23,0.0049,0.9808,0.0241,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,24,0.0056,0.9865,0.0192,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,25,0.0042,0.9906,0.0135,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,26,0.003,0.9936,0.0094,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,27,0.0017,0.9954,0.0064,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,28,0.0005,0.9959,0.0046,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,29,0.0013,0.9972,0.0041,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,30,0.0016,0.9988,0.0028,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,31,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,32,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,33,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,34,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,35,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,36,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,37,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,38,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,39,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,40,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,41,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,42,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,43,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,44,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,45,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,46,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,47,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,48,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,49,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,50,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,51,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,52,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,53,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,54,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,55,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,56,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,57,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,58,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,59,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,60,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,61,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,62,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,63,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,64,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,65,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,66,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,67,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,68,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,69,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,70,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,71,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,72,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,73,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,74,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,75,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,76,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,77,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,78,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,79,0.0,0.9988,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,pts,11.5,80,0.0012,1.0,0.0012,0.343,0.4988,-0.1558,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,0,0.0929,0.0929,1.0,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,1,0.1981,0.291,0.9071,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,2,0.2364,0.5274,0.709,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,3,0.1918,0.7192,0.4726,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,4,0.1295,0.8487,0.2808,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,5,0.0755,0.9242,0.1513,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,6,0.0388,0.963,0.0758,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,7,0.0199,0.9829,0.037,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,8,0.0089,0.9918,0.0171,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,9,0.0052,0.997,0.0082,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,10,0.001,0.998,0.003,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,11,0.0009,0.9989,0.002,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,12,0.0007,0.9996,0.0011,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,13,0.0,0.9996,0.0004,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,14,0.0,0.9996,0.0004,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,15,0.0,0.9996,0.0004,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,16,0.0,0.9996,0.0004,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,17,0.0,0.9996,0.0004,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,18,0.0,0.9996,0.0004,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,19,0.0,0.9996,0.0004,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,20,0.0,0.9996,0.0004,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,21,0.0,0.9996,0.0004,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,22,0.0,0.9996,0.0004,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,23,0.0,0.9996,0.0004,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,24,0.0,0.9996,0.0004,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,25,0.0,0.9996,0.0004,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,26,0.0,0.9996,0.0004,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,27,0.0,0.9996,0.0004,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,28,0.0,0.9996,0.0004,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,29,0.0,0.9996,0.0004,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,reb,2.5,30,0.0004,1.0,0.0004,0.4726,0.5824,-0.1098,cal_role_aware_v1
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,fg3m,2.5,0,0.0861,0.0861,1.0,0.2706,0.4029,-0.1323,cal_role_aware_v1+fg3m_tail_shrink_k7_w0.2
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,fg3m,2.5,1,0.3657,0.4518,0.9139,0.2706,0.4029,-0.1323,cal_role_aware_v1+fg3m_tail_shrink_k7_w0.2
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,fg3m,2.5,2,0.2776,0.7294,0.5482,0.2706,0.4029,-0.1323,cal_role_aware_v1+fg3m_tail_shrink_k7_w0.2
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,fg3m,2.5,3,0.1608,0.8902,0.2706,0.2706,0.4029,-0.1323,cal_role_aware_v1+fg3m_tail_shrink_k7_w0.2
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,fg3m,2.5,4,0.0667,0.9569,0.1098,0.2706,0.4029,-0.1323,cal_role_aware_v1+fg3m_tail_shrink_k7_w0.2
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,fg3m,2.5,5,0.0386,0.9955,0.0431,0.2706,0.4029,-0.1323,cal_role_aware_v1+fg3m_tail_shrink_k7_w0.2
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,fg3m,2.5,6,0.0,0.9955,0.0045,0.2706,0.4029,-0.1323,cal_role_aware_v1+fg3m_tail_shrink_k7_w0.2
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,fg3m,2.5,7,0.0,0.9955,0.0045,0.2706,0.4029,-0.1323,cal_role_aware_v1+fg3m_tail_shrink_k7_w0.2
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,fg3m,2.5,8,0.0,0.9955,0.0045,0.2706,0.4029,-0.1323,cal_role_aware_v1+fg3m_tail_shrink_k7_w0.2
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,fg3m,2.5,9,0.0,0.9955,0.0045,0.2706,0.4029,-0.1323,cal_role_aware_v1+fg3m_tail_shrink_k7_w0.2
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,fg3m,2.5,10,0.0,0.9955,0.0045,0.2706,0.4029,-0.1323,cal_role_aware_v1+fg3m_tail_shrink_k7_w0.2
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,fg3m,2.5,11,0.0,0.9955,0.0045,0.2706,0.4029,-0.1323,cal_role_aware_v1+fg3m_tail_shrink_k7_w0.2
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,fg3m,2.5,12,0.0,0.9955,0.0045,0.2706,0.4029,-0.1323,cal_role_aware_v1+fg3m_tail_shrink_k7_w0.2
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,fg3m,2.5,13,0.0,0.9955,0.0045,0.2706,0.4029,-0.1323,cal_role_aware_v1+fg3m_tail_shrink_k7_w0.2
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,fg3m,2.5,14,0.0,0.9955,0.0045,0.2706,0.4029,-0.1323,cal_role_aware_v1+fg3m_tail_shrink_k7_w0.2
2026-04-27,Tim Hardaway Jr.,Denver Nuggets,Minnesota Timberwolves,fg3m,2.5,15,0.0045,1.0,0.0045,0.2706,0.4029,-0.1323,cal_role_aware_v1+fg3m_tail_shrink_k7_w0.2
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,0,0.133,0.133,1.0,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,1,0.1904,0.3235,0.867,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,2,0.1769,0.5004,0.6765,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,3,0.1618,0.6621,0.4996,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,4,0.116,0.7781,0.3379,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,5,0.0876,0.8657,0.2219,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,6,0.0548,0.9205,0.1343,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,7,0.0363,0.9568,0.0795,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,8,0.0181,0.9748,0.0432,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,9,0.0122,0.987,0.0252,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,10,0.0059,0.9929,0.013,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,11,0.0033,0.9961,0.0071,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,12,0.0007,0.9969,0.0039,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,13,0.0018,0.9987,0.0031,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,14,0.0006,0.9993,0.0013,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,15,0.0005,0.9998,0.0007,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,16,0.0,0.9998,0.0002,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,17,0.0,0.9998,0.0002,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,18,0.0,0.9998,0.0002,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,19,0.0,0.9998,0.0002,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,20,0.0,0.9998,0.0002,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,21,0.0,0.9998,0.0002,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,22,0.0,0.9998,0.0002,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,23,0.0,0.9998,0.0002,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,24,0.0,0.9998,0.0002,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,25,0.0,0.9998,0.0002,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,26,0.0,0.9998,0.0002,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,27,0.0,0.9998,0.0002,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,28,0.0,0.9998,0.0002,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,29,0.0,0.9998,0.0002,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Alex Caruso,Oklahoma City Thunder,Phoenix Suns,reb,3.0,30,0.0002,1.0,0.0002,0.3379,0.5021,-0.1642,cal_role_aware_v1
2026-04-27,Dillon Brooks,Phoenix Suns,Oklahoma City Thunder,pts,18.5,0,0.0002,0.0002,1.0,0.4322,0.5162,-0.084,cal_role_aware_v1
2026-04-27,Dillon Brooks,Phoenix Suns,Oklahoma City Thunder,pts,18.5,1,0.0111,0.0113,0.9998,0.4322,0.5162,-0.084,cal_role_aware_v1
2026-04-27,Dillon Brooks,Phoenix Suns,Oklahoma City Thunder,pts,18.5,2,0.0113,0.0226,0.9887,0.4322,0.5162,-0.084,cal_role_aware_v1
2026-04-27,Dillon Brooks,Phoenix Suns,Oklahoma City Thunder,pts,18.5,3,0.01,0.0326,0.9774,0.4322,0.5162,-0.084,cal_role_aware_v1
2026-04-27,Dillon Brooks,Phoenix Suns,Oklahoma City Thunder,pts,18.5,4,0.0112,0.0438,0.9674,0.4322,0.5162,-0.084,cal_role_aware_v1
2026-04-27,Dillon Brooks,Phoenix Suns,Oklahoma City Thunder,pts,18.5,5,0.0174,0.0612,0.9562,0.4322,0.5162,-0.084,cal_role_aware_v1
