game_date,game_id,game_start_et,team,opponent,player_id,player_name,stat,role_bucket,line,mean,median,mode,p_over_line_model,market_fair_over_prob,model_edge_vs_market,pmf_source,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,prob_12,prob_13,prob_14,prob_15,prob_16,prob_17,prob_18,prob_19,prob_20,prob_21,prob_22,prob_23,prob_24,prob_25,prob_26,prob_27,prob_28,prob_29,prob_30,prob_31,prob_32,prob_33,prob_34,prob_35,prob_36,prob_37,prob_38,prob_39,prob_40,prob_41,prob_42,prob_43,prob_44,prob_45,prob_46,prob_47,prob_48,prob_49,prob_50,prob_51,prob_52,prob_53,prob_54,prob_55,prob_56,prob_57,prob_58,prob_59,prob_60,prob_61,prob_62,prob_63,prob_64,prob_65,prob_66,prob_67,prob_68,prob_69,prob_70,prob_71,prob_72,prob_73,prob_74,prob_75,prob_76,prob_77,prob_78,prob_79,prob_80
2026-04-27,21681987,2026-04-27T22:30:00-04:00,Denver Nuggets,Minnesota Timberwolves,191,Tim Hardaway Jr.,pts,rotation,11.5,9.5532,9,11,0.343,0.4988,-0.1558,cal_role_aware_v1,0.0135,0.0608,0.0417,0.0589,0.0535,0.0567,0.0586,0.0649,0.0611,0.0619,0.0562,0.0691,0.0513,0.0487,0.0456,0.0453,0.0295,0.0261,0.0227,0.0194,0.0151,0.0075,0.0077,0.0049,0.0056,0.0042,0.003,0.0017,0.0005,0.0013,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012
2026-04-27,21681987,2026-04-27T22:30:00-04:00,Denver Nuggets,Minnesota Timberwolves,191,Tim Hardaway Jr.,reb,rotation,2.5,2.6718,2,2,0.4726,0.5824,-0.1098,cal_role_aware_v1,0.0929,0.1981,0.2364,0.1918,0.1295,0.0755,0.0388,0.0199,0.0089,0.0052,0.001,0.0009,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,21681987,2026-04-27T22:30:00-04:00,Denver Nuggets,Minnesota Timberwolves,191,Tim Hardaway Jr.,fg3m,rotation,2.5,1.9303,2,1,0.2706,0.4029,-0.1323,cal_role_aware_v1+fg3m_tail_shrink_k7_w0.2,0.0861,0.3657,0.2776,0.1608,0.0667,0.0386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Oklahoma City Thunder,Phoenix Suns,89,Alex Caruso,reb,bench,3.0,2.9168,2,1,0.3379,0.5021,-0.1642,cal_role_aware_v1,0.133,0.1904,0.1769,0.1618,0.116,0.0876,0.0548,0.0363,0.0181,0.0122,0.0059,0.0033,0.0007,0.0018,0.0006,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Phoenix Suns,Oklahoma City Thunder,66,Dillon Brooks,pts,core,18.5,17.4442,17,19,0.4322,0.5162,-0.084,cal_role_aware_v1,0.0002,0.0111,0.0113,0.01,0.0112,0.0174,0.0145,0.0255,0.0295,0.0286,0.0355,0.0385,0.0349,0.0449,0.0491,0.0529,0.0507,0.0507,0.0512,0.0535,0.0502,0.0415,0.0393,0.0355,0.0321,0.0278,0.0294,0.0183,0.0226,0.018,0.0152,0.0073,0.0099,0.0073,0.0055,0.0049,0.0036,0.0032,0.0026,0.0015,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Phoenix Suns,Oklahoma City Thunder,66,Dillon Brooks,reb,core,4.5,4.6312,4,4,0.4751,0.5,-0.0249,cal_role_aware_v1,0.0152,0.0637,0.1164,0.1414,0.1881,0.1567,0.118,0.0777,0.0548,0.0327,0.0182,0.0073,0.0051,0.0021,0.0014,0.0007,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Phoenix Suns,Oklahoma City Thunder,66,Dillon Brooks,fg3m,core,2.5,1.9312,2,1,0.2819,0.4402,-0.1583,cal_role_aware_v1+fg3m_tail_shrink_k7_w0.2,0.0958,0.3542,0.2681,0.1657,0.0731,0.0395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Phoenix Suns,Oklahoma City Thunder,1028036515,Oso Ighodaro,reb,rotation,6.5,5.2892,5,4,0.2981,0.4952,-0.1971,cal_role_aware_v1,0.0156,0.0518,0.0902,0.1305,0.1498,0.1442,0.1198,0.0944,0.0677,0.0529,0.0325,0.0228,0.0107,0.0085,0.0044,0.0019,0.0008,0.0006,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Phoenix Suns,Oklahoma City Thunder,38017698,Mark Williams,reb,rotation,6.5,6.2898,6,6,0.4275,0.473,-0.0455,cal_role_aware_v1,0.0043,0.0337,0.056,0.0994,0.1189,0.1245,0.1356,0.1141,0.0986,0.067,0.0515,0.0294,0.0271,0.0137,0.0113,0.0068,0.0036,0.0022,0.0008,0.0005,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Oklahoma City Thunder,Phoenix Suns,1028037477,Ajay Mitchell,reb,rotation,3.5,3.0257,3,2,0.3405,0.5598,-0.2193,cal_role_aware_v1,0.0695,0.1683,0.2185,0.2033,0.1361,0.0915,0.0498,0.0301,0.0177,0.0083,0.0029,0.0021,0.0008,0.0003,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Oklahoma City Thunder,Phoenix Suns,1028037477,Ajay Mitchell,ast,rotation,3.5,3.0111,3,3,0.3554,0.4639,-0.1085,cal_role_aware_v1,0.0786,0.1586,0.1867,0.2207,0.1578,0.0913,0.0599,0.0233,0.012,0.0068,0.0022,0.0012,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Oklahoma City Thunder,Phoenix Suns,1028037477,Ajay Mitchell,fg3m,rotation,1.5,1.1326,1,1,0.2975,0.4195,-0.122,cal_role_aware_v1+fg3m_tail_shrink_k7_w0.2,0.3107,0.3917,0.2054,0.0876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Phoenix Suns,Oklahoma City Thunder,351,Royce O'Neale,reb,rotation,4.5,3.3914,3,2,0.2648,0.5288,-0.264,cal_role_aware_v1,0.0529,0.1313,0.1996,0.1975,0.1538,0.1082,0.0691,0.0426,0.0232,0.0139,0.0053,0.001,0.0004,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Oklahoma City Thunder,Phoenix Suns,201,Isaiah Hartenstein,reb,rotation,8.5,7.1685,7,7,0.3191,0.478,-0.1589,cal_role_aware_v1,0.0001,0.032,0.0411,0.0639,0.0866,0.1165,0.1122,0.1198,0.1086,0.0906,0.0736,0.0456,0.0387,0.0259,0.0153,0.0116,0.008,0.0042,0.0021,0.0019,0.0004,0.0003,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Oklahoma City Thunder,Phoenix Suns,201,Isaiah Hartenstein,ast,rotation,2.5,2.4932,2,2,0.4294,0.5605,-0.1311,cal_role_aware_v1,0.1305,0.1986,0.2415,0.1837,0.1102,0.0672,0.0293,0.022,0.0092,0.0038,0.0023,0.0012,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Oklahoma City Thunder,Phoenix Suns,3547272,Isaiah Joe,fg3m,bench,1.5,2.2875,2,1,0.6546,0.5443,0.1103,cal_role_aware_v1+fg3m_tail_shrink_k7_w0.2,0.0178,0.3276,0.306,0.1922,0.0888,0.0597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Phoenix Suns,Oklahoma City Thunder,18678058,Jordan Goodwin,fg3m,rotation,1.5,2.0115,2,1,0.5749,0.4125,0.1624,cal_role_aware_v1+fg3m_tail_shrink_k7_w0.2,0.0646,0.3605,0.2847,0.1697,0.0749,0.0412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Oklahoma City Thunder,Phoenix Suns,666541,Luguentz Dort,reb,rotation,3.5,2.3756,2,2,0.2334,0.4017,-0.1683,cal_role_aware_v1,0.1421,0.2265,0.2295,0.1686,0.1116,0.0565,0.0337,0.0158,0.0099,0.0034,0.0012,0.0004,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Oklahoma City Thunder,Phoenix Suns,38017706,Jaylin Williams,reb,bench,3.5,4.0478,4,3,0.5081,0.4721,0.036,cal_role_aware_v1,0.0666,0.1161,0.1527,0.1566,0.1365,0.1117,0.0851,0.0584,0.0421,0.0256,0.0175,0.0116,0.0095,0.0029,0.0035,0.0007,0.002,0.0003,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Oklahoma City Thunder,Phoenix Suns,175,Shai Gilgeous-Alexander,pts,core,31.5,25.9031,26,28,0.2737,0.5141,-0.2404,cal_role_aware_v1,0.0002,0.0056,0.0065,0.005,0.0057,0.005,0.005,0.0069,0.0074,0.009,0.0092,0.0128,0.0119,0.0111,0.0163,0.017,0.0205,0.0214,0.0244,0.0275,0.0291,0.0331,0.0372,0.033,0.0427,0.0505,0.0504,0.0431,0.0528,0.0458,0.0456,0.0346,0.0374,0.0368,0.0307,0.025,0.0253,0.0212,0.02,0.0197,0.0101,0.0131,0.0082,0.0045,0.0067,0.0032,0.0025,0.0024,0.0016,0.0009,0.0013,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Oklahoma City Thunder,Phoenix Suns,175,Shai Gilgeous-Alexander,reb,core,4.5,4.4928,4,3,0.4701,0.4489,0.0212,cal_role_aware_v1,0.0182,0.0611,0.1159,0.1709,0.1638,0.1675,0.1232,0.0764,0.0519,0.0269,0.0139,0.0061,0.0021,0.0012,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Oklahoma City Thunder,Phoenix Suns,175,Shai Gilgeous-Alexander,ast,core,7.5,6.8295,7,7,0.389,0.4457,-0.0567,cal_role_aware_v1,0.0001,0.0305,0.0379,0.0602,0.0822,0.1235,0.136,0.1406,0.1235,0.0926,0.0657,0.0462,0.0281,0.0133,0.009,0.0043,0.0019,0.0024,0.0011,0.0004,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Oklahoma City Thunder,Phoenix Suns,38017685,Chet Holmgren,pts,core,16.5,13.3422,13,11,0.286,0.5011,-0.2151,cal_role_aware_v1,0.0002,0.0137,0.0138,0.0219,0.022,0.0327,0.0403,0.047,0.0477,0.0614,0.0569,0.068,0.0607,0.0595,0.0597,0.0581,0.0501,0.0394,0.0457,0.0361,0.029,0.0312,0.0199,0.0175,0.014,0.0102,0.0107,0.0067,0.0051,0.0053,0.0048,0.0029,0.0028,0.0014,0.0004,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Oklahoma City Thunder,Phoenix Suns,38017685,Chet Holmgren,reb,core,8.5,7.7124,8,7,0.3774,0.5325,-0.1551,cal_role_aware_v1,0.0001,0.0126,0.0247,0.0459,0.062,0.1001,0.1188,0.1313,0.1272,0.1205,0.0806,0.0604,0.0452,0.0286,0.0177,0.0104,0.0062,0.0036,0.0018,0.0014,0.0006,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Phoenix Suns,Oklahoma City Thunder,57,Devin Booker,pts,starter,23.5,24.7359,25,24,0.5883,0.4868,0.1015,cal_role_aware_v1,0.0001,0.0045,0.005,0.0062,0.0065,0.0055,0.0054,0.006,0.0065,0.009,0.012,0.0146,0.013,0.0152,0.018,0.016,0.0254,0.0227,0.0333,0.0303,0.0388,0.0313,0.041,0.0453,0.0509,0.0506,0.0473,0.0459,0.0457,0.049,0.0476,0.0425,0.0333,0.0307,0.0292,0.0238,0.02,0.0154,0.0141,0.0078,0.0069,0.0065,0.0046,0.0045,0.0026,0.002,0.002,0.0013,0.001,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Phoenix Suns,Oklahoma City Thunder,57,Devin Booker,reb,starter,4.5,4.1062,4,3,0.3851,0.4675,-0.0824,cal_role_aware_v1,0.0217,0.0681,0.1461,0.1938,0.1852,0.147,0.1073,0.0663,0.0332,0.0161,0.0085,0.0031,0.0024,0.0007,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Phoenix Suns,Oklahoma City Thunder,57,Devin Booker,ast,starter,5.5,5.0573,5,4,0.4066,0.5556,-0.149,cal_role_aware_v1,0.0153,0.0507,0.0868,0.1365,0.1541,0.1499,0.1434,0.1041,0.0677,0.0425,0.0227,0.0121,0.0072,0.0033,0.0025,0.0005,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Phoenix Suns,Oklahoma City Thunder,17895966,Jalen Green,pts,core,19.5,18.2965,18,17,0.4218,0.4884,-0.0666,cal_role_aware_v1,0.0002,0.011,0.0096,0.009,0.0096,0.0095,0.0181,0.0197,0.0268,0.0247,0.0297,0.0315,0.0342,0.0422,0.0475,0.0516,0.0493,0.0557,0.0472,0.0511,0.0494,0.0469,0.0361,0.0361,0.034,0.0351,0.0321,0.0248,0.0226,0.0218,0.0178,0.0142,0.0084,0.0099,0.0084,0.0063,0.0055,0.0022,0.0029,0.0027,0.0016,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014
2026-04-27,21684902,2026-04-27T21:30:00-04:00,Phoenix Suns,Oklahoma City Thunder,17895966,Jalen Green,reb,core,4.5,4.7336,4,4,0.483,0.5474,-0.0644,cal_role_aware_v1,0.0179,0.0677,0.11,0.1446,0.1767,0.1555,0.1011,0.0864,0.0522,0.0394,0.0207,0.0135,0.0072,0.0036,0.0016,0.001,0.0007,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
